Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.000246,13.440552,[51 56] ; [153  70],[66.14545455 40.85454545] ; [137.85454545  85.14545455],1
p2,1,0.001654,9.899041,[81 29] ; [195  28],[91.17117117 18.82882883] ; [184.82882883  38.17117117],0
p8,1,0.001955,9.591277,[49 58] ; [141  80],[61.98170732 45.01829268] ; [128.01829268  92.98170732],0
s8,1,0.002439,9.185472,[44 66] ; [128  94],[56.98795181 53.01204819] ; [115.01204819 106.98795181],0
p3,1,0.002961,8.831259,[50 60] ; [139  83],[62.62048193 47.37951807] ; [126.37951807  95.62048193],0
p6,1,0.006601,7.378416,[31 77] ; [ 97 122],[42.27522936 65.72477064] ; [ 85.72477064 133.27522936],0
n5,1,0.007392,7.17524,[80 30] ; [192  34],[89.04761905 20.95238095] ; [182.95238095  43.04761905],0
p11,1,0.010003,6.634296,[79 32] ; [189  38],[88.01183432 22.98816568] ; [179.98816568  47.01183432],0
s7,1,0.012181,6.284373,[49 54] ; [133  80],[59.32278481 43.67721519] ; [122.67721519  90.32278481],0
p7,1,0.017167,5.679171,[64 44] ; [157  60],[73.44 34.56] ; [147.56  69.44],0
d5,1,0.018199,5.576883,[83 28] ; [192  33],[90.84821429 20.15178571] ; [184.15178571  40.84821429],0
r4,1,0.024962,5.026494,[99 12] ; [217  10],[103.77514793   7.22485207] ; [212.22485207  14.77514793],0
p9,1,0.02599,4.956708,[84 23] ; [196  27],[90.78787879 16.21212121] ; [189.21212121  33.78787879],0
p10,1,0.026298,4.936298,[83 25] ; [193  30],[90.05438066 17.94561934] ; [185.94561934  37.05438066],0
s2,1,0.026737,4.907739,[52 58] ; [134  89],[61.44144144 48.55855856] ; [124.55855856  98.44144144],0
p5,1,0.03191,4.603348,[11 99] ; [ 43 181],[17.78443114 92.21556886] ; [ 36.21556886 187.78443114],0
d1,1,0.046661,3.957563,[62 49] ; [152  75],[70.27810651 40.72189349] ; [143.72189349  83.27810651],0
s6,1,0.055027,3.681266,[67 41] ; [158  60],[74.5398773 33.4601227] ; [150.4601227  67.5398773],0
s4,1,0.080098,3.062908,[20 90] ; [ 25 198],[14.86486486 95.13513514] ; [ 30.13513514 192.86486486],0
v2,1,0.087793,2.914391,[79 29] ; [183  42],[84.97297297 23.02702703] ; [177.02702703  47.97297297],0
n4,1,0.088774,2.896464,[87 23] ; [196  31],[92.37388724 17.62611276] ; [190.62611276  36.37388724],0
s1,1,0.091497,2.847844,[  1 107] ; [ 10 214],[  3.57831325 104.42168675] ; [  7.42168675 216.57831325],0
n1,1,0.10197,2.674457,[ 6 19] ; [16 20],[ 9.01639344 15.98360656] ; [12.98360656 23.01639344],0
s3,1,0.122343,2.387072,[56 50] ; [136  84],[62.42944785 43.57055215] ; [129.57055215  90.42944785],0
b1,1,0.149551,2.07682,[36 75] ; [ 92 135],[42.03550296 68.96449704] ; [ 85.96449704 141.03550296],0
p1,1,0.167403,1.906047,[  9 101] ; [ 30 195],[12.80597015 97.19402985] ; [ 26.19402985 198.80597015],0
n6,1,0.17991,1.798371,[94 17] ; [201  23],[97.74626866 13.25373134] ; [197.25373134  26.74626866],0
a8,1,0.186908,1.74182,[10 88] ; [ 32 170],[13.72 84.28] ; [ 28.28 173.72],0
s5,1,0.200017,1.642247,[36 71] ; [ 89 128],[41.2808642 65.7191358] ; [ 83.7191358 133.2808642],0
d4,1,0.202441,1.624674,[87 22] ; [192  33],[91.0508982 17.9491018] ; [187.9491018  37.0508982],0
b5,1,0.207755,1.587001,[60 51] ; [139  88],[65.35207101 45.64792899] ; [133.64792899  93.35207101],0
v4,1,0.237615,1.394686,[105   5] ; [221   5],[106.72619048   3.27380952] ; [219.27380952   6.72619048],0
p12,1,0.26074,1.264825,[10 99] ; [ 30 193],[13.13253012 95.86746988] ; [ 26.86746988 196.13253012],0
r3,1,0.28139,1.160365,[103   6] ; [220   7],[104.7827381   4.2172619] ; [218.2172619   8.7827381],0
u2,1,0.297989,1.083172,[12 12] ; [35 21],[14.1  9.9] ; [32.9 23.1],0
a6,1,0.341055,0.90646,[79 31] ; [150  75],[75.19402985 34.80597015] ; [153.80597015  71.19402985],0
d3,1,0.355811,0.852624,[76 34] ; [167  59],[79.55357143 30.44642857] ; [163.44642857  62.55357143],0
r1,1,0.356728,0.849378,[91 20] ; [194  32],[93.87240356 17.12759644] ; [191.12759644  34.87240356],0
u1,1,0.393071,0.72942,[20 91] ; [ 50 177],[22.98816568 88.01183432] ; [ 47.01183432 179.98816568],0
a3,1,0.472141,0.516961,[87 23] ; [170  55],[84.3880597 25.6119403] ; [172.6119403  52.3880597],0
b3,1,0.476034,0.507935,[26 44] ; [60 82],[28.39622642 41.60377358] ; [57.60377358 84.39622642],0
b2,1,0.476034,0.507935,[26 44] ; [60 82],[28.39622642 41.60377358] ; [57.60377358 84.39622642],0
n2,1,0.492893,0.470204,[23  5] ; [27  9],[21.875  6.125] ; [28.125  7.875],0
a4,1,0.528516,0.397244,[50 60] ; [111 115],[52.70833333 57.29166667] ; [108.29166667 117.70833333],0
a7,1,0.53942,0.376615,[83 26] ; [165  61],[80.69253731 28.30746269] ; [167.30746269  58.69253731],0
a5,1,0.543821,0.368504,[82 28] ; [176  51],[84.21364985 25.78635015] ; [173.78635015  53.21364985],0
d2,1,0.566238,0.329018,[55 55] ; [120 105],[57.46268657 52.53731343] ; [117.53731343 107.46268657],0
b4,1,0.568845,0.324619,[72 39] ; [140  87],[69.62130178 41.37869822] ; [142.37869822  84.62130178],0
u3,1,0.640617,0.217936,[12 11] ; [33 24],[12.9375 10.0625] ; [32.0625 24.9375],0
n3,1,0.661098,0.192192,[21  6] ; [27 10],[20.25  6.75] ; [27.75  9.25],0
a1,1,0.711136,0.137145,[  8 103] ; [ 19 208],[  8.86686391 102.13313609] ; [ 18.13313609 208.86686391],0
a2,1,0.975964,0.000908,[30 81] ; [ 61 166],[29.88461538 81.11538462] ; [ 61.11538462 165.88461538],0
