Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,32.596571,[ 24 333] ; [22 54],[ 37.926097 319.073903] ; [ 8.073903 67.926097],1
s5,1,0.0,26.935303,[120 227] ; [47 22],[139.30048077 207.69951923] ; [27.69951923 41.30048077],1
p1,1,0.0,26.149865,[ 29 328] ; [22 54],[ 42.04849885 314.95150115] ; [ 8.95150115 67.04849885],1
a1,1,1.4e-05,18.868621,[ 14 346] ; [13 63],[ 22.29357798 337.70642202] ; [ 4.70642202 71.29357798],1
p6,1,0.000172,14.111009,[159 195] ; [51 23],[173.69158879 180.30841121] ; [36.30841121 37.69158879],1
p8,1,0.00047,12.23176,[221 136] ; [63 13],[234.15242494 122.84757506] ; [49.84757506 26.15242494],1
p4,1,0.000658,11.603377,[280  80] ; [72  4],[290.64220183  69.35779817] ; [61.35779817 14.64220183],1
s7,1,0.000895,11.033169,[182 157] ; [54 18],[194.65693431 144.34306569] ; [41.34306569 30.65693431],1
b5,1,0.004861,7.930594,[215 145] ; [32 44],[203.94495413 156.05504587] ; [43.05504587 32.94495413],0
s6,1,0.005473,7.716043,[249 106] ; [62 10],[258.55971897  96.44028103] ; [52.44028103 19.55971897],0
n5,1,0.010455,6.55562,[272  85] ; [68  8],[280.32332564  76.67667436] ; [59.67667436 16.32332564],0
s1,1,0.011198,6.433647,[  8 350] ; [ 6 70],[ 11.5483871 346.4516129] ; [ 2.4516129 73.5483871],0
u4,1,0.013087,6.157258,[  6 354] ; [ 5 71],[  9.08256881 350.91743119] ; [ 1.91743119 74.08256881],0
s8,1,0.017195,5.676334,[177 181] ; [49 27],[186.42396313 171.57603687] ; [39.57603687 36.42396313],0
v3,1,0.018631,5.535832,[150 198] ; [43 31],[159.1563981 188.8436019] ; [33.8436019 40.1563981],0
n6,1,0.028703,4.785357,[306  52] ; [72  4],[311.80645161  46.19354839] ; [66.19354839  9.80645161],0
n4,1,0.029147,4.758912,[288  71] ; [69  7],[294.62758621  64.37241379] ; [62.37241379 13.62758621],0
a2,1,0.035148,4.437965,[104 256] ; [13 63],[ 96.60550459 263.39449541] ; [20.39449541 55.60550459],0
n3,1,0.04859,3.889458,[47  8] ; [8 5],[44.48529412 10.51470588] ; [10.51470588  2.48529412],0
p9,1,0.05313,3.739829,[311  47] ; [72  4],[315.93087558  42.06912442] ; [67.06912442  8.93087558],0
p7,1,0.054013,3.712286,[267  89] ; [64 11],[273.40139211  82.59860789] ; [57.59860789 17.40139211],0
p10,1,0.084358,2.97887,[301  56] ; [69  6],[305.76388889  51.23611111] ; [64.23611111 10.76388889],0
b2,1,0.08603,2.947129,[ 86 139] ; [28 27],[ 91.60714286 133.39285714] ; [22.39285714 32.60714286],0
b3,1,0.08603,2.947129,[ 86 139] ; [28 27],[ 91.60714286 133.39285714] ; [22.39285714 32.60714286],0
p2,1,0.110294,2.55001,[311  47] ; [71  5],[315.10599078  42.89400922] ; [66.89400922  9.10599078],0
a3,1,0.115453,2.477945,[261  97] ; [62 14],[266.43778802  91.56221198] ; [56.56221198 19.43778802],0
p11,1,0.143232,2.142887,[292  68] ; [67  9],[296.42201835  63.57798165] ; [62.57798165 13.42201835],0
r2,1,0.18078,1.791199,[345  12] ; [70  5],[342.95138889  14.04861111] ; [72.04861111  2.95138889],0
s3,1,0.192894,1.695376,[206 151] ; [50 26],[211.0669746 145.9330254] ; [44.9330254 31.0669746],0
