Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,64.948668,[180  84] ; [20 77],[146.26038781 117.73961219] ; [53.73961219 43.26038781],1
s3,1,0.0,58.676702,[188  75] ; [26 71],[156.33888889 106.66111111] ; [57.66111111 39.33888889],1
s8,1,0.0,29.910702,[165 100] ; [29 68],[142.01657459 122.98342541] ; [51.98342541 45.01657459],1
s5,1,0.0,29.209511,[129 130] ; [17 78],[106.81920904 152.18079096] ; [39.18079096 55.81920904],1
s7,1,0.0,27.638913,[169  82] ; [32 58],[147.95014663 103.04985337] ; [53.04985337 36.95014663],1
s4,1,0.000601,11.773134,[ 57 206] ; [ 6 91],[ 46.025 216.975] ; [16.975 80.025],1
p4,1,0.001006,10.816162,[229  37] ; [69 28],[218.36914601  47.63085399] ; [79.63085399 17.36914601],0
d2,1,0.006355,7.446782,[158 108] ; [42 55],[146.55647383 119.44352617] ; [53.44352617 43.55647383],0
p5,1,0.018036,5.592671,[ 53 212] ; [ 9 87],[ 45.51246537 219.48753463] ; [16.48753463 79.51246537],0
r4,1,0.02075,5.347687,[263   3] ; [92  5],[260.13774105   5.86225895] ; [94.86225895  2.13774105],0
n6,1,0.024582,5.053121,[236  28] ; [78 19],[229.62880886  34.37119114] ; [84.37119114 12.62880886],0
p6,1,0.024959,5.026759,[136 126] ; [37 59],[126.60893855 135.39106145] ; [46.39106145 49.60893855],0
p9,1,0.025156,5.013087,[240  24] ; [80 17],[234.0166205  29.9833795] ; [85.9833795 11.0166205],0
d1,1,0.02661,4.915931,[184  82] ; [55 42],[175.13498623  90.86501377] ; [63.86501377 33.13498623],0
u1,1,0.027935,4.832072,[ 77 189] ; [17 80],[ 68.8815427 197.1184573] ; [25.1184573 71.8815427],0
p12,1,0.041772,4.144429,[ 37 227] ; [ 6 91],[ 31.44598338 232.55401662] ; [11.55401662 85.44598338],0
a3,1,0.043967,4.057818,[214  51] ; [68 28],[207.00831025  57.99168975] ; [74.99168975 21.00831025],0
a2,1,0.075127,3.167291,[ 86 180] ; [22 75],[ 79.14049587 186.85950413] ; [28.85950413 68.14049587],0
a4,1,0.094915,2.788976,[141 124] ; [42 55],[133.9640884 131.0359116] ; [49.0359116 47.9640884],0
d5,1,0.107234,2.594515,[231  34] ; [78 19],[226.20165746  38.79834254] ; [82.79834254 14.20165746],0
n5,1,0.111417,2.534012,[216  48] ; [72 25],[210.61495845  53.38504155] ; [77.38504155 19.61495845],0
u3,1,0.126031,2.34072,[39 13] ; [17 12],[35.95061728 16.04938272] ; [20.04938272  8.95061728],0
r2,1,0.135572,2.227511,[260   4] ; [93  4],[258.14958449   5.85041551] ; [94.85041551  2.14958449],0
u4,1,0.143218,2.143038,[ 11 255] ; [ 1 96],[  8.79338843 257.20661157] ; [ 3.20661157 93.79338843],0
v2,1,0.143434,2.140724,[159  97] ; [67 28],[164.83190883  91.16809117] ; [61.16809117 33.83190883],0
s1,1,0.176711,1.825073,[ 10 254] ; [ 1 96],[  8.04432133 255.95567867] ; [ 2.95567867 94.04432133],0
p10,1,0.194953,1.679786,[234  30] ; [81 16],[230.3601108  33.6398892] ; [84.6398892 12.3601108],0
d4,1,0.202288,1.625781,[230  35] ; [79 18],[226.20165746  38.79834254] ; [82.79834254 14.20165746],0
p11,1,0.22976,1.442348,[216  50] ; [84 13],[219.83471074  46.16528926] ; [80.16528926 16.83471074],0
r3,1,0.236843,1.399287,[258   7] ; [92  5],[256.21546961   8.78453039] ; [93.78453039  3.21546961],0
a6,1,0.250839,1.318626,[183  82] ; [73 24],[187.40331492  77.59668508] ; [68.59668508 28.40331492],0
p1,1,0.254503,1.298416,[ 33 230] ; [ 8 89],[ 29.95277778 233.04722222] ; [11.04722222 85.95277778],0
u2,1,0.307323,1.042146,[34 17] ; [16 13],[31.875 19.125] ; [18.125 10.875],0
a7,1,0.35126,0.868902,[192  73] ; [75 22],[195.4558011  69.5441989] ; [71.5441989 25.4558011],0
v4,1,0.357983,0.844958,[259   7] ; [96  1],[260.13774105   5.86225895] ; [94.86225895  2.13774105],0
p2,1,0.369954,0.803817,[235  29] ; [83 14],[232.55401662  31.44598338] ; [85.44598338 11.55401662],0
b5,1,0.438169,0.601074,[152 114] ; [51 46],[148.75482094 117.24517906] ; [54.24517906 42.75482094],0
v3,1,0.45185,0.566007,[120 135] ; [48 45],[123.10344828 131.89655172] ; [44.89655172 48.10344828],0
a1,1,0.484645,0.488392,[ 16 250] ; [ 4 93],[ 14.65564738 251.34435262] ; [ 5.34435262 91.65564738],0
p7,1,0.493996,0.467811,[199  63] ; [77 20],[201.42618384  60.57381616] ; [74.57381616 22.42618384],0
a5,1,0.509309,0.435487,[214  52] ; [81 16],[216.1707989  49.8292011] ; [78.8292011 18.1707989],0
b4,1,0.523641,0.406715,[158 108] ; [54 43],[155.34986226 110.65013774] ; [56.65013774 40.34986226],0
b1,1,0.579274,0.307409,[112 154] ; [44 53],[114.31404959 151.68595041] ; [41.68595041 55.31404959],0
a8,1,0.690054,0.159027,[ 34 210] ; [10 72],[ 32.93251534 211.06748466] ; [11.06748466 70.93251534],0
b3,1,0.713222,0.13508,[71 99] ; [28 35],[72.23175966 97.76824034] ; [26.76824034 36.23175966],0
b2,1,0.713222,0.13508,[71 99] ; [28 35],[72.23175966 97.76824034] ; [26.76824034 36.23175966],0
v1,1,0.773319,0.082965,[158  99] ; [60 35],[159.16477273  97.83522727] ; [58.83522727 36.16477273],0
d3,1,0.890467,0.018965,[190  76] ; [70 27],[190.52341598  75.47658402] ; [69.47658402 27.52341598],0
p8,1,0.894072,0.01773,[177  86] ; [66 31],[177.525  85.475] ; [65.475 31.525],0
n3,1,0.896787,0.016827,[29  8] ; [12  3],[29.17307692  7.82692308] ; [11.82692308  3.17307692],0
