Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,8.4e-05,15.477005,[39 11] ; [62 74],[27.15053763 22.84946237] ; [73.84946237 62.15053763],1
s2,1,0.000101,15.12124,[31 19] ; [42 95],[19.51871658 30.48128342] ; [53.48128342 83.51871658],1
n4,1,0.006629,7.37092,[12 38] ; [63 74],[20.05347594 29.94652406] ; [54.94652406 82.05347594],0
n1,1,0.011927,6.321695,[7 8] ; [ 6 35],[ 3.48214286 11.51785714] ; [ 9.51785714 31.48214286],0
s7,1,0.012077,6.29952,[24 25] ; [38 93],[16.87777778 32.12222222] ; [45.12222222 85.87777778],0
d4,1,0.014523,5.973395,[46  4] ; [104  33],[40.10695187  9.89304813] ; [109.89304813  27.10695187],0
p5,1,0.014576,5.967034,[ 6 44] ; [  4 133],[ 2.67379679 47.32620321] ; [  7.32620321 129.67379679],0
s4,1,0.016928,5.703808,[14 36] ; [ 18 119],[ 8.55614973 41.44385027] ; [ 23.44385027 113.55614973],0
p10,1,0.018609,5.537924,[41  9] ; [87 49],[34.40860215 15.59139785] ; [93.59139785 42.40860215],0
s3,1,0.018958,5.505366,[31 18] ; [59 76],[23.9673913 25.0326087] ; [66.0326087 68.9673913],0
s1,1,0.024694,5.045187,[ 4 46] ; [  2 135],[ 1.60427807 48.39572193] ; [  4.39572193 132.60427807],0
p9,1,0.039707,4.230379,[43  7] ; [97 39],[37.6344086 12.3655914] ; [102.3655914  33.6344086],0
u1,1,0.050862,3.812817,[ 9 41] ; [ 11 126],[ 5.34759358 44.65240642] ; [ 14.65240642 122.34759358],0
a6,1,0.051172,3.802623,[27 23] ; [95 42],[32.62032086 17.37967914] ; [89.37967914 47.62032086],0
b4,1,0.075109,3.16769,[37 13] ; [82 55],[31.81818182 18.18181818] ; [87.18181818 49.81818182],0
d2,1,0.087686,2.916355,[24 26] ; [47 90],[18.98395722 31.01604278] ; [52.01604278 84.98395722],0
d5,1,0.094237,2.800465,[42  8] ; [98 38],[37.6344086 12.3655914] ; [102.3655914  33.6344086],0
