Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,3.1e-05,17.335375,[49 33] ; [13 42],[37.10948905 44.89051095] ; [24.89051095 30.10948905],1
r4,1,6.5e-05,15.962161,[62 20] ; [23 32],[50.87591241 31.12408759] ; [34.12408759 20.87591241],1
v4,1,6.8e-05,15.86251,[70 12] ; [30 25],[59.8540146 22.1459854] ; [40.1459854 14.8540146],1
s6,1,0.001334,10.294713,[38 43] ; [11 44],[29.18382353 51.81617647] ; [19.81617647 35.18382353],0
r3,1,0.00503,7.868785,[67 15] ; [33 22],[59.8540146 22.1459854] ; [40.1459854 14.8540146],0
s5,1,0.009401,6.74502,[18 61] ; [ 3 49],[12.66412214 66.33587786] ; [ 8.33587786 43.66412214],0
s4,1,0.018584,5.540253,[18 62] ; [ 4 51],[13.03703704 66.96296296] ; [ 8.96296296 46.03703704],0
n5,1,0.023717,5.11523,[54 28] ; [25 29],[47.63235294 34.36764706] ; [31.36764706 22.63235294],0
r2,1,0.028397,4.803817,[69 10] ; [39 15],[64.15037594 14.84962406] ; [43.84962406 10.15037594],0
n4,1,0.03055,4.678075,[54 28] ; [26 29],[47.88321168 34.11678832] ; [32.11678832 22.88321168],0
b5,1,0.045918,3.984605,[50 32] ; [24 31],[44.2919708 37.7080292] ; [29.7080292 25.2919708],0
p3,1,0.049633,3.85381,[26 56] ; [ 9 45],[21.10294118 60.89705882] ; [13.89705882 40.10294118],0
u1,1,0.055572,3.66485,[11 71] ; [ 2 53],[ 7.7810219 74.2189781] ; [ 5.2189781 49.7810219],0
p10,1,0.090176,2.871228,[40 40] ; [19 35],[35.2238806 44.7761194] ; [23.7761194 30.2238806],0
v1,1,0.145037,2.123683,[27 54] ; [12 43],[23.22794118 57.77205882] ; [15.77205882 39.22794118],0
s3,1,0.16401,1.936863,[23 56] ; [22 32],[26.72932331 52.27067669] ; [18.27067669 35.72932331],0
v2,1,0.165675,1.921646,[36 43] ; [17 34],[32.20769231 46.79230769] ; [20.79230769 30.20769231],0
n2,1,0.167546,1.904762,[20  8] ; [15 13],[17.5 10.5] ; [17.5 10.5],0
a1,1,0.170931,1.874762,[ 6 76] ; [ 8 47],[ 8.37956204 73.62043796] ; [ 5.62043796 49.37956204],0
b4,1,0.194724,1.681509,[48 34] ; [26 29],[44.2919708 37.7080292] ; [29.7080292 25.2919708],0
p6,1,0.204583,1.609352,[12 69] ; [ 4 49],[ 9.67164179 71.32835821] ; [ 6.32835821 46.67164179],0
p4,1,0.231658,1.430653,[22 58] ; [10 44],[19.10447761 60.89552239] ; [12.89552239 41.10447761],0
a4,1,0.244367,1.355221,[27 53] ; [24 31],[30.22222222 49.77777778] ; [20.77777778 34.22222222],0
s1,1,0.263552,1.25,[ 7 74] ; [ 8 46],[ 9. 72.] ; [ 6. 48.],0
u2,1,0.288201,1.128008,[12 22] ; [10 10],[13.85185185 20.14814815] ; [ 8.14814815 11.85185185],0
d4,1,0.378111,0.776834,[59 23] ; [35 19],[56.67647059 25.32352941] ; [37.32352941 16.67647059],0
a3,1,0.428665,0.626438,[47 34] ; [35 19],[49.2 31.8] ; [32.8 21.2],0
a6,1,0.442368,0.590133,[48 34] ; [28 26],[45.82352941 36.17647059] ; [30.17647059 23.82352941],0
v3,1,0.478736,0.501742,[25 55] ; [13 38],[23.20610687 56.79389313] ; [14.79389313 36.20610687],0
n1,1,0.480254,0.498287,[10 17] ; [13 15],[11.29090909 15.70909091] ; [11.70909091 16.29090909],0
d2,1,0.511001,0.432018,[31 49] ; [24 30],[32.8358209 47.1641791] ; [22.1641791 31.8358209],0
p9,1,0.53702,0.381091,[37 40] ; [23 31],[35.26717557 41.73282443] ; [24.73282443 29.26717557],0
a8,1,0.539136,0.377143,[ 6 71] ; [ 6 49],[ 7. 70.] ; [ 5. 50.],0
u3,1,0.539136,0.377143,[17 18] ; [ 8 12],[15.90909091 19.09090909] ; [ 9.09090909 10.90909091],0
b1,1,0.550299,0.356782,[36 46] ; [27 28],[37.7080292 44.2919708] ; [25.2919708 29.7080292],0
p8,1,0.584532,0.298965,[20 62] ; [11 43],[18.69117647 63.30882353] ; [12.30882353 41.69117647],0
b3,1,0.627019,0.236125,[18 25] ; [12 21],[16.97368421 26.02631579] ; [13.02631579 19.97368421],0
b2,1,0.627019,0.236125,[18 25] ; [12 21],[16.97368421 26.02631579] ; [13.02631579 19.97368421],0
a2,1,0.631797,0.229631,[11 71] ; [ 9 46],[11.97080292 70.02919708] ; [ 8.02919708 46.97080292],0
a7,1,0.637491,0.222039,[51 31] ; [32 23],[49.67883212 32.32116788] ; [33.32116788 21.67883212],0
p1,1,0.642299,0.215748,[ 7 75] ; [ 6 49],[ 7.7810219 74.2189781] ; [ 5.2189781 49.7810219],0
d1,1,0.650429,0.205359,[36 46] ; [22 33],[34.71532847 47.28467153] ; [23.28467153 31.71532847],0
n3,1,0.691005,0.158,[16 11] ; [14 12],[15.28301887 11.71698113] ; [14.71698113 11.28301887],0
r1,1,0.692921,0.155942,[49 33] ; [31 24],[47.88321168 34.11678832] ; [32.11678832 22.88321168],0
a5,1,0.702413,0.145974,[45 37] ; [32 23],[46.08759124 35.91240876] ; [30.91240876 24.08759124],0
p7,1,0.768606,0.086553,[23 57] ; [14 39],[22.2556391 57.7443609] ; [14.7443609 38.2556391],0
u4,1,0.774581,0.082018,[ 1 81] ; [ 1 54],[ 1.19708029 80.80291971] ; [ 0.80291971 54.19708029],0
d3,1,0.889303,0.019373,[42 40] ; [27 27],[41.60294118 40.39705882] ; [27.39705882 26.60294118],0
s7,1,0.945543,0.004665,[13 66] ; [ 8 42],[12.86046512 66.13953488] ; [ 8.13953488 41.86046512],0
d5,1,0.953936,0.003337,[49 33] ; [32 22],[48.83823529 33.16176471] ; [32.16176471 21.83823529],0
s2,1,0.976794,0.000846,[22 58] ; [15 40],[21.92592593 58.07407407] ; [15.07407407 39.92592593],0
