Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.003542,8.504712,[26 15] ; [14 30],[19.29411765 21.70588235] ; [20.70588235 23.29411765],0
a2,1,0.005604,7.673428,[ 9 33] ; [ 1 43],[ 4.88372093 37.11627907] ; [ 5.11627907 38.88372093],0
n5,1,0.012019,6.308036,[21 20] ; [34 10],[26.52941176 14.47058824] ; [28.47058824 15.52941176],0
d4,1,0.042187,4.127666,[30 12] ; [22 22],[25.39534884 16.60465116] ; [26.60465116 17.39534884],0
d5,1,0.045139,4.013437,[29 13] ; [21 23],[24.41860465 17.58139535] ; [25.58139535 18.41860465],0
a5,1,0.082263,3.01962,[26 16] ; [19 25],[21.97674419 20.02325581] ; [23.02325581 20.97674419],0
b5,1,0.082263,3.01962,[26 16] ; [19 25],[21.97674419 20.02325581] ; [23.02325581 20.97674419],0
a6,1,0.086815,2.93246,[22 20] ; [15 29],[18.06976744 23.93023256] ; [18.93023256 25.06976744],0
b1,1,0.134882,2.235399,[20 22] ; [28 16],[23.44186047 18.55813953] ; [24.55813953 19.44186047],0
r3,1,0.161421,1.960862,[23 18] ; [18 26],[19.77647059 21.22352941] ; [21.22352941 22.77647059],0
p3,1,0.192235,1.700405,[12 30] ; [ 7 35],[ 9.5 32.5] ; [ 9.5 32.5],0
n4,1,0.201697,1.630046,[21 21] ; [28 16],[23.93023256 18.06976744] ; [25.06976744 18.93023256],0
a4,1,0.207547,1.588455,[15 27] ; [10 33],[12.35294118 29.64705882] ; [12.64705882 30.35294118],0
u2,1,0.215766,1.532308,[ 7 10] ; [ 5 17],[ 5.23076923 11.76923077] ; [ 6.76923077 15.23076923],0
p6,1,0.261381,1.261427,[ 9 33] ; [ 5 36],[ 7.08433735 34.91566265] ; [ 6.91566265 34.08433735],0
a8,1,0.282081,1.157036,[ 3 37] ; [ 1 41],[ 1.95121951 38.04878049] ; [ 2.04878049 39.95121951],0
d1,1,0.287713,1.13029,[17 25] ; [13 31],[14.65116279 27.34883721] ; [15.34883721 28.65116279],0
d2,1,0.29622,1.091134,[13 29] ; [18 25],[15.31764706 26.68235294] ; [15.68235294 27.31764706],0
p8,1,0.302104,1.064885,[14 28] ; [10 33],[11.85882353 30.14117647] ; [12.14117647 30.85882353],0
v4,1,0.358056,0.844702,[27 15] ; [24 20],[24.90697674 17.09302326] ; [26.09302326 17.90697674],0
v3,1,0.370872,0.80074,[11 31] ; [ 8 36],[ 9.27906977 32.72093023] ; [ 9.72093023 34.27906977],0
s6,1,0.381119,0.76709,[12 30] ; [ 9 35],[10.25581395 31.74418605] ; [10.74418605 33.25581395],0
a3,1,0.429981,0.622876,[24 17] ; [22 22],[22.18823529 18.81176471] ; [23.81176471 20.18823529],0
p10,1,0.442999,0.588502,[22 19] ; [19 23],[20.25301205 20.74698795] ; [20.74698795 21.25301205],0
b2,1,0.448633,0.574103,[ 6 14] ; [11 16],[ 7.23404255 12.76595745] ; [ 9.76595745 17.23404255],0
b3,1,0.448633,0.574103,[ 6 14] ; [11 16],[ 7.23404255 12.76595745] ; [ 9.76595745 17.23404255],0
v2,1,0.491161,0.473981,[16 26] ; [13 29],[14.5 27.5] ; [14.5 27.5],0
n2,1,0.507122,0.44,[12  8] ; [12 12],[10.90909091  9.09090909] ; [13.09090909 10.90909091],0
n6,1,0.532168,0.390249,[23 18] ; [27 16],[24.4047619 16.5952381] ; [25.5952381 17.4047619],0
n1,1,0.546328,0.363937,[ 5 15] ; [ 8 16],[ 5.90909091 14.09090909] ; [ 7.09090909 16.90909091],0
v1,1,0.592921,0.285805,[14 26] ; [13 31],[12.85714286 27.14285714] ; [14.14285714 29.85714286],0
b4,1,0.641138,0.217257,[25 17] ; [24 20],[23.93023256 18.06976744] ; [25.06976744 18.93023256],0
