Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.008253,6.977646,[13  2] ; [22 24],[8.60655738 6.39344262] ; [26.39344262 19.60655738],0
p8,1,0.008502,6.924491,[ 4 13] ; [28 18],[8.63492063 8.36507937] ; [23.36507937 22.63492063],0
s8,1,0.018677,5.531534,[10  7] ; [13 35],[ 6.01538462 10.98461538] ; [16.98461538 31.01538462],0
n6,1,0.024678,5.046308,[10  7] ; [40  7],[13.28125  3.71875] ; [36.71875 10.28125],0
b1,1,0.044628,4.032629,[10  7] ; [15 33],[ 6.53846154 10.46153846] ; [18.46153846 29.53846154],0
p7,1,0.052893,3.747296,[ 7 10] ; [30 14],[10.31147541  6.68852459] ; [26.68852459 17.31147541],0
d3,1,0.079526,3.074553,[13  4] ; [25 23],[9.93846154 7.06153846] ; [28.06153846 19.93846154],0
a4,1,0.090377,2.867647,[ 1 16] ; [12 36],[ 3.4 13.6] ; [ 9.6 38.4],0
b4,1,0.100476,2.697976,[14  3] ; [29 19],[11.24615385  5.75384615] ; [31.75384615 16.24615385],0
n1,1,0.108664,2.573545,[2 5] ; [8 4],[3.68421053 3.31578947] ; [6.31578947 5.68421053],0
p3,1,0.213259,1.549164,[ 5 12] ; [22 25],[7.171875 9.828125] ; [19.828125 27.171875],0
r3,1,0.242748,1.364565,[14  2] ; [45  2],[14.98412698  1.01587302] ; [44.01587302  2.98412698],0
n2,1,0.243216,1.361855,[5 2] ; [11  1],[5.89473684 1.10526316] ; [10.10526316  1.89473684],0
v1,1,0.248213,1.333333,[10  6] ; [22 26],[8. 8.] ; [24. 24.],0
d4,1,0.331442,0.943257,[14  3] ; [33 14],[12.484375  4.515625] ; [34.515625 12.484375],0
u3,1,0.356957,0.848571,[4 4] ; [17  8],[5.09090909 2.90909091] ; [15.90909091  9.09090909],0
b5,1,0.357243,0.847561,[10  7] ; [22 26],[8.36923077 8.63076923] ; [23.63076923 24.36923077],0
d2,1,0.380397,0.769419,[ 5 12] ; [ 9 38],[ 3.71875 13.28125] ; [10.28125 36.71875],0
r1,1,0.415021,0.664372,[11  6] ; [36 12],[12.29230769  4.70769231] ; [34.70769231 13.29230769],0
r2,1,0.449419,0.572117,[16  1] ; [42  6],[15.16923077  1.83076923] ; [42.83076923  5.16923077],0
n5,1,0.49083,0.474706,[10  7] ; [32 15],[11.15625  5.84375] ; [30.84375 16.15625],0
v2,1,0.501854,0.451014,[ 6 11] ; [21 26],[7.171875 9.828125] ; [19.828125 27.171875],0
d1,1,0.522411,0.40913,[ 6 11] ; [13 35],[ 4.96923077 12.03076923] ; [14.03076923 33.96923077],0
p10,1,0.52564,0.402813,[12  5] ; [36 10],[12.95238095  4.04761905] ; [35.04761905 10.95238095],0
p4,1,0.558634,0.342075,[8 9] ; [26 21],[9.03125 7.96875] ; [24.96875 22.03125],0
a3,1,0.563703,0.333333,[9 7] ; [23 25],[8. 8.] ; [24. 24.],0
p5,1,0.58749,0.294282,[ 2 15] ; [ 8 38],[ 2.6984127 14.3015873] ; [ 7.3015873 38.6984127],0
u2,1,0.603667,0.2695,[5 3] ; [13 12],[4.36363636 3.63636364] ; [13.63636364 11.36363636],0
p9,1,0.645524,0.21159,[12  4] ; [37  9],[12.64516129  3.35483871] ; [36.35483871  9.64516129],0
s2,1,0.652972,0.202173,[12  5] ; [31 17],[11.24615385  5.75384615] ; [31.75384615 16.24615385],0
d5,1,0.655338,0.199236,[13  4] ; [34 14],[12.29230769  4.70769231] ; [34.70769231 13.29230769],0
n4,1,0.672387,0.178823,[10  7] ; [31 17],[10.72307692  6.27692308] ; [30.27692308 17.72307692],0
n3,1,0.678044,0.172336,[4 3] ; [8 4],[4.42105263 2.57894737] ; [7.57894737 4.42105263],0
b2,1,0.703941,0.144405,[2 8] ; [ 4 23],[1.62162162 8.37837838] ; [ 4.37837838 22.62162162],0
b3,1,0.703941,0.144405,[2 8] ; [ 4 23],[1.62162162 8.37837838] ; [ 4.37837838 22.62162162],0
a8,1,0.719654,0.128824,[ 2 14] ; [ 7 36],[ 2.44067797 13.55932203] ; [ 6.55932203 36.44067797],0
p1,1,0.728121,0.120844,[ 2 15] ; [ 7 39],[ 2.42857143 14.57142857] ; [ 6.57142857 39.42857143],0
p6,1,0.734333,0.11517,[ 6 11] ; [18 27],[ 6.58064516 10.41935484] ; [17.41935484 27.58064516],0
v4,1,0.785639,0.073972,[16  1] ; [45  2],[16.203125  0.796875] ; [44.796875  2.203125],0
s6,1,0.829218,0.046528,[13  3] ; [37 10],[12.6984127  3.3015873] ; [37.3015873  9.6984127],0
a6,1,0.834882,0.043449,[8 9] ; [24 24],[8.36923077 8.63076923] ; [23.63076923 24.36923077],0
v3,1,0.840932,0.040281,[ 6 11] ; [15 31],[ 5.66666667 11.33333333] ; [15.33333333 30.66666667],0
p2,1,0.892364,0.01831,[15  2] ; [40  6],[14.84126984  2.15873016] ; [40.15873016  5.84126984],0
r4,1,0.926188,0.008583,[14  3] ; [40  8],[14.12307692  2.87692308] ; [39.87692308  8.12307692],0
p12,1,0.941746,0.00534,[ 1 16] ; [ 3 44],[ 1.0625 15.9375] ; [ 2.9375 44.0625],0
u1,1,0.956772,0.002938,[ 1 16] ; [ 3 45],[ 1.04615385 15.95384615] ; [ 2.95384615 45.04615385],0
a7,1,0.956916,0.002919,[10  7] ; [28 19],[10.09375  6.90625] ; [27.90625 19.09375],0
s4,1,0.976835,0.000843,[ 5 12] ; [14 33],[ 5.046875 11.953125] ; [13.953125 33.046875],0
s3,1,0.992755,8.2e-05,[11  6] ; [31 17],[10.98461538  6.01538462] ; [31.01538462 16.98461538],0
