Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,53.020426,[344  18] ; [5 7],[337.80213904  24.19786096] ; [11.19786096  0.80213904],1
v4,1,4e-06,21.132597,[354   8] ; [9 3],[351.35294118  10.64705882] ; [11.64705882  0.35294118],1
r2,1,0.000344,12.814438,[345  13] ; [9 3],[342.51891892  15.48108108] ; [11.48108108  0.51891892],1
s6,1,0.009816,6.66795,[257  99] ; [4 7],[253.17711172 102.82288828] ; [7.82288828 3.17711172],0
p10,1,0.024182,5.081559,[333  26] ; [9 3],[330.93800539  28.06199461] ; [11.06199461  0.93800539],0
s3,1,0.027289,4.872403,[217 142] ; [3 8],[213.45945946 145.54054054] ; [6.54054054 4.45945946],0
n3,1,0.035767,4.408163,[39 10] ; [3 4],[36.75 12.25] ; [5.25 1.75],0
n2,1,0.052513,3.75935,[38 11] ; [3 4],[35.875 13.125] ; [5.125 1.875],0
v3,1,0.054314,3.703024,[167 184] ; [2 9],[163.86464088 187.13535912] ; [5.13535912 5.86464088],0
u3,1,0.057136,3.618623,[54 32] ; [1 4],[51.97802198 34.02197802] ; [3.02197802 1.97802198],0
v2,1,0.069845,3.28667,[222 129] ; [4 7],[219.13259669 131.86740331] ; [6.86740331 4.13259669],0
d5,1,0.098326,2.732495,[305  56] ; [8 4],[302.93029491  58.06970509] ; [10.06970509  1.93029491],0
p6,1,0.10556,2.619466,[173 182] ; [3 9],[170.24523161 184.75476839] ; [5.75476839 6.24523161],0
a4,1,0.113354,2.50682,[174 187] ; [3 9],[171.30563003 189.69436997] ; [5.69436997 6.30563003],0
d4,1,0.122253,2.388217,[302  59] ; [8 4],[300.02680965  60.97319035] ; [9.97319035 2.02680965],0
p9,1,0.139419,2.184362,[337  24] ; [9 2],[335.7688172  25.2311828] ; [10.2311828  0.7688172],0
d1,1,0.139522,2.183222,[227 135] ; [5 7],[224.55614973 137.44385027] ; [7.44385027 4.55614973],0
v1,1,0.142624,2.14942,[219 131] ; [5 7],[216.57458564 133.42541436] ; [7.42541436 4.57458564],0
a2,1,0.147745,2.09538,[ 98 264] ; [ 1 11],[ 95.82352941 266.17647059] ; [3.17647059 8.82352941],0
s2,1,0.14904,2.082047,[196 164] ; [4 8],[193.5483871 166.4516129] ; [6.4516129 5.5483871],0
r1,1,0.150672,2.065439,[298  62] ; [8 4],[296.12903226  63.87096774] ; [9.87096774 2.12903226],0
s7,1,0.15133,2.058795,[201 145] ; [4 7],[198.68347339 147.31652661] ; [6.31652661 4.68347339],0
a3,1,0.156793,2.004882,[275  86] ; [7 5],[272.92761394  88.07238606] ; [9.07238606 2.92761394],0
b1,1,0.197468,1.661002,[144 218] ; [7 5],[146.15508021 215.84491979] ; [4.84491979 7.15508021],0
p5,1,0.203801,1.614927,[ 67 292] ; [4 8],[ 68.70350404 290.29649596] ; [2.29649596 9.70350404],0
u1,1,0.233299,1.420637,[ 83 279] ; [ 1 11],[ 81.30481283 280.69518717] ; [2.69518717 9.30481283],0
s8,1,0.255207,1.294574,[194 167] ; [4 7],[192.14516129 168.85483871] ; [5.85483871 5.14516129],0
a7,1,0.26839,1.224957,[263  98] ; [7 5],[261.31367292  99.68632708] ; [8.68632708 3.31367292],0
s5,1,0.28068,1.163793,[141 207] ; [3 9],[139.2 208.8] ; [4.8 7.2],0
p7,1,0.29283,1.106565,[283  74] ; [8 4],[281.53658537  75.46341463] ; [9.46341463 2.53658537],0
s1,1,0.307281,1.042324,[ 11 350] ; [ 1 11],[ 11.61394102 349.38605898] ; [ 0.38605898 11.61394102],0
u2,1,0.353562,0.860631,[53 34] ; [2 3],[52.01086957 34.98913043] ; [2.98913043 2.01086957],0
n4,1,0.355851,0.852483,[307  55] ; [9 3],[305.86096257  56.13903743] ; [10.13903743  1.86096257],0
b5,1,0.401664,0.703339,[197 165] ; [8 4],[198.42245989 163.57754011] ; [6.57754011 5.42245989],0
d2,1,0.525999,0.402116,[184 177] ; [5 7],[182.91957105 178.08042895] ; [6.08042895 5.91957105],0
