Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,67.32131,[301   6] ; [46 20],[285.60053619  21.39946381] ; [61.39946381  4.60053619],1
r2,1,0.0,30.829697,[300   5] ; [53 11],[291.77506775  13.22493225] ; [61.22493225  2.77506775],1
u1,1,0.000356,12.752279,[ 81 226] ; [ 4 62],[ 69.95978552 237.04021448] ; [15.04021448 50.95978552],1
d2,1,0.001024,10.783906,[168 139] ; [21 44],[155.97580645 151.02419355] ; [33.02419355 31.97580645],0
v4,1,0.001181,10.520288,[301   5] ; [60  6],[296.9516129   9.0483871] ; [64.0483871  1.9516129],0
a5,1,0.001895,9.648709,[256  51] ; [44 22],[246.91689008  60.08310992] ; [53.08310992 12.91689008],0
a2,1,0.007744,7.091821,[ 91 216] ; [ 9 57],[ 82.30563003 224.69436997] ; [17.69436997 48.30563003],0
d1,1,0.011323,6.413931,[200 107] ; [32 34],[190.94906166 116.05093834] ; [41.05093834 24.94906166],0
v2,1,0.015265,5.885648,[194 103] ; [32 33],[185.4198895 111.5801105] ; [40.5801105 24.4198895],0
d3,1,0.02408,5.088875,[216  91] ; [37 29],[208.23324397  98.76675603] ; [44.76675603 21.23324397],0
a3,1,0.025841,4.966626,[239  67] ; [43 23],[231.96774194  74.03225806] ; [50.03225806 15.96774194],0
s5,1,0.034509,4.469331,[126 171] ; [17 44],[118.63407821 178.36592179] ; [24.36592179 36.63407821],0
a4,1,0.044234,4.0476,[153 153] ; [24 42],[145.59677419 160.40322581] ; [31.40322581 34.59677419],0
n4,1,0.063871,3.433915,[265  42] ; [51 15],[260.08579088  46.91420912] ; [55.91420912 10.08579088],0
v3,1,0.069714,3.289734,[146 150] ; [24 41],[139.39058172 156.60941828] ; [30.60941828 34.39058172],0
p4,1,0.107602,2.589085,[258  49] ; [50 16],[253.50134048  53.49865952] ; [54.49865952 11.50134048],0
u3,1,0.109125,2.566845,[44 24] ; [10 12],[40.8 27.2] ; [13.2  8.8],0
p8,1,0.113791,2.500763,[218  85] ; [41 25],[212.67479675  90.32520325] ; [46.32520325 19.67479675],0
p7,1,0.139293,2.185757,[244  59] ; [47 18],[239.60054348  63.39945652] ; [51.39945652 13.60054348],0
r3,1,0.150672,2.065439,[298   8] ; [62  4],[296.12903226   9.87096774] ; [63.87096774  2.12903226],0
s1,1,0.150672,2.065439,[  8 298] ; [ 4 62],[  9.87096774 296.12903226] ; [ 2.12903226 63.87096774],0
a8,1,0.199618,1.645169,[ 39 237] ; [ 5 57],[ 35.92899408 240.07100592] ; [ 8.07100592 53.92899408],0
p1,1,0.213032,1.550701,[ 34 271] ; [11 55],[ 36.99460916 268.00539084] ; [ 8.00539084 57.99460916],0
p12,1,0.232055,1.42822,[ 39 265] ; [ 5 61],[ 36.15135135 267.84864865] ; [ 7.84864865 58.15135135],0
a7,1,0.258445,1.27707,[225  81] ; [44 22],[221.27419355  84.72580645] ; [47.72580645 18.27419355],0
n3,1,0.262517,1.255434,[30  8] ; [11  6],[28.32727273  9.67272727] ; [12.67272727  4.32727273],0
d4,1,0.274608,1.193583,[258  48] ; [52 14],[255.  51.] ; [55. 11.],0
a1,1,0.276242,1.185484,[ 17 290] ; [ 6 60],[ 18.93029491 288.06970509] ; [ 4.06970509 61.93029491],0
b5,1,0.287357,1.131963,[164 143] ; [40 26],[167.90348525 139.09651475] ; [36.09651475 29.90348525],0
a6,1,0.336955,0.921983,[222  84] ; [44 22],[218.80645161  87.19354839] ; [47.19354839 18.80645161],0
s6,1,0.346548,0.886058,[216  84] ; [43 22],[212.87671233  87.12328767] ; [46.12328767 18.87671233],0
u2,1,0.41825,0.655227,[42 26] ; [12 11],[40.35164835 27.64835165] ; [13.64835165  9.35164835],0
b2,1,0.452095,0.565393,[ 90 115] ; [17 28],[ 87.74 117.26] ; [19.26 25.74],0
b3,1,0.452095,0.565393,[ 90 115] ; [17 28],[ 87.74 117.26] ; [19.26 25.74],0
s3,1,0.485833,0.485742,[182 121] ; [36 29],[179.49456522 123.50543478] ; [38.50543478 26.49456522],0
