Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,50.262672,[ 19 357] ; [12 17],[ 28.78024691 347.21975309] ; [ 2.21975309 26.78024691],1
p12,1,0.0,34.240574,[ 12 365] ; [ 8 21],[ 18.57142857 358.42857143] ; [ 1.42857143 27.57142857],1
s5,1,0.0,28.763504,[ 82 290] ; [18  8],[ 93.46733668 278.53266332] ; [ 6.53266332 19.46733668],1
p6,1,3e-05,17.386589,[ 96 276] ; [18 11],[105.75561097 266.24438903] ; [ 8.24438903 20.75561097],1
p3,1,0.000144,14.448199,[150 228] ; [22  7],[159.74447174 218.25552826] ; [12.25552826 16.74447174],1
p4,1,0.001346,10.277701,[191 185] ; [23  5],[199.16831683 176.83168317] ; [14.83168317 13.16831683],0
s6,1,0.00563,7.665052,[193 182] ; [20  5],[199.6875 175.3125] ; [13.3125 11.6875],0
v3,1,0.005952,7.564775,[115 248] ; [16 12],[121.61892583 241.38107417] ; [ 9.38107417 18.61892583],0
d2,1,0.008389,6.948473,[152 224] ; [19 10],[158.75555556 217.24444444] ; [12.24444444 16.75555556],0
b2,1,0.009508,6.724866,[ 52 146] ; [12 11],[ 57.33936652 140.66063348] ; [ 6.66063348 16.33936652],0
b3,1,0.009508,6.724866,[ 52 146] ; [12 11],[ 57.33936652 140.66063348] ; [ 6.66063348 16.33936652],0
n5,1,0.011109,6.447838,[251 124] ; [26  3],[257.11633663 117.88366337] ; [19.88366337  9.11633663],0
u1,1,0.011732,6.350987,[ 52 327] ; [ 9 20],[ 56.66421569 322.33578431] ; [ 4.33578431 24.66421569],0
p10,1,0.019628,5.44468,[274 102] ; [26  2],[279.20792079  96.79207921] ; [20.79207921  7.20792079],0
n4,1,0.031654,4.61713,[269 109] ; [26  3],[273.98034398 104.01965602] ; [21.01965602  7.98034398],0
a1,1,0.033835,4.503035,[ 11 368] ; [ 3 26],[ 13.00490196 365.99509804] ; [ 0.99509804 28.00490196],0
p8,1,0.039664,4.232201,[171 203] ; [19 10],[176.32754342 197.67245658] ; [13.67245658 15.32754342],0
p9,1,0.064792,3.41027,[278  96] ; [26  3],[282.12406948  91.87593052] ; [21.87593052  7.12406948],0
r2,1,0.067281,3.34814,[362  13] ; [26  3],[360.14851485  14.85148515] ; [27.85148515  1.14851485],0
a3,1,0.127132,2.327179,[246 130] ; [23  6],[249.7382716 126.2617284] ; [19.2617284  9.7382716],0
p7,1,0.158909,1.984581,[214 156] ; [20  8],[217.53768844 152.46231156] ; [16.46231156 11.53768844],0
p11,1,0.190171,1.71629,[286  93] ; [25  4],[288.89460784  90.10539216] ; [22.10539216  6.89460784],0
d4,1,0.192009,1.702132,[309  67] ; [21  8],[306.37037037  69.62962963] ; [23.62962963  5.37037037],0
r3,1,0.194997,1.679456,[357  18] ; [26  3],[355.50742574  19.49257426] ; [27.49257426  1.50742574],0
d3,1,0.207828,1.586492,[264 114] ; [17 12],[260.97788698 117.02211302] ; [20.02211302  8.97788698],0
s4,1,0.265193,1.241445,[ 57 316] ; [ 2 25],[ 55.0175 317.9825] ; [ 3.9825 23.0175],0
u2,1,0.288997,1.124289,[72 58] ; [2 4],[70.73529412 59.26470588] ; [3.26470588 2.73529412],0
a5,1,0.297387,1.085875,[266 113] ; [23  6],[268.45833333 110.54166667] ; [20.54166667  8.45833333],0
s7,1,0.3467,0.885499,[ 99 262] ; [10 18],[101.15424165 259.84575835] ; [ 7.84575835 20.15424165],0
a7,1,0.382148,0.763781,[288  90] ; [20  9],[286.05405405  91.94594595] ; [21.94594595  7.05405405],0
b5,1,0.436875,0.604477,[224 155] ; [15 14],[222.0122549 156.9877451] ; [16.9877451 12.0122549],0
a8,1,0.479288,0.500483,[ 37 304] ; [ 4 22],[ 38.09536785 302.90463215] ; [ 2.90463215 23.09536785],0
b4,1,0.48045,0.497842,[223 156] ; [19 10],[224.79901961 154.20098039] ; [17.20098039 11.79901961],0
b1,1,0.533522,0.387679,[135 244] ; [12 17],[136.55147059 242.44852941] ; [10.44852941 18.55147059],0
d1,1,0.636798,0.222954,[205 174] ; [17 12],[206.22058824 172.77941176] ; [15.77941176 13.22058824],0
u3,1,0.648097,0.208308,[75 56] ; [4 2],[75.54014599 55.45985401] ; [3.45985401 2.54014599],0
p2,1,0.73421,0.115281,[303  75] ; [24  5],[303.7002457  74.2997543] ; [23.2997543  5.7002457],0
s3,1,0.767022,0.087777,[162 210] ; [13 15],[162.75 209.25] ; [12.25 15.75],0
v1,1,0.773562,0.082782,[176 197] ; [14 14],[176.73316708 196.26683292] ; [13.26683292 14.73316708],0
s1,1,0.776652,0.080477,[ 17 354] ; [ 1 28],[ 16.695 354.305] ; [ 1.305 27.695],0
d5,1,0.8114,0.05694,[294  84] ; [22  7],[293.48402948  84.51597052] ; [22.51597052  6.48402948],0
a6,1,0.816089,0.054093,[266 112] ; [21  8],[266.55036855 111.44963145] ; [20.44963145  8.55036855],0
v4,1,0.821166,0.051097,[353  22] ; [27  2],[352.72277228  22.27722772] ; [27.27722772  1.72277228],0
a2,1,0.831765,0.04513,[ 85 294] ; [ 7 22],[ 85.46078431 293.53921569] ; [ 6.53921569 22.46078431],0
n3,1,0.832946,0.044489,[65 25] ; [2 1],[64.83870968 25.16129032] ; [2.16129032 0.83870968],0
v2,1,0.871263,0.026262,[198 161] ; [15 13],[197.58914729 161.41085271] ; [15.41085271 12.58914729],0
r4,1,0.882403,0.021881,[350  29] ; [27  2],[350.20343137  28.79656863] ; [26.79656863  2.20343137],0
a4,1,0.977907,0.000767,[168 209] ; [13 16],[168.07142857 208.92857143] ; [12.92857143 16.07142857],0
s2,1,0.984003,0.000402,[130 245] ; [10 19],[129.95049505 245.04950495] ; [10.04950495 18.95049505],0
