Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,27.239732,[ 7 81] ; [33 44],[21.33333333 66.66666667] ; [18.66666667 58.33333333],1
r1,1,8.5e-05,15.447179,[49 39] ; [67 13],[60.76190476 27.23809524] ; [55.23809524 24.76190476],1
v1,1,0.000157,14.280426,[25 61] ; [46 33],[37.00606061 48.99393939] ; [33.99393939 45.00606061],1
a2,1,0.001208,10.478358,[ 4 84] ; [17 64],[10.93491124 77.06508876] ; [10.06508876 70.93491124],0
d5,1,0.001281,10.369076,[51 36] ; [66 15],[60.58928571 26.41071429] ; [56.41071429 24.58928571],0
u1,1,0.002737,8.974682,[ 3 85] ; [14 67],[ 8.85207101 79.14792899] ; [ 8.14792899 72.85207101],0
r2,1,0.00318,8.701301,[72 16] ; [77  3],[78.04761905  9.95238095] ; [70.95238095  9.04761905],0
a3,1,0.003906,8.327191,[41 46] ; [56 25],[50.23214286 36.76785714] ; [46.76785714 34.23214286],0
d1,1,0.007957,7.043025,[31 57] ; [45 36],[39.5739645 48.4260355] ; [36.4260355 44.5739645],0
r4,1,0.010041,6.627613,[63 25] ; [71 10],[69.77514793 18.22485207] ; [64.22485207 16.77514793],0
a5,1,0.01452,5.973837,[40 48] ; [52 29],[47.90532544 40.09467456] ; [44.09467456 36.90532544],0
a7,1,0.022687,5.192337,[60 27] ; [68 13],[66.28571429 20.71428571] ; [61.71428571 19.28571429],0
r3,1,0.024811,5.037005,[76 12] ; [77  3],[80.14285714  7.85714286] ; [72.85714286  7.14285714],0
v4,1,0.043157,4.089235,[79  9] ; [78  2],[82.23809524  5.76190476] ; [74.76190476  5.23809524],0
p5,1,0.065448,3.393659,[ 2 86] ; [ 7 74],[ 4.68639053 83.31360947] ; [ 4.31360947 76.68639053],0
s6,1,0.06925,3.300701,[45 43] ; [52 28],[50.80952381 37.19047619] ; [46.19047619 33.80952381],0
p12,1,0.077127,3.124417,[ 1 87] ; [ 5 76],[ 3.12426036 84.87573964] ; [ 2.87573964 78.12426036],0
d4,1,0.086371,2.940745,[63 25] ; [67 14],[67.69230769 20.30769231] ; [62.30769231 18.69230769],0
a6,1,0.088211,2.906726,[52 36] ; [58 23],[57.27810651 30.72189349] ; [52.72189349 28.27810651],0
s4,1,0.094791,2.791067,[26 62] ; [15 66],[21.34911243 66.65088757] ; [19.65088757 61.34911243],0
p11,1,0.111536,2.532325,[60 28] ; [64 17],[64.56804734 23.43195266] ; [59.43195266 21.56804734],0
a4,1,0.122608,2.383683,[19 69] ; [26 55],[23.43195266 64.56804734] ; [21.56804734 59.43195266],0
p9,1,0.134104,2.244339,[68 20] ; [69 11],[71.76190476 16.23809524] ; [65.23809524 14.76190476],0
n3,1,0.135043,2.233551,[23 14] ; [20  5],[25.66129032 11.33870968] ; [17.33870968  7.66129032],0
d3,1,0.150633,2.065826,[56 30] ; [61 20],[60.25149701 25.74850299] ; [56.74850299 24.25149701],0
b1,1,0.167004,1.909637,[35 53] ; [24 57],[30.72189349 57.27810651] ; [28.27810651 52.72189349],0
s2,1,0.183178,1.771648,[32 55] ; [38 43],[36.25 50.75] ; [33.75 47.25],0
a8,1,0.204657,1.608829,[ 6 77] ; [ 2 71],[ 4.25641026 78.74358974] ; [ 3.74358974 69.25641026],0
b4,1,0.208723,1.580261,[47 41] ; [51 30],[51.0295858 36.9704142] ; [46.9704142 34.0295858],0
p7,1,0.248341,1.332611,[49 35] ; [53 26],[52.56441718 31.43558282] ; [49.43558282 29.56441718],0
n2,1,0.323612,0.974293,[25 12] ; [19  5],[26.68852459 10.31147541] ; [17.31147541  6.68852459],0
n6,1,0.490254,0.475968,[58 30] ; [56 23],[60.07185629 27.92814371] ; [53.92814371 25.07185629],0
p10,1,0.492732,0.470555,[63 25] ; [61 19],[64.95238095 23.04761905] ; [59.04761905 20.95238095],0
p4,1,0.509753,0.434574,[39 49] ; [40 41],[41.13609467 46.86390533] ; [37.86390533 43.13609467],0
n1,1,0.526219,0.401687,[10 27] ; [ 5 20],[ 8.9516129 28.0483871] ; [ 6.0483871 18.9516129],0
s3,1,0.555755,0.347107,[40 48] ; [40 40],[41.9047619 46.0952381] ; [38.0952381 41.9047619],0
p1,1,0.557055,0.34483,[ 5 83] ; [ 3 77],[ 4.19047619 83.80952381] ; [ 3.80952381 76.19047619],0
p8,1,0.590371,0.289765,[42 46] ; [41 38],[43.73652695 44.26347305] ; [39.26347305 39.73652695],0
s8,1,0.711907,0.13638,[27 61] ; [27 54],[28.1183432 59.8816568] ; [25.8816568 55.1183432],0
u2,1,0.714557,0.133768,[26 20] ; [13 12],[25.26760563 20.73239437] ; [13.73239437 11.26760563],0
