Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,5.1e-05,16.395401,[30 41] ; [10 68],[19.06040268 51.93959732] ; [20.93959732 57.06040268],1
a6,1,0.000947,10.92811,[53 22] ; [36 45],[42.78846154 32.21153846] ; [46.21153846 34.78846154],1
v1,1,0.000954,10.915417,[35 38] ; [18 62],[25.2875817 47.7124183] ; [27.7124183 52.2875817],1
r3,1,0.001501,10.077833,[73  2] ; [66 15],[66.82692308  8.17307692] ; [72.17307692  8.82692308],0
a3,1,0.006102,7.519802,[57 18] ; [44 36],[48.87096774 26.12903226] ; [52.12903226 27.87096774],0
d1,1,0.010855,6.488953,[44 31] ; [31 50],[36.05769231 38.94230769] ; [38.94230769 42.05769231],0
r2,1,0.019855,5.424581,[67  5] ; [64 16],[62.05263158  9.94736842] ; [68.94736842 11.05263158],0
d3,1,0.025944,4.959761,[57 18] ; [48 33],[50.48076923 24.51923077] ; [54.51923077 26.48076923],0
d4,1,0.081852,3.027742,[64 11] ; [60 21],[59.61538462 15.38461538] ; [64.38461538 16.61538462],0
d5,1,0.086293,2.942194,[60 15] ; [55 26],[55.28846154 19.71153846] ; [59.71153846 21.28846154],0
a5,1,0.091579,2.846391,[48 27] ; [41 40],[42.78846154 32.21153846] ; [46.21153846 34.78846154],0
r1,1,0.10115,2.68732,[58 17] ; [53 28],[53.36538462 21.63461538] ; [57.63461538 23.36538462],0
u3,1,0.103006,2.658373,[ 6 12] ; [21 16],[8.83636364 9.16363636] ; [18.16363636 18.83636364],0
a7,1,0.139085,2.188052,[58 17] ; [54 27],[53.84615385 21.15384615] ; [58.15384615 22.84615385],0
p9,1,0.197663,1.659558,[50 24] ; [46 34],[46.12987013 27.87012987] ; [49.87012987 30.12987013],0
p5,1,0.20577,1.600937,[ 5 70] ; [ 2 79],[ 3.36538462 71.63461538] ; [ 3.63461538 77.36538462],0
n6,1,0.219464,1.507874,[48 27] ; [44 37],[44.23076923 30.76923077] ; [47.76923077 33.23076923],0
p11,1,0.238919,1.386963,[53 22] ; [50 31],[49.51923077 25.48076923] ; [53.48076923 27.51923077],0
p8,1,0.264404,1.245551,[33 41] ; [29 52],[29.6 44.4] ; [32.4 48.6],0
s1,1,0.290565,1.117,[ 2 73] ; [ 5 76],[ 3.36538462 71.63461538] ; [ 3.63461538 77.36538462],0
n4,1,0.292555,1.107826,[34 41] ; [30 51],[30.76923077 44.23076923] ; [33.23076923 47.76923077],0
r4,1,0.293479,1.103591,[60 15] ; [59 22],[57.21153846 17.78846154] ; [61.78846154 19.21153846],0
p1,1,0.293722,1.102483,[ 7 68] ; [ 4 76],[ 5.32258065 69.67741935] ; [ 5.67741935 74.32258065],0
a2,1,0.347468,0.882682,[10 65] ; [ 7 74],[ 8.17307692 66.82692308] ; [ 8.82692308 72.17307692],0
b1,1,0.366966,0.813913,[28 47] ; [36 45],[30.76923077 44.23076923] ; [33.23076923 47.76923077],0
s4,1,0.371397,0.798984,[ 6 69] ; [10 71],[ 7.69230769 67.30769231] ; [ 8.30769231 72.69230769],0
a4,1,0.390966,0.735936,[29 46] ; [26 55],[26.44230769 48.55769231] ; [28.55769231 52.44230769],0
u1,1,0.401877,0.702703,[ 5 70] ; [ 3 78],[ 3.84615385 71.15384615] ; [ 4.15384615 76.84615385],0
n1,1,0.414687,0.665323,[ 6 18] ; [ 5 26],[ 4.8 19.2] ; [ 6.2 24.8],0
s3,1,0.515028,0.423838,[18 55] ; [16 63],[16.32894737 56.67105263] ; [17.67105263 61.32894737],0
n3,1,0.568991,0.324373,[17  6] ; [20 10],[16.05660377  6.94339623] ; [20.94339623  9.05660377],0
d2,1,0.589091,0.291766,[30 45] ; [29 52],[28.36538462 46.63461538] ; [30.63461538 50.36538462],0
u2,1,0.636784,0.222973,[9 9] ; [21 16],[9.81818182 8.18181818] ; [20.18181818 16.81818182],0
n2,1,0.657639,0.196405,[14  9] ; [17 14],[13.2037037  9.7962963] ; [17.7962963 13.2037037],0
b5,1,0.663021,0.189874,[47 28] ; [48 33],[45.67307692 29.32692308] ; [49.32692308 31.67307692],0
s6,1,0.729734,0.119356,[26 48] ; [26 54],[24.98701299 49.01298701] ; [27.01298701 52.98701299],0
v4,1,0.792257,0.069369,[64 10] ; [68 12],[63.42857143 10.57142857] ; [68.57142857 11.42857143],0
p4,1,0.803084,0.06218,[27 47] ; [28 53],[26.25806452 47.74193548] ; [28.74193548 52.25806452],0
p6,1,0.84228,0.039592,[15 55] ; [18 61],[15.5033557 54.4966443] ; [17.4966443 61.5033557],0
s7,1,0.877926,0.023593,[16 58] ; [17 58],[16.38926174 57.61073826] ; [16.61073826 58.38926174],0
p7,1,0.882367,0.021895,[38 37] ; [42 39],[38.46153846 36.53846154] ; [41.53846154 39.46153846],0
a8,1,0.892799,0.018161,[ 5 65] ; [ 5 71],[ 4.79452055 65.20547945] ; [ 5.20547945 70.79452055],0
p10,1,0.896454,0.016937,[39 35] ; [43 37],[39.4025974 34.5974026] ; [42.5974026 37.4025974],0
b4,1,0.914505,0.011526,[46 29] ; [49 32],[45.67307692 29.32692308] ; [49.32692308 31.67307692],0
p3,1,0.918127,0.010567,[25 49] ; [28 53],[25.30322581 48.69677419] ; [27.69677419 53.30322581],0
a1,1,0.937839,0.006082,[ 2 73] ; [ 2 79],[ 1.92307692 73.07692308] ; [ 2.07692308 78.92307692],0
p2,1,0.944611,0.004827,[55 20] ; [59 22],[54.80769231 20.19230769] ; [59.19230769 21.80769231],0
b2,1,0.944966,0.004765,[15 29] ; [16 30],[15.15555556 28.84444444] ; [15.84444444 30.15555556],0
b3,1,0.944966,0.004765,[15 29] ; [16 30],[15.15555556 28.84444444] ; [15.84444444 30.15555556],0
s8,1,0.989393,0.000177,[14 61] ; [15 65],[14.03225806 60.96774194] ; [14.96774194 65.03225806],0
s5,1,1.0,0.0,[12 60] ; [13 65],[12. 60.] ; [13. 65.],0
