Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,118.305963,[472  19] ; [71 44],[439.95544554  51.04455446] ; [103.04455446  11.95544554],1
r2,1,0.0,41.458758,[475  13] ; [90 20],[461.07023411  26.92976589] ; [103.92976589   6.07023411],1
r3,1,0.0,27.923743,[476  12] ; [98 16],[465.30232558  22.69767442] ; [108.69767442   5.30232558],1
v4,1,0.0,26.862381,[473  16] ; [97 18],[461.47350993  27.52649007] ; [108.52649007   6.47350993],1
a5,1,8e-06,19.844578,[378 113] ; [65 50],[358.93234323 132.06765677] ; [84.06765677 30.93234323],1
d1,1,4.5e-05,16.66418,[319 172] ; [51 64],[299.78547855 191.21452145] ; [70.21452145 44.78547855],1
v2,1,7.2e-05,15.751061,[288 182] ; [46 67],[269.26243568 200.73756432] ; [64.73756432 48.26243568],1
u1,1,0.000104,15.060522,[119 372] ; [  9 106],[103.70957096 387.29042904] ; [24.29042904 90.70957096],1
a2,1,0.000182,14.005872,[159 332] ; [17 98],[142.60066007 348.39933993] ; [33.39933993 81.60066007],1
a4,1,0.00023,13.570109,[233 256] ; [33 82],[215.35430464 273.64569536] ; [50.64569536 64.35430464],1
s6,1,0.000557,11.914055,[328 159] ; [56 56],[312.20033389 174.79966611] ; [71.79966611 40.20033389],1
p4,1,0.001349,10.274627,[289 200] ; [49 66],[273.64569536 215.35430464] ; [64.35430464 50.64569536],0
n4,1,0.001999,9.550724,[372 118] ; [71 44],[358.79338843 131.20661157] ; [84.20661157 30.79338843],0
p2,1,0.004608,8.027393,[413  77] ; [84 31],[402.52892562  87.47107438] ; [94.47107438 20.52892562],0
d2,1,0.00523,7.798135,[245 244] ; [41 74],[231.54635762 257.45364238] ; [54.45364238 60.54635762],0
p8,1,0.005321,7.766844,[248 235] ; [42 72],[234.62311558 248.37688442] ; [55.37688442 58.62311558],0
u3,1,0.006019,7.544652,[93 47] ; [18 24],[85.38461538 54.61538462] ; [25.61538462 16.38461538],0
p7,1,0.006913,7.295361,[297 181] ; [54 58],[284.36949153 193.63050847] ; [66.63050847 45.36949153],0
