Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,53.393854,[209  32] ; [191 136],[169.71830986  71.28169014] ; [230.28169014  96.71830986],1
p4,1,0.0,49.460834,[207  37] ; [190 141],[168.46608696  75.53391304] ; [228.53391304 102.46608696],1
p8,1,0.0,31.715879,[179  63] ; [165 161],[146.56338028  95.43661972] ; [197.43661972 128.56338028],1
p3,1,0.0,26.439856,[164  80] ; [151 180],[133.66956522 110.33043478] ; [181.33043478 149.66956522],1
p5,1,0.0,26.178163,[ 56 188] ; [ 26 305],[ 34.79652174 209.20347826] ; [ 47.20347826 283.79652174],1
s8,1,3e-06,21.6124,[143 100] ; [129 200],[115.55244755 127.44755245] ; [156.44755245 172.55244755],1
s7,1,5.7e-05,16.198807,[149  82] ; [149 167],[125.8464351 105.1535649] ; [172.1535649 143.8464351],1
s5,1,0.00083,11.172808,[102 127] ; [100 226],[ 83.34774775 145.65225225] ; [118.65225225 207.34774775],1
a1,1,0.000948,10.926534,[ 18 226] ; [  6 326],[ 10.16666667 233.83333333] ; [ 13.83333333 318.16666667],1
b3,1,0.001188,10.509206,[77 79] ; [ 63 132],[62.22222222 93.77777778] ; [ 77.77777778 117.22222222],0
b2,1,0.001188,10.509206,[77 79] ; [ 63 132],[62.22222222 93.77777778] ; [ 77.77777778 117.22222222],0
p12,1,0.001889,9.653928,[ 32 210] ; [ 19 312],[ 21.53926702 220.46073298] ; [ 29.46073298 301.53926702],0
p1,1,0.002173,9.397424,[ 33 211] ; [ 20 311],[ 22.49043478 221.50956522] ; [ 30.50956522 300.49043478],0
n4,1,0.005037,7.866062,[228  16] ; [285  46],[217.69043478  26.30956522] ; [295.30956522  35.69043478],0
s2,1,0.005428,7.730926,[147  94] ; [161 166],[130.68309859 110.31690141] ; [177.31690141 149.68309859],0
u1,1,0.009558,6.715393,[ 61 183] ; [ 54 278],[ 48.71527778 195.28472222] ; [ 66.28472222 265.71527778],0
p9,1,0.011569,6.375692,[228  15] ; [286  41],[219.12631579  23.87368421] ; [294.87368421  32.12631579],0
d1,1,0.015804,5.824537,[161  83] ; [186 146],[146.99305556  97.00694444] ; [200.00694444 131.99305556],0
v1,1,0.032841,4.554037,[156  84] ; [180 141],[143.74331551  96.25668449] ; [192.25668449 128.74331551],0
s6,1,0.048228,3.902027,[178  57] ; [222 104],[167.55793226  67.44206774] ; [232.44206774  93.55793226],0
s3,1,0.048239,3.90165,[154  87] ; [182 145],[142.56338028  98.43661972] ; [193.43661972 133.56338028],0
d3,1,0.073023,3.213728,[178  65] ; [220 112],[168.19826087  74.80173913] ; [229.80173913 102.19826087],0
d4,1,0.082289,3.019095,[208  35] ; [264  66],[200.16753927  42.83246073] ; [271.83246073  58.16753927],0
u4,1,0.091223,2.85266,[  9 234] ; [  5 327],[  5.91652174 237.08347826] ; [  8.08347826 323.91652174],0
a4,1,0.091401,2.849521,[123 120] ; [144 187],[113.03310105 129.96689895] ; [153.96689895 177.03310105],0
s4,1,0.120661,2.408725,[ 46 191] ; [ 48 283],[ 39.22183099 197.77816901] ; [ 54.77816901 276.22183099],0
v3,1,0.152224,2.049823,[109 128] ; [129 194],[100.725 136.275] ; [137.275 185.725],0
a3,1,0.174792,1.841353,[185  57] ; [237  95],[177.91637631  64.08362369] ; [244.08362369  87.91637631],0
p10,1,0.195928,1.672471,[217  25] ; [284  46],[211.96153846  30.03846154] ; [289.03846154  40.96153846],0
a6,1,0.207058,1.591881,[160  83] ; [235  97],[166.93043478  76.06956522] ; [228.06956522 103.93043478],0
d2,1,0.214002,1.544144,[130 114] ; [159 172],[122.63652174 121.36347826] ; [166.36347826 164.63652174],0
