Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,48.257097,[107 139] ; [69  9],[133.62962963 112.37037037] ; [42.37037037 35.62962963],1
s7,1,1.4e-05,18.895393,[ 72 166] ; [44 32],[ 87.92356688 150.07643312] ; [28.07643312 47.92356688],1
s2,1,0.000304,13.045365,[ 84 162] ; [46 35],[ 97.79816514 148.20183486] ; [32.20183486 48.79816514],1
b5,1,0.003908,8.326099,[149  98] ; [34 47],[137.80792683 109.19207317] ; [45.19207317 35.80792683],0
s4,1,0.005304,7.772774,[ 37 208] ; [23 56],[ 45.37037037 199.62962963] ; [14.62962963 64.37037037],0
n6,1,0.007027,7.266051,[179  67] ; [70 10],[187.89570552  58.10429448] ; [61.10429448 18.89570552],0
p10,1,0.008337,6.959541,[154  90] ; [64 17],[163.66769231  80.33230769] ; [54.33230769 26.66769231],0
p5,1,0.012164,6.286846,[ 11 235] ; [10 71],[ 15.79816514 230.20183486] ; [ 5.20183486 75.79816514],0
s3,1,0.012472,6.242537,[109 136] ; [49 32],[118.74233129 126.25766871] ; [39.25766871 41.74233129],0
p3,1,0.013099,6.155629,[ 78 168] ; [38 43],[ 87.26605505 158.73394495] ; [28.73394495 52.26605505],0
p6,1,0.023274,5.147926,[ 59 186] ; [30 51],[ 66.88650307 178.11349693] ; [22.11349693 58.88650307],0
r1,1,0.029241,4.753381,[159  88] ; [62 18],[166.93272171  80.06727829] ; [54.06727829 25.93272171],0
r4,1,0.03053,4.67919,[185  62] ; [70 11],[192.02743902  54.97256098] ; [62.97256098 18.02743902],0
p4,1,0.032065,4.595007,[109 137] ; [47 34],[117.35779817 128.64220183] ; [38.64220183 42.35779817],0
a5,1,0.032643,4.564425,[144 103] ; [58 23],[152.11585366  94.88414634] ; [49.88414634 31.11585366],0
p2,1,0.053497,3.72833,[177  69] ; [67 14],[183.55963303  62.44036697] ; [60.44036697 20.55963303],0
r2,1,0.065698,3.387368,[205  38] ; [74  6],[209.89783282  33.10216718] ; [69.10216718 10.89783282],0
p9,1,0.07326,3.208432,[165  78] ; [62 17],[171.30745342  71.69254658] ; [55.69254658 23.30745342],0
d2,1,0.088717,2.897501,[ 98 148] ; [41 40],[104.56880734 141.43119266] ; [34.43119266 46.56880734],0
p12,1,0.099485,2.713782,[  6 241] ; [ 5 75],[  8.3088685 238.6911315] ; [ 2.6911315 77.3088685],0
s8,1,0.134549,2.239219,[ 65 182] ; [28 52],[ 70.24770642 176.75229358] ; [22.75229358 57.24770642],0
b4,1,0.151354,2.058549,[133 114] ; [51 30],[138.56097561 108.43902439] ; [45.43902439 35.56097561],0
s1,1,0.161867,1.956694,[  9 237] ; [ 6 75],[ 11.28440367 234.71559633] ; [ 3.71559633 77.28440367],0
a4,1,0.205479,1.602994,[ 87 159] ; [35 46],[ 91.77981651 154.22018349] ; [30.22018349 50.77981651],0
n1,1,0.243141,1.36229,[29 59] ; [11 13],[31.42857143 56.57142857] ; [ 8.57142857 15.42857143],0
n2,1,0.25216,1.311295,[51 37] ; [17  7],[53.42857143 34.57142857] ; [14.57142857  9.42857143],0
p7,1,0.262629,1.254846,[127 116] ; [47 32],[131.31055901 111.68944099] ; [42.68944099 36.31055901],0
r3,1,0.313839,1.014451,[211  36] ; [71  8],[213.66257669  33.33742331] ; [68.33742331 10.66257669],0
v2,1,0.327593,0.958388,[ 61 177] ; [25 55],[ 64.36477987 173.63522013] ; [21.63522013 58.36477987],0
d4,1,0.32767,0.958086,[181  65] ; [64 17],[184.31192661  61.68807339] ; [60.68807339 20.31192661],0
a6,1,0.336002,0.925626,[161  86] ; [48 33],[157.38719512  89.61280488] ; [51.61280488 29.38719512],0
