Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,62.69037,[ 24 106] ; [81 38],[54.81927711 75.18072289] ; [50.18072289 68.81927711],1
p8,1,0.0,25.566444,[41 88] ; [76 43],[60.85887097 68.14112903] ; [56.14112903 62.85887097],1
p7,1,5e-06,20.79413,[55 73] ; [86 34],[72.77419355 55.22580645] ; [68.22580645 51.77419355],1
p6,1,5e-06,20.701585,[ 19 108] ; [49 71],[34.96356275 92.03643725] ; [33.03643725 86.96356275],1
p2,1,2e-05,18.208886,[89 40] ; [109  11],[102.57831325  26.42168675] ; [95.42168675 24.57831325],1
v1,1,2.2e-05,18.026957,[40 87] ; [69 49],[56.50204082 70.49795918] ; [52.49795918 65.50204082],1
p10,1,0.00164,9.914737,[84 44] ; [99 20],[94.8340081 33.1659919] ; [88.1659919 30.8340081],0
s7,1,0.003907,8.326756,[ 21 103] ; [38 77],[30.61087866 93.38912134] ; [28.38912134 86.61087866],0
a7,1,0.007677,7.107401,[78 50] ; [92 28],[87.74193548 40.25806452] ; [82.25806452 37.74193548],0
s8,1,0.008585,6.907089,[ 20 110] ; [35 85],[ 28.6 101.4] ; [26.4 93.6],0
p5,1,0.017534,5.642096,[  3 126] ; [ 11 107],[  7.31174089 121.68825911] ; [  6.68825911 111.31174089],0
v3,1,0.022711,5.190453,[35 91] ; [48 67],[43.39419087 82.60580913] ; [39.60580913 75.39419087],0
p9,1,0.054572,3.695119,[90 35] ; [98 21],[96.31147541 28.68852459] ; [91.68852459 27.31147541],0
a5,1,0.069185,3.302253,[79 51] ; [86 34],[85.8 44.2] ; [79.2 40.8],0
v4,1,0.071913,3.238815,[116  13] ; [115   5],[119.6746988   9.3253012] ; [111.3253012   8.6746988],0
p11,1,0.078354,3.098714,[99 31] ; [102  18],[104.52  25.48] ; [96.48 23.52],0
n4,1,0.097077,2.752926,[91 39] ; [95 25],[96.72 33.28] ; [89.28 30.72],0
n5,1,0.10043,2.698699,[88 41] ; [93 27],[93.77108434 35.22891566] ; [87.22891566 32.77108434],0
v2,1,0.115019,2.483866,[60 65] ; [68 49],[66.11570248 58.88429752] ; [61.88429752 55.11570248],0
p12,1,0.122972,2.379052,[  2 127] ; [  6 114],[  4.14457831 124.85542169] ; [  3.85542169 116.14457831],0
d3,1,0.123041,2.378181,[76 53] ; [82 38],[81.85542169 47.14457831] ; [76.14457831 43.85542169],0
n3,1,0.136348,2.218696,[26 14] ; [19  4],[28.57142857 11.42857143] ; [16.42857143  6.57142857],0
r1,1,0.154971,2.022629,[85 44] ; [89 31],[90.14457831 38.85542169] ; [83.85542169 36.14457831],0
d5,1,0.167164,1.90819,[90 39] ; [93 27],[94.80722892 34.19277108] ; [88.19277108 31.80722892],0
