Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,64.418734,[15 68] ; [103  37],[43.91928251 39.08071749] ; [74.08071749 65.91928251],1
d5,1,0.0,60.572732,[49 34] ; [139   2],[69.66071429 13.33928571] ; [118.33928571  22.66071429],1
d3,1,0.0,58.876321,[31 52] ; [123  19],[56.80888889 26.19111111] ; [97.19111111 44.80888889],1
d4,1,0.0,42.419517,[57 26] ; [138   2],[72.57847534 10.42152466] ; [122.42152466  17.57847534],1
a4,1,0.0,30.598697,[20 63] ; [89 54],[40.03097345 42.96902655] ; [68.96902655 74.03097345],1
a2,1,0.0,29.263645,[ 5 78] ; [56 87],[22.40265487 60.59734513] ; [ 38.59734513 104.40265487],1
a5,1,3e-06,21.675934,[53 30] ; [128  15],[66.47345133 16.52654867] ; [114.52654867  28.47345133],1
u1,1,2e-05,18.152691,[ 5 78] ; [ 43 100],[17.62831858 65.37168142] ; [ 30.37168142 112.62831858],1
a3,1,2.3e-05,17.884869,[51 31] ; [123  19],[63.69642857 18.30357143] ; [110.30357143  31.69642857],1
p4,1,0.012093,6.29713,[45 36] ; [101  39],[53.51131222 27.48868778] ; [92.48868778 47.51131222],0
n5,1,0.013054,6.16174,[57 24] ; [119  22],[64.21621622 16.78378378] ; [111.78378378  29.21621622],0
r2,1,0.023465,5.133715,[74  7] ; [139   3],[77.367713  3.632287] ; [135.632287   6.367713],0
a6,1,0.02525,5.00668,[46 37] ; [99 42],[53.72767857 29.27232143] ; [91.27232143 49.72767857],0
v1,1,0.026183,4.943911,[43 38] ; [96 45],[50.71621622 30.28378378] ; [88.28378378 52.71621622],0
u3,1,0.030516,4.68,[16 16] ; [16  4],[19.69230769 12.30769231] ; [12.30769231  7.69230769],0
p3,1,0.043093,4.091756,[41 41] ; [90 51],[48.17040359 33.82959641] ; [82.82959641 58.17040359],0
s3,1,0.049758,3.849582,[47 34] ; [98 40],[53.63013699 27.36986301] ; [91.36986301 46.63013699],0
p10,1,0.079733,3.070335,[64 15] ; [127  15],[68.2760181 10.7239819] ; [122.7239819  19.2760181],0
s8,1,0.117745,2.447058,[40 42] ; [84 57],[45.59641256 36.40358744] ; [78.40358744 62.59641256],0
s1,1,0.122224,2.388592,[ 5 76] ; [  3 137],[ 2.9321267 78.0678733] ; [  5.0678733 134.9321267],0
a8,1,0.123786,2.368747,[18 62] ; [ 18 109],[13.91304348 66.08695652] ; [ 22.08695652 104.91304348],0
v2,1,0.126069,2.340254,[46 37] ; [92 48],[51.3632287 31.6367713] ; [86.6367713 53.3632287],0
r1,1,0.130571,2.285698,[66 16] ; [124  17],[69.86547085 12.13452915] ; [120.13452915  20.86547085],0
a7,1,0.139149,2.187347,[53 30] ; [104  38],[57.91555556 25.08444444] ; [99.08444444 42.91555556],0
n4,1,0.251099,1.317178,[63 19] ; [118  24],[66.25892857 15.74107143] ; [114.74107143  27.25892857],0
p9,1,0.269115,1.221253,[68 12] ; [126  14],[70.54545455  9.45454545] ; [123.45454545  16.54545455],0
u2,1,0.309064,1.034669,[15 16] ; [12  7],[16.74 14.26] ; [10.26  8.74],0
r3,1,0.322195,0.980017,[76  6] ; [136   6],[77.60714286  4.39285714] ; [134.39285714   7.60714286],0
n1,1,0.3223,0.979592,[10 10] ; [18 10],[11.66666667  8.33333333] ; [16.33333333 11.66666667],0
p5,1,0.328909,0.95319,[23 58] ; [ 32 110],[19.97757848 61.02242152] ; [ 35.02242152 106.97757848],0
v4,1,0.346603,0.885854,[75  5] ; [137   5],[76.3963964  3.6036036] ; [135.6036036   6.3963964],0
v3,1,0.369169,0.806461,[35 47] ; [68 71],[38.21719457 43.78280543] ; [64.78280543 74.21719457],0
s2,1,0.383745,0.758672,[53 30] ; [98 43],[55.95089286 27.04910714] ; [95.04910714 45.95089286],0
p12,1,0.408356,0.683581,[ 9 73] ; [ 21 120],[11.03139013 70.96860987] ; [ 18.96860987 122.03139013],0
