Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.048766,3.883405,[1 4] ; [8 3],[2.8125 2.1875] ; [6.1875 4.8125],0
p8,1,0.095205,2.784091,[3 1] ; [3 8],[1.6 2.4] ; [4.4 6.6],0
s3,1,0.143235,2.142857,[1 4] ; [6 4],[2.33333333 2.66666667] ; [4.66666667 5.33333333],0
r4,1,0.196667,1.666955,[4 1] ; [5 6],[2.8125 2.1875] ; [6.1875 4.8125],0
d5,1,0.210075,1.570909,[2 3] ; [8 3],[3.125 1.875] ; [6.875 4.125],0
d2,1,0.210075,1.570909,[2 3] ; [8 3],[3.125 1.875] ; [6.875 4.125],0
p11,1,0.329642,0.950303,[4 1] ; [6 5],[3.125 1.875] ; [6.875 4.125],0
s4,1,0.350201,0.872727,[2 3] ; [2 9],[1.25 3.75] ; [2.75 8.25],0
d4,1,0.350201,0.872727,[3 2] ; [9 2],[3.75 1.25] ; [8.25 2.75],0
v2,1,0.350201,0.872727,[2 3] ; [2 9],[1.25 3.75] ; [2.75 8.25],0
a7,1,0.377026,0.780375,[2 3] ; [7 4],[2.8125 2.1875] ; [6.1875 4.8125],0
p4,1,0.377026,0.780375,[3 2] ; [4 7],[2.1875 2.8125] ; [4.8125 6.1875],0
b5,1,0.377026,0.780375,[2 3] ; [7 4],[2.8125 2.1875] ; [6.1875 4.8125],0
a1,1,0.540818,0.374026,[1 4] ; [ 1 10],[0.625 4.375] ; [1.375 9.625],0
b2,1,0.583882,0.3,[1 3] ; [1 7],[0.66666667 3.33333333] ; [1.33333333 6.66666667],0
b3,1,0.583882,0.3,[1 3] ; [1 7],[0.66666667 3.33333333] ; [1.33333333 6.66666667],0
r1,1,0.589639,0.290909,[2 3] ; [6 5],[2.5 2.5] ; [5.5 5.5],0
d3,1,0.589639,0.290909,[2 3] ; [6 5],[2.5 2.5] ; [5.5 5.5],0
d1,1,0.589639,0.290909,[2 3] ; [6 5],[2.5 2.5] ; [5.5 5.5],0
s2,1,0.589639,0.290909,[2 3] ; [6 5],[2.5 2.5] ; [5.5 5.5],0
a3,1,0.610689,0.259174,[3 2] ; [8 3],[3.4375 1.5625] ; [7.5625 3.4375],0
p6,1,0.610689,0.259174,[2 3] ; [3 8],[1.5625 3.4375] ; [3.4375 7.5625],0
p10,1,0.610689,0.259174,[3 2] ; [8 3],[3.4375 1.5625] ; [7.5625 3.4375],0
b4,1,0.610689,0.259174,[3 2] ; [8 3],[3.4375 1.5625] ; [7.5625 3.4375],0
u2,1,0.709388,0.138889,[1 1] ; [2 1],[1.2 0.8] ; [1.8 1.2],0
p2,1,0.755497,0.09697,[4 1] ; [8 3],[3.75 1.25] ; [8.25 2.75],0
p5,1,0.755497,0.09697,[1 4] ; [3 8],[1.25 3.75] ; [2.75 8.25],0
n6,1,0.755497,0.09697,[4 1] ; [8 3],[3.75 1.25] ; [8.25 2.75],0
r2,1,0.755497,0.09697,[4 1] ; [8 3],[3.75 1.25] ; [8.25 2.75],0
v3,1,0.755497,0.09697,[1 4] ; [3 8],[1.25 3.75] ; [2.75 8.25],0
a5,1,0.755497,0.09697,[4 1] ; [8 3],[3.75 1.25] ; [8.25 2.75],0
p3,1,0.838464,0.041558,[2 3] ; [5 6],[2.1875 2.8125] ; [4.8125 6.1875],0
v1,1,0.838464,0.041558,[2 3] ; [5 6],[2.1875 2.8125] ; [4.8125 6.1875],0
a4,1,0.838464,0.041558,[2 3] ; [5 6],[2.1875 2.8125] ; [4.8125 6.1875],0
b1,1,0.889243,0.019394,[3 2] ; [7 4],[3.125 1.875] ; [6.875 4.125],0
p9,1,0.929859,0.007748,[3 1] ; [8 3],[2.93333333 1.06666667] ; [8.06666667 2.93333333],0
