Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,111.664982,[267  48] ; [108 146],[207.60105448 107.39894552] ; [167.39894552  86.60105448],1
s7,1,0.074846,3.173419,[177 124] ; [127 121],[166.67395264 134.32604736] ; [137.32604736 110.67395264],0
s6,1,0.150399,2.068202,[224  84] ; [174  85],[216.19753086  91.80246914] ; [181.80246914  77.19753086],0
r2,1,0.158483,1.988641,[308   6] ; [249  10],[305.23211169   8.76788831] ; [251.76788831   7.23211169],0
a8,1,0.177228,1.820718,[ 54 233] ; [ 33 197],[ 48.2959381 238.7040619] ; [ 38.7040619 191.2959381],0
p12,1,0.17755,1.818009,[ 35 282] ; [ 20 239],[ 30.26909722 286.73090278] ; [ 24.73090278 234.26909722],0
v2,1,0.197714,1.659177,[189 120] ; [140 111],[181.5375 127.4625] ; [147.4625 103.5375],0
n2,1,0.231472,1.431795,[34  9] ; [46 21],[31.27272727 11.72727273] ; [48.72727273 18.27272727],0
n1,1,0.24305,1.362814,[22 20] ; [27 39],[19.05555556 22.94444444] ; [29.94444444 36.05555556],0
a3,1,0.24927,1.327389,[243  72] ; [189  70],[237.07317073  77.92682927] ; [194.92682927  64.07317073],0
r3,1,0.252382,1.310073,[307   9] ; [246  12],[304.43902439  11.56097561] ; [248.56097561   9.43902439],0
a5,1,0.26972,1.218171,[260  58] ; [203  57],[254.73010381  63.26989619] ; [208.26989619  51.73010381],0
b1,1,0.294768,1.097714,[136 182] ; [100 160],[129.84083045 188.15916955] ; [106.15916955 153.84083045],0
b4,1,0.312003,1.022176,[180 138] ; [158 102],[185.95847751 132.04152249] ; [152.04152249 107.95847751],0
u1,1,0.365123,0.820195,[ 67 251] ; [ 63 197],[ 71.52249135 246.47750865] ; [ 58.47750865 201.52249135],0
d2,1,0.39556,0.721781,[179 138] ; [136 121],[173.96341463 143.03658537] ; [141.03658537 115.96341463],0
d5,1,0.415681,0.662494,[269  47] ; [214  45],[265.44  50.56] ; [217.56  41.44],0
a7,1,0.416314,0.660698,[236  81] ; [185  74],[231.69618056  85.30381944] ; [189.30381944  69.69618056],0
u2,1,0.461993,0.541063,[40 35] ; [41 28],[42.1875 32.8125] ; [38.8125 30.1875],0
d3,1,0.48059,0.497525,[230  87] ; [181  78],[226.19270833  90.80729167] ; [184.80729167  74.19270833],0
s2,1,0.485763,0.485897,[173 140] ; [134 122],[168.87697715 144.12302285] ; [138.12302285 117.87697715],0
a2,1,0.49432,0.467109,[ 86 232] ; [ 77 183],[ 89.67820069 228.32179931] ; [ 73.32179931 186.67820069],0
u4,1,0.541758,0.372292,[ 10 308] ; [  6 254],[  8.80276817 309.19723183] ; [  7.19723183 252.80276817],0
d4,1,0.556688,0.345471,[269  47] ; [215  43],[266.45296167  49.54703833] ; [217.54703833  40.45296167],0
s4,1,0.658742,0.195055,[ 48 264] ; [ 36 220],[ 46.14084507 265.85915493] ; [ 37.85915493 218.14084507],0
b3,1,0.670051,0.181543,[ 78 125] ; [ 69 101],[ 80.00268097 122.99731903] ; [ 66.99731903 103.00268097],0
b2,1,0.670051,0.181543,[ 78 125] ; [ 69 101],[ 80.00268097 122.99731903] ; [ 66.99731903 103.00268097],0
a4,1,0.690651,0.158381,[157 159] ; [133 126],[159.37391304 156.62608696] ; [130.62608696 128.37391304],0
a1,1,0.714531,0.133794,[ 15 303] ; [ 14 246],[ 15.9550173 302.0449827] ; [ 13.0449827 246.9550173],0
n3,1,0.716601,0.131773,[29 13] ; [47 18],[29.8317757 12.1682243] ; [46.1682243 18.8317757],0
a6,1,0.739402,0.110653,[218  98] ; [182  77],[219.82608696  96.17391304] ; [180.17391304  78.82608696],0
s3,1,0.824137,0.049385,[187 126] ; [150 105],[185.70598592 127.29401408] ; [151.29401408 103.70598592],0
u3,1,0.944566,0.004835,[45 30] ; [43 28],[45.20547945 29.79452055] ; [42.79452055 28.20547945],0
