Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,34.076477,[ 3 24] ; [62 21],[15.95454545 11.04545455] ; [49.04545455 33.95454545],1
r3,1,0.0,25.769004,[ 9 18] ; [69 13],[19.32110092  7.67889908] ; [58.67889908 23.32110092],1
p2,1,0.000164,14.200117,[ 6 21] ; [53 30],[14.48181818 12.51818182] ; [44.51818182 38.48181818],1
s6,1,0.000187,13.955957,[ 2 25] ; [39 43],[10.1559633 16.8440367] ; [30.8440367 51.1559633],1
r2,1,0.000339,12.843305,[15 11] ; [73  9],[21.18518519  4.81481481] ; [66.81481481 15.18518519],1
r1,1,0.000582,11.832377,[10 17] ; [61 22],[17.42727273  9.57272727] ; [53.57272727 29.42727273],1
p10,1,0.00102,10.791106,[ 5 21] ; [45 35],[12.26415094 13.73584906] ; [37.73584906 42.26415094],0
u2,1,0.001151,10.567837,[ 2 10] ; [19  7],[6.63157895 5.36842105] ; [14.36842105 11.63157895],0
p11,1,0.001212,10.471516,[ 5 22] ; [45 38],[12.27272727 14.72727273] ; [37.72727273 45.27272727],0
a1,1,0.002182,9.389859,[ 6 21] ; [ 3 80],[ 2.20909091 24.79090909] ; [ 6.79090909 76.20909091],0
p9,1,0.002217,9.360379,[ 8 18] ; [52 28],[14.71698113 11.28301887] ; [45.28301887 34.71698113],0
s3,1,0.003959,8.302477,[ 6 20] ; [46 37],[12.40366972 13.59633028] ; [39.59633028 43.40366972],0
s2,1,0.005855,7.594281,[ 3 24] ; [33 50],[ 8.83636364 18.16363636] ; [27.16363636 55.83636364],0
b5,1,0.010339,6.575553,[10 17] ; [54 29],[15.70909091 11.29090909] ; [48.29090909 34.70909091],0
d3,1,0.018613,5.537496,[10 17] ; [51 30],[15.25 11.75] ; [45.75 35.25],0
p7,1,0.021365,5.296748,[ 4 23] ; [30 47],[ 8.82692308 18.17307692] ; [25.17307692 51.82692308],0
v2,1,0.030871,4.660135,[ 5 21] ; [33 44],[ 9.59223301 16.40776699] ; [28.40776699 48.59223301],0
n3,1,0.031203,4.641758,[5 9] ; [21  9],[8.27272727 5.72727273] ; [17.72727273 12.27272727],0
s7,1,0.046322,3.969832,[ 3 22] ; [25 52],[ 6.8627451 18.1372549] ; [21.1372549 55.8627451],0
b3,1,0.047258,3.936192,[ 9 10] ; [ 8 29],[ 5.76785714 13.23214286] ; [11.23214286 25.76785714],0
b2,1,0.047258,3.936192,[ 9 10] ; [ 8 29],[ 5.76785714 13.23214286] ; [11.23214286 25.76785714],0
d5,1,0.072345,3.228994,[14 13] ; [58 24],[17.83486239  9.16513761] ; [54.16513761 27.83486239],0
d4,1,0.076235,3.143401,[16 11] ; [63 19],[19.56880734  7.43119266] ; [59.43119266 22.56880734],0
p3,1,0.11481,2.486731,[ 3 24] ; [21 61],[ 5.94495413 21.05504587] ; [18.05504587 63.94495413],0
a6,1,0.128452,2.311119,[13 14] ; [53 29],[16.34862385 10.65137615] ; [49.65137615 32.34862385],0
a5,1,0.15095,2.062621,[11 16] ; [47 36],[14.23636364 12.76363636] ; [43.76363636 39.23636364],0
p1,1,0.153451,2.03761,[ 4 23] ; [ 5 77],[ 2.2293578 24.7706422] ; [ 6.7706422 75.2293578],0
a7,1,0.171182,1.872562,[15 12] ; [58 25],[17.91818182  9.08181818] ; [55.08181818 27.91818182],0
n1,1,0.173726,1.850494,[7 7] ; [ 9 22],[4.97777778 9.02222222] ; [11.02222222 19.97777778],0
n4,1,0.182131,1.780148,[17 10] ; [40 43],[13.99090909 13.00909091] ; [43.00909091 39.99090909],0
v1,1,0.195659,1.674485,[ 8 19] ; [35 45],[10.85046729 16.14953271] ; [32.14953271 47.85046729],0
p8,1,0.223184,1.483783,[ 4 22] ; [22 59],[ 6.31775701 19.68224299] ; [19.68224299 61.31775701],0
n2,1,0.225413,1.469574,[7 7] ; [22 10],[8.82608696 5.17391304] ; [20.17391304 11.82608696],0
s1,1,0.259208,1.272984,[ 3 24] ; [ 4 77],[ 1.75 25.25] ; [ 5.25 75.75],0
p6,1,0.293273,1.104536,[ 2 25] ; [12 66],[ 3.6 23.4] ; [10.4 67.6],0
a3,1,0.361267,0.833485,[15 11] ; [56 27],[16.93577982  9.06422018] ; [54.06422018 28.93577982],0
b1,1,0.377364,0.779271,[15 12] ; [38 45],[13.00909091 13.99090909] ; [39.99090909 43.00909091],0
s5,1,0.392598,0.730879,[ 3 24] ; [14 63],[ 4.41346154 22.58653846] ; [12.58653846 64.41346154],0
d2,1,0.466736,0.529692,[12 15] ; [30 52],[10.40366972 16.59633028] ; [31.59633028 50.40366972],0
d1,1,0.480294,0.498195,[ 9 18] ; [34 49],[10.55454545 16.44545455] ; [32.44545455 50.55454545],0
v3,1,0.49377,0.468301,[ 5 22] ; [19 57],[ 6.29126214 20.70873786] ; [17.70873786 58.29126214],0
n5,1,0.586299,0.296161,[13 14] ; [35 48],[11.78181818 15.21818182] ; [36.21818182 46.78181818],0
a4,1,0.666788,0.185383,[10 17] ; [27 56],[ 9.08181818 17.91818182] ; [27.91818182 55.08181818],0
a2,1,0.707894,0.14039,[ 4 23] ; [10 73],[ 3.43636364 23.56363636] ; [10.56363636 72.43636364],0
s4,1,0.802247,0.06272,[ 4 23] ; [14 69],[ 4.41818182 22.58181818] ; [13.58181818 69.41818182],0
b4,1,0.922353,0.0095,[15 12] ; [47 36],[15.21818182 11.78181818] ; [46.78181818 36.21818182],0
a8,1,0.984222,0.000391,[ 3 24] ; [ 9 71],[ 3.02803738 23.97196262] ; [ 8.97196262 71.02803738],0
