Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,46.275374,[ 44 149] ; [154 131],[ 79.94560669 113.05439331] ; [118.05439331 166.94560669],1
v1,1,0.0,25.712341,[ 84 106] ; [194  93],[110.73375262  79.26624738] ; [167.26624738 119.73375262],1
s4,1,0.009268,6.77035,[ 53 137] ; [ 52 239],[ 41.47609148 148.52390852] ; [ 63.52390852 227.47609148],0
b1,1,0.017361,5.659466,[ 86 109] ; [ 98 195],[ 73.52459016 121.47540984] ; [110.47540984 182.52459016],0
p9,1,0.036448,4.376014,[162  31] ; [261  28],[169.37551867  23.62448133] ; [253.62448133  35.37551867],0
a6,1,0.038372,4.288474,[120  75] ; [206  86],[130.5338809  64.4661191] ; [195.4661191  96.5338809],0
a5,1,0.045222,4.01034,[145  50] ; [240  53],[153.84221311  41.15778689] ; [231.15778689  61.84221311],0
u1,1,0.051228,3.8008,[ 37 158] ; [ 78 215],[ 45.95286885 149.04713115] ; [ 69.04713115 223.95286885],0
p12,1,0.053637,3.723954,[ 13 182] ; [ 35 257],[ 19.21971253 175.78028747] ; [ 28.78028747 263.21971253],0
a7,1,0.053997,3.712793,[135  60] ; [225  67],[144.14784394  50.85215606] ; [215.85215606  76.14784394],0
d1,1,0.059599,3.548506,[129  66] ; [217  76],[138.25819672  56.74180328] ; [207.74180328  85.25819672],0
d4,1,0.066535,3.366488,[169  26] ; [269  24],[175.0204918  19.9795082] ; [262.9795082  30.0204918],0
a2,1,0.072126,3.233964,[ 46 149] ; [ 91 202],[ 54.74385246 140.25614754] ; [ 82.25614754 210.74385246],0
p3,1,0.08166,3.031551,[97 97] ; [170 123],[106.3613963  87.6386037] ; [160.6386037 132.3613963],0
d2,1,0.097785,2.741302,[98 97] ; [169 123],[106.90965092  88.09034908] ; [160.09034908 131.90965092],0
b4,1,0.101751,2.677877,[108  87] ; [184 109],[116.68032787  78.31967213] ; [175.31967213 117.68032787],0
p10,1,0.106182,2.610152,[155  38] ; [249  41],[161.43271222  31.56728778] ; [242.56728778  47.43271222],0
s7,1,0.128602,2.309296,[108  78] ; [184  99],[115.80383795  70.19616205] ; [176.19616205 106.80383795],0
n1,1,0.129987,2.292662,[27 27] ; [20 36],[23.07272727 30.92727273] ; [23.92727273 32.07272727],0
a8,1,0.138687,2.192467,[ 21 164] ; [ 42 215],[ 26.36877828 158.63122172] ; [ 36.63122172 220.36877828],0
a3,1,0.13898,2.189219,[143  52] ; [231  61],[149.75359343  45.24640657] ; [224.24640657  67.75359343],0
a1,1,0.157406,1.998972,[  9 186] ; [ 23 270],[ 12.78688525 182.21311475] ; [ 19.21311475 273.78688525],0
s1,1,0.173396,1.853338,[ 10 183] ; [  8 280],[  7.22245322 185.77754678] ; [ 10.77754678 277.22245322],0
r3,1,0.177257,1.820474,[185   9] ; [284   7],[187.6   6.4] ; [281.4   9.6],0
b5,1,0.1777,1.816755,[114  81] ; [189 104],[121.07581967  73.92418033] ; [181.92418033 111.07581967],0
v4,1,0.210334,1.569129,[190   5] ; [277  14],[187.37654321   7.62345679] ; [279.62345679  11.37654321],0
p1,1,0.259219,1.272925,[ 18 176] ; [ 19 273],[ 14.76954733 179.23045267] ; [ 22.23045267 269.76954733],0
d3,1,0.278525,1.174275,[142  53] ; [226  67],[147.04918033  47.95081967] ; [220.95081967  72.04918033],0
n3,1,0.304451,1.054594,[35 18] ; [42 14],[37.44036697 15.55963303] ; [39.55963303 16.44036697],0
p4,1,0.309553,1.032584,[127  68] ; [203  89],[132.13552361  62.86447639] ; [197.86447639  94.13552361],0
p7,1,0.323638,0.974186,[122  67] ; [195  88],[126.93432203  62.06567797] ; [190.06567797  92.93432203],0
r4,1,0.378491,0.775598,[182  13] ; [267  26],[179.41598361  15.58401639] ; [269.58401639  23.41598361],0
u3,1,0.389523,0.74043,[36 15] ; [39 23],[33.84955752 17.15044248] ; [41.15044248 20.84955752],0
s2,1,0.391068,0.735619,[124  71] ; [196  95],[128.39506173  66.60493827] ; [191.60493827  99.39506173],0
u2,1,0.404869,0.693817,[33 19] ; [34 27],[30.83185841 21.16814159] ; [36.16814159 24.83185841],0
n2,1,0.431807,0.617958,[40 14] ; [45 11],[41.72727273 12.27272727] ; [43.27272727 12.72727273],0
s5,1,0.436673,0.60501,[ 82 111] ; [130 152],[ 86.13894737 106.86105263] ; [125.86105263 156.13894737],0
r1,1,0.497146,0.461023,[161  33] ; [249  43],[163.66255144  30.33744856] ; [246.33744856  45.66255144],0
p11,1,0.5266,0.400949,[149  46] ; [231  62],[151.8442623  43.1557377] ; [228.1557377  64.8442623],0
s3,1,0.536511,0.382045,[137  58] ; [194  93],[133.91078838  61.08921162] ; [197.08921162  89.91078838],0
p6,1,0.556758,0.345348,[ 79 116] ; [124 163],[ 82.12655602 112.87344398] ; [120.87344398 166.12655602],0
p5,1,0.584462,0.299077,[ 27 166] ; [ 36 257],[ 25.01851852 167.98148148] ; [ 37.98148148 255.01851852],0
p2,1,0.618948,0.247349,[168  26] ; [249  44],[166.11498973  27.88501027] ; [250.88501027  42.11498973],0
s8,1,0.660455,0.192971,[110  85] ; [170 121],[112.34567901  82.65432099] ; [167.65432099 123.34567901],0
p8,1,0.683127,0.166627,[106  89] ; [149 135],[103.81002088  91.18997912] ; [151.18997912 132.81002088],0
n5,1,0.734471,0.115046,[150  44] ; [228  62],[151.51239669  42.48760331] ; [226.48760331  63.51239669],0
u4,1,0.742151,0.108245,[  5 190] ; [  9 284],[  5.5942623 189.4057377] ; [  8.4057377 284.5942623],0
n4,1,0.801173,0.063418,[155  39] ; [236  56],[156.0781893  37.9218107] ; [234.9218107  57.0781893],0
