Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,31.412353,[251  66] ; [81 69],[225.36188437  91.63811563] ; [106.63811563  43.36188437],1
p11,1,2e-06,22.735988,[282  35] ; [107  43],[264.05353319  52.94646681] ; [124.94646681  25.05353319],1
p2,1,1.4e-05,18.907102,[300  16] ; [123  26],[287.45806452  28.54193548] ; [135.54193548  13.45806452],1
p3,1,5.2e-05,16.367286,[216 101] ; [73 77],[196.17344754 120.82655246] ; [92.82655246 57.17344754],1
p5,1,7.8e-05,15.615594,[ 58 259] ; [  7 142],[ 44.2167382 272.7832618] ; [ 20.7832618 128.2167382],1
p6,1,0.000671,11.56863,[169 145] ; [55 94],[151.91360691 162.08639309] ; [72.08639309 76.91360691],1
d4,1,0.005038,7.865615,[290  27] ; [124  26],[281.0235546  35.9764454] ; [132.9764454  17.0235546],0
b5,1,0.009281,6.767866,[171 146] ; [100  50],[183.95503212 133.04496788] ; [87.04496788 62.95503212],0
p12,1,0.014422,5.985678,[ 31 285] ; [  5 145],[ 24.41201717 291.58798283] ; [ 11.58798283 138.41201717],0
v4,1,0.018284,5.568771,[308   6] ; [139   9],[303.80519481  10.19480519] ; [143.19480519   4.80519481],0
a2,1,0.019197,5.483505,[ 77 240] ; [52 98],[ 87.56531049 229.43468951] ; [ 41.43468951 108.56531049],0
v1,1,0.019259,5.477826,[193 117] ; [74 72],[181.51315789 128.48684211] ; [85.48684211 60.51315789],0
d1,1,0.020772,5.345853,[232  85] ; [94 56],[221.28907923  95.71092077] ; [104.71092077  45.28907923],0
r4,1,0.036756,4.361671,[300  17] ; [134  16],[294.59957173  22.40042827] ; [139.40042827  10.59957173],0
p1,1,0.069099,3.30429,[ 30 284] ; [  7 143],[ 25.0387931 288.9612069] ; [ 11.9612069 138.0387931],0
n6,1,0.074707,3.176457,[277  36] ; [122  26],[270.90455531  42.09544469] ; [128.09544469  19.90455531],0
d3,1,0.081092,3.042878,[247  70] ; [105  44],[239.45064378  77.54935622] ; [112.54935622  36.45064378],0
r1,1,0.087053,2.928033,[270  44] ; [118  30],[263.70562771  50.29437229] ; [124.29437229  23.70562771],0
a6,1,0.087412,2.921396,[209 107] ; [111  39],[216.99570815  99.00429185] ; [103.00429185  46.99570815],0
p9,1,0.099978,2.705891,[285  30] ; [128  22],[279.77419355  35.22580645] ; [133.22580645  16.77419355],0
u1,1,0.132677,2.260895,[ 61 256] ; [ 38 112],[ 67.2012848 249.7987152] ; [ 31.7987152 118.2012848],0
s5,1,0.138562,2.193851,[128 177] ; [51 96],[120.78539823 184.21460177] ; [58.21460177 88.78539823],0
a4,1,0.146507,2.108248,[150 166] ; [82 68],[157.32188841 158.67811159] ; [74.67811159 75.32188841],0
s2,1,0.194113,1.686122,[161 153] ; [86 63],[167.51187905 146.48812095] ; [79.48812095 69.51187905],0
v3,1,0.197267,1.662492,[137 169] ; [56 90],[130.65929204 175.34070796] ; [62.34070796 83.65929204],0
p10,1,0.215552,1.53374,[282  34] ; [127  22],[277.94408602  38.05591398] ; [131.05591398  17.94408602],0
n5,1,0.30249,1.063186,[254  62] ; [112  35],[249.79697624  66.20302376] ; [116.20302376  30.79697624],0
s3,1,0.329621,0.950386,[176 136] ; [90 57],[180.81045752 131.18954248] ; [85.18954248 61.81045752],0
b3,1,0.333351,0.935834,[ 71 125] ; [42 58],[ 74.82432432 121.17567568] ; [38.17567568 61.82432432],0
b2,1,0.333351,0.935834,[ 71 125] ; [42 58],[ 74.82432432 121.17567568] ; [38.17567568 61.82432432],0
s8,1,0.334027,0.933223,[161 154] ; [69 80],[156.14224138 158.85775862] ; [73.85775862 75.14224138],0
a8,1,0.383122,0.76066,[ 46 242] ; [ 26 108],[ 49.13744076 238.86255924] ; [ 22.86255924 111.13744076],0
n4,1,0.398242,0.713627,[263  54] ; [118  30],[259.73548387  57.26451613] ; [121.26451613  26.73548387],0
u4,1,0.404277,0.695568,[  8 308] ; [  2 148],[  6.78111588 309.21888412] ; [  3.21888412 146.78111588],0
a1,1,0.405303,0.692537,[ 21 296] ; [  7 143],[ 19.00642398 297.99357602] ; [  8.99357602 141.00642398],0
n3,1,0.49712,0.46108,[38 13] ; [33  8],[39.35869565 11.64130435] ; [31.64130435  9.35869565],0
n2,1,0.506011,0.442308,[42 10] ; [30 10],[40.69565217 11.30434783] ; [31.30434783  8.69565217],0
b1,1,0.513239,0.427457,[121 196] ; [62 88],[124.22055675 192.77944325] ; [58.77944325 91.22055675],0
u2,1,0.513968,0.42598,[43 36] ; [19 12],[44.52727273 34.47272727] ; [17.47272727 13.52727273],0
s6,1,0.526357,0.40142,[221  84] ; [103  45],[218.14569536  86.85430464] ; [105.85430464  42.14569536],0
r2,1,0.531357,0.391796,[299  13] ; [138   8],[297.69432314  14.30567686] ; [139.30567686   6.69432314],0
a3,1,0.562033,0.336197,[238  77] ; [117  33],[240.48387097  74.51612903] ; [114.51612903  35.48387097],0
s7,1,0.603823,0.269269,[159 140] ; [82 65],[161.56726457 137.43273543] ; [79.43273543 67.56726457],0
s1,1,0.610436,0.259541,[  8 307] ; [  5 143],[  8.84449244 306.15550756] ; [  4.15550756 143.84449244],0
u3,1,0.635656,0.224469,[44 34] ; [17 16],[42.86486486 35.13513514] ; [18.13513514 14.86486486],0
a5,1,0.652689,0.202527,[250  67] ; [121  29],[251.83511777  65.16488223] ; [119.16488223  30.83511777],0
a7,1,0.693013,0.155843,[233  83] ; [108  42],[231.2360515  84.7639485] ; [109.7639485  40.2360515],0
d2,1,0.693579,0.155238,[165 152] ; [81 69],[166.98501071 150.01498929] ; [79.01498929 70.98501071],0
n1,1,0.799751,0.064348,[17 34] ; [14 25],[17.56666667 33.43333333] ; [13.43333333 25.56666667],0
s4,1,0.818682,0.052551,[ 57 254] ; [ 26 123],[ 56.11521739 254.88478261] ; [ 26.88478261 122.11521739],0
b4,1,0.823075,0.049993,[181 136] ; [84 66],[179.88222698 137.11777302] ; [85.11777302 64.88222698],0
v2,1,0.908067,0.013335,[188 119] ; [89 55],[188.55654102 118.44345898] ; [88.44345898 55.55654102],0
r3,1,0.91197,0.012222,[305   9] ; [145   4],[305.18358531   8.81641469] ; [144.81641469   4.18358531],0
