Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,220.459577,[565  69] ; [ 87 132],[484.6049238 149.3950762] ; [167.3950762  51.6049238],1
n6,1,0.0,83.744334,[577  56] ; [142  76],[534.81433608  98.18566392] ; [184.18566392  33.81433608],1
p10,1,0.0,34.400389,[534  92] ; [144  71],[504.6706302 121.3293698] ; [173.3293698  41.6706302],1
v1,1,0.0,29.141344,[369 250] ; [ 81 131],[335.19855596 283.80144404] ; [114.80144404  97.19855596],1
p4,1,0.0,27.750821,[401 228] ; [ 94 123],[368.03191489 260.96808511] ; [126.96808511  90.03191489],1
s7,1,1e-06,23.878635,[327 278] ; [ 72 137],[296.55405405 308.44594595] ; [102.44594595 106.55405405],1
p9,1,1e-06,23.560066,[546  78] ; [157  57],[523.47494033 100.52505967] ; [179.52505967  34.47494033],1
p11,1,4e-06,21.446977,[519 116] ; [146  73],[494.46721311 140.53278689] ; [170.53278689  48.46721311],1
s6,1,1.6e-05,18.65384,[444 178] ; [119  96],[418.3823178 203.6176822] ; [144.6176822  70.3823178],1
p8,1,4.3e-05,16.74401,[348 271] ; [ 87 130],[322.08732057 296.91267943] ; [112.91267943 104.08732057],1
s8,1,0.000105,15.049037,[303 326] ; [ 72 146],[278.48288076 350.51711924] ; [ 96.51711924 121.48288076],1
p5,1,0.000176,14.066911,[ 84 543] ; [  9 208],[ 69.08886256 557.91113744] ; [ 23.91113744 193.08886256],1
v3,1,0.000331,12.887557,[268 344] ; [ 61 145],[246.14669927 365.85330073] ; [ 82.85330073 123.14669927],1
a5,1,0.00047,12.232609,[485 149] ; [141  78],[465.28018757 168.71981243] ; [160.71981243  58.28018757],1
p6,1,0.001004,10.820666,[248 375] ; [ 58 155],[228.03588517 394.96411483] ; [ 77.96411483 135.03588517],0
p3,1,0.001052,10.73385,[332 297] ; [ 87 131],[311.15820543 317.84179457] ; [107.84179457 110.15820543],0
a2,1,0.001265,10.392343,[170 465] ; [ 35 184],[152.42974239 482.57025761] ; [ 52.57025761 166.42974239],0
a4,1,0.001679,9.871036,[305 326] ; [ 79 140],[285.06352941 345.93647059] ; [ 98.93647059 120.06352941],0
a3,1,0.002215,9.362523,[468 163] ; [138  80],[450.39575972 180.60424028] ; [155.60424028  62.39575972],0
a8,1,0.002804,8.93075,[ 87 487] ; [ 14 188],[ 74.70876289 499.29123711] ; [ 26.29123711 175.70876289],0
s2,1,0.00319,8.69525,[343 284] ; [ 94 124],[324.2591716 302.7408284] ; [112.7408284 105.2591716],0
p7,1,0.003771,8.390687,[405 209] ; [118  97],[387.36067551 226.63932449] ; [135.63932449  79.36067551],0
p2,1,0.004259,8.170138,[533  97] ; [165  52],[519.17355372 110.82644628] ; [178.82644628  38.17355372],0
s3,1,0.004405,8.108727,[370 254] ; [104 112],[352.11428571 271.88571429] ; [121.88571429  94.11428571],0
d2,1,0.004681,7.998704,[323 307] ; [ 88 131],[304.98233216 325.01766784] ; [106.01766784 112.98233216],0
u1,1,0.006838,7.315062,[127 508] ; [ 26 193],[113.764637 521.235363] ; [ 39.235363 179.764637],0
n1,1,0.007622,7.120157,[61 72] ; [16 46],[52.51794872 80.48205128] ; [24.48205128 37.51794872],0
p12,1,0.010627,6.52672,[ 57 571] ; [  8 208],[ 48.36492891 579.63507109] ; [ 16.63507109 199.36492891],0
r1,1,0.011665,6.361015,[532 100] ; [167  51],[519.72705882 112.27294118] ; [179.27294118  38.72705882],0
n2,1,0.018333,5.564068,[111  26] ; [40 21],[104.47979798  32.52020202] ; [46.52020202 14.47979798],0
b2,1,0.020551,5.36447,[158 234] ; [33 83],[147.38582677 244.61417323] ; [43.61417323 72.38582677],0
b3,1,0.020551,5.36447,[158 234] ; [33 83],[147.38582677 244.61417323] ; [43.61417323 72.38582677],0
r4,1,0.027705,4.846338,[601  34] ; [198  21],[594.10421546  40.89578454] ; [204.89578454  14.10421546],0
s5,1,0.031367,4.632779,[221 389] ; [ 58 149],[208.31089351 401.68910649] ; [ 70.68910649 136.31089351],0
d1,1,0.042647,4.109342,[386 249] ; [116 103],[373.26697892 261.73302108] ; [128.73302108  90.26697892],0
d5,1,0.075198,3.165745,[519 113] ; [167  51],[510.06117647 121.93882353] ; [175.93882353  42.06117647],0
s4,1,0.113163,2.509478,[ 99 525] ; [ 45 174],[106.59074733 517.40925267] ; [ 37.40925267 181.59074733],0
a6,1,0.133689,2.249139,[438 193] ; [140  79],[429.08 201.92] ; [148.92  70.08],0
u3,1,0.15012,2.071032,[96 71] ; [53 26],[101.1504065  65.8495935] ; [47.8495935 31.1504065],0
v2,1,0.24565,1.347876,[346 263] ; [108  99],[338.83088235 270.16911765] ; [115.16911765  91.83088235],0
b1,1,0.306731,1.044698,[245 390] ; [ 76 143],[238.68266979 396.31733021] ; [ 82.31733021 136.68266979],0
b4,1,0.379411,0.772608,[367 268] ; [134  85],[372.5234192 262.4765808] ; [128.4765808  90.5234192],0
p1,1,0.422784,0.642564,[ 58 573] ; [ 16 200],[ 55.12868949 575.87131051] ; [ 18.87131051 197.12868949],0
b5,1,0.430903,0.620388,[381 254] ; [138  81],[385.90749415 249.09250585] ; [133.09250585  85.90749415],0
a7,1,0.508816,0.4365,[458 174] ; [163  55],[461.73176471 170.26823529] ; [159.26823529  58.73176471],0
u2,1,0.587904,0.293629,[90 75] ; [46 33],[91.96721311 73.03278689] ; [44.03278689 34.96721311],0
d3,1,0.636083,0.223902,[432 199] ; [153  65],[434.78798587 196.21201413] ; [150.21201413  67.78798587],0
a1,1,0.640911,0.217553,[ 31 604] ; [  9 210],[ 29.74238876 605.25761124] ; [ 10.25761124 208.74238876],0
s1,1,0.759245,0.093926,[ 20 601] ; [  8 211],[ 20.7 600.3] ; [  7.3 211.7],0
r3,1,0.93316,0.007034,[604  28] ; [209  10],[603.77908343  28.22091657] ; [209.22091657   9.77908343],0
n3,1,0.948825,0.004119,[99 36] ; [45 16],[99.18367347 35.81632653] ; [44.81632653 16.18367347],0
d4,1,0.961182,0.002369,[514 116] ; [179  40],[514.24028269 115.75971731] ; [178.75971731  40.24028269],0
