Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,35.246317,[156 130] ; [127  26],[184.3690205 101.6309795] ; [98.6309795 54.3690205],1
p4,1,0.0,34.191781,[135 157] ; [117  39],[164.25 127.75] ; [87.75 68.25],1
p8,1,0.0,27.037754,[112 180] ; [100  56],[138.17857143 153.82142857] ; [73.82142857 82.17857143],1
p3,1,3.1e-05,17.366389,[118 175] ; [95 61],[138.99554566 154.00445434] ; [74.00445434 81.99554566],1
s8,1,0.000169,14.151262,[139 154] ; [103  53],[157.91982183 135.08017817] ; [84.08017817 71.91982183],1
d1,1,0.000916,10.989126,[156 138] ; [108  48],[172.48 121.52] ; [91.52 64.48],1
d2,1,0.001346,10.27865,[130 163] ; [94 62],[146.17371938 146.82628062] ; [77.82628062 78.17371938],0
a4,1,0.002814,8.923996,[116 178] ; [84 71],[130.95768374 163.04231626] ; [69.04231626 85.95768374],0
b1,1,0.003324,8.620372,[105 189] ; [78 78],[119.56 174.44] ; [63.44 92.56],0
s7,1,0.005272,7.783631,[155 123] ; [105  46],[168.48484848 109.51515152] ; [91.51515152 59.48484848],0
b2,1,0.005316,7.768812,[ 50 120] ; [45 52],[ 60.48689139 109.51310861] ; [34.51310861 62.48689139],0
b3,1,0.005316,7.768812,[ 50 120] ; [45 52],[ 60.48689139 109.51310861] ; [34.51310861 62.48689139],0
s5,1,0.007896,7.056924,[ 95 189] ; [68 78],[107.65581395 176.34418605] ; [55.34418605 90.65581395],0
p2,1,0.009892,6.654274,[236  58] ; [140  16],[245.65333333  48.34666667] ; [130.34666667  25.65333333],0
d3,1,0.012537,6.233341,[192 101] ; [120  36],[203.59910913  89.40089087] ; [108.40089087  47.59910913],0
n4,1,0.013921,6.048125,[211  81] ; [129  27],[221.60714286  70.39285714] ; [118.39285714  37.60714286],0
v1,1,0.014647,5.95844,[129 152] ; [89 64],[141.14746544 139.85253456] ; [76.85253456 76.14746544],0
n5,1,0.017643,5.631298,[205  86] ; [126  30],[215.48322148  75.51677852] ; [115.51677852  40.48322148],0
d4,1,0.017841,5.611698,[232  60] ; [137  18],[241.04697987  50.95302013] ; [127.95302013  27.04697987],0
s2,1,0.022103,5.237682,[217  77] ; [130  26],[226.70666667  67.29333333] ; [120.29333333  35.70666667],0
u1,1,0.030814,4.663277,[ 47 247] ; [ 38 118],[ 55.53333333 238.46666667] ; [ 29.46666667 126.53333333],0
n6,1,0.041463,4.156998,[229  63] ; [133  21],[237.0044843  54.9955157] ; [124.9955157  29.0044843],0
p9,1,0.043201,4.087513,[235  55] ; [138  18],[242.53363229  47.46636771] ; [130.46636771  25.53363229],0
a2,1,0.043783,4.064908,[ 65 229] ; [ 48 108],[ 73.82666667 220.17333333] ; [ 39.17333333 116.82666667],0
a5,1,0.089499,2.883364,[206  88] ; [121  35],[213.64  80.36] ; [113.36  42.64],0
n3,1,0.1139,2.499253,[58 15] ; [18 10],[54.93069307 18.06930693] ; [21.06930693  6.93069307],0
p1,1,0.126799,2.33126,[ 14 279] ; [ 13 142],[ 17.65848214 275.34151786] ; [  9.34151786 145.65848214],0
p12,1,0.132363,2.26457,[ 17 275] ; [ 15 140],[ 20.90380313 271.09619687] ; [ 11.09619687 143.90380313],0
p10,1,0.137795,2.202412,[229  62] ; [131  24],[234.88789238  56.11210762] ; [125.11210762  29.88789238],0
s6,1,0.195744,1.673849,[229  60] ; [129  24],[234.07692308  54.92307692] ; [123.92307692  29.07692308],0
s4,1,0.209274,1.576441,[ 63 230] ; [ 41 112],[ 68.32286996 224.67713004] ; [ 35.67713004 117.32286996],0
n1,1,0.224768,1.473667,[28 45] ; [14 13],[30.66 42.34] ; [11.34 15.66],0
d5,1,0.269986,1.21682,[227  66] ; [127  28],[231.52232143  61.47767857] ; [122.47767857  32.52232143],0
s1,1,0.271128,1.211031,[  9 282] ; [  8 146],[ 11.11685393 279.88314607] ; [  5.88314607 148.11685393],0
u2,1,0.304425,1.054709,[47 38] ; [26 14],[49.64 35.36] ; [23.36 16.64],0
a3,1,0.310211,1.029777,[206  87] ; [116  39],[210.59375  82.40625] ; [111.40625  43.59375],0
n2,1,0.332877,0.937672,[57 17] ; [24  4],[58.76470588 15.23529412] ; [22.23529412  5.76470588],0
r4,1,0.335305,0.9283,[261  33] ; [143  13],[263.94666667  30.05333333] ; [140.05333333  15.94666667],0
b4,1,0.352327,0.865058,[181 113] ; [89 67],[176.4 117.6] ; [93.6 62.4],0
v2,1,0.362785,0.828231,[149 127] ; [89 63],[153.47663551 122.52336449] ; [84.52336449 67.47663551],0
p11,1,0.381807,0.764877,[221  73] ; [123  33],[224.74666667  69.25333333] ; [119.25333333  36.74666667],0
r2,1,0.529653,0.395057,[277  13] ; [149   5],[278.24324324  11.75675676] ; [147.75675676   6.24324324],0
a1,1,0.700856,0.147583,[ 11 283] ; [  7 149],[ 11.76 282.24] ; [  6.24 149.76],0
u3,1,0.715607,0.13274,[53 33] ; [26 14],[53.92063492 32.07936508] ; [25.07936508 14.92063492],0
r1,1,0.73275,0.116601,[233  58] ; [127  29],[234.36241611  56.63758389] ; [125.63758389  30.36241611],0
a8,1,0.763545,0.090498,[ 42 231] ; [ 21 126],[ 40.95 232.05] ; [ 22.05 124.95],0
v3,1,0.76488,0.089448,[109 175] ; [55 94],[107.56581986 176.43418014] ; [56.43418014 92.56581986],0
r3,1,0.777386,0.079934,[280  13] ; [149   6],[280.57366071  12.42633929] ; [148.42633929   6.57366071],0
b5,1,0.793929,0.068232,[181 113] ; [98 58],[182.28 111.72] ; [96.72 59.28],0
a7,1,0.847704,0.036883,[208  86] ; [111  44],[208.87750557  85.12249443] ; [110.12249443  44.87750557],0
a6,1,0.861323,0.030517,[198  95] ; [106  49],[198.82142857  94.17857143] ; [105.17857143  49.82142857],0
u4,1,0.904693,0.014336,[  7 287] ; [  4 152],[  7.18666667 286.81333333] ; [  3.81333333 152.18666667],0
v4,1,0.968168,0.001593,[273  17] ; [147   9],[273.0941704  16.9058296] ; [146.9058296   9.0941704],0
