Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,41.081064,[20 45] ; [187  68],[42.046875 22.953125] ; [164.953125  90.046875],1
p8,1,0.0,28.189444,[27 37] ; [194  60],[44.47798742 19.52201258] ; [176.52201258  77.47798742],1
p2,1,7.6e-05,15.665638,[49 16] ; [236  19],[57.890625  7.109375] ; [227.109375  27.890625],1
p11,1,0.000119,14.815764,[42 23] ; [218  37],[52.8125 12.1875] ; [207.1875  47.8125],1
p10,1,0.000805,11.230033,[46 18] ; [224  29],[54.51104101  9.48895899] ; [215.48895899  37.51104101],1
d3,1,0.000948,10.926937,[36 27] ; [198  57],[46.35849057 16.64150943] ; [187.64150943  67.35849057],1
p7,1,0.001236,10.435661,[43 18] ; [221  32],[51.2866242  9.7133758] ; [212.7133758  40.2866242],0
p5,1,0.001286,10.36286,[ 3 62] ; [ 56 199],[11.984375 53.015625] ; [ 47.015625 207.984375],0
a5,1,0.002282,9.307562,[39 26] ; [200  55],[48.546875 16.453125] ; [190.453125  64.546875],0
d1,1,0.002554,9.101254,[31 34] ; [173  82],[41.4375 23.5625] ; [162.5625  92.4375],0
a4,1,0.002663,9.024917,[22 43] ; [139 115],[32.80564263 32.19435737] ; [128.19435737 125.80564263],0
d5,1,0.003358,8.601717,[45 19] ; [218  36],[52.93081761 11.06918239] ; [210.06918239  43.93081761],0
p9,1,0.003405,8.576683,[51 13] ; [235  20],[57.37931034  6.62068966] ; [228.62068966  26.37931034],0
s6,1,0.005123,7.835505,[38 25] ; [194  56],[46.69648562 16.30351438] ; [185.30351438  64.69648562],0
b5,1,0.007788,7.081618,[48 17] ; [142 113],[38.59375 26.40625] ; [151.40625 103.59375],0
d2,1,0.015326,5.878629,[25 40] ; [141 114],[33.71875 31.28125] ; [132.28125 122.71875],0
n4,1,0.019794,5.429941,[48 17] ; [219  36],[54.234375 10.765625] ; [212.765625  42.234375],0
n6,1,0.023044,5.165199,[53 12] ; [231  22],[58.05031447  6.94968553] ; [225.94968553  27.05031447],0
n5,1,0.026365,4.931937,[46 19] ; [210  43],[52.32704403 12.67295597] ; [203.67295597  49.32704403],0
a7,1,0.035109,4.43987,[40 24] ; [192  62],[46.6918239 17.3081761] ; [185.3081761  68.6918239],0
r1,1,0.038529,4.281518,[47 18] ; [213  42],[52.8125 12.1875] ; [207.1875  47.8125],0
