Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.000211,13.72975,[27 16] ; [11 35],[18.35955056 24.64044944] ; [19.64044944 26.35955056],1
v1,1,0.000593,11.796653,[31 12] ; [16 29],[22.96590909 20.03409091] ; [24.03409091 20.96590909],1
n3,1,0.008183,6.993007,[10  1] ; [5 8],[6.875 4.125] ; [8.125 4.875],0
a3,1,0.022146,5.234248,[34 10] ; [25 21],[28.84444444 15.15555556] ; [30.15555556 15.84444444],0
s3,1,0.056903,3.625413,[23 21] ; [33 13],[27.37777778 16.62222222] ; [28.62222222 17.37777778],0
a6,1,0.084244,2.981066,[ 9 35] ; [17 29],[12.71111111 31.28888889] ; [13.28888889 32.71111111],0
p1,1,0.09161,2.84585,[ 2 42] ; [ 7 39],[ 4.4 39.6] ; [ 4.6 41.4],0
a4,1,0.111522,2.532518,[18 26] ; [26 19],[21.75280899 22.24719101] ; [22.24719101 22.75280899],0
n4,1,0.119568,2.422968,[39  5] ; [35 11],[36.17777778  7.82222222] ; [37.82222222  8.17777778],0
s4,1,0.142444,2.151354,[ 7 37] ; [13 32],[ 9.88764045 34.11235955] ; [10.11235955 34.88764045],0
p11,1,0.147452,2.098413,[33 11] ; [40  6],[35.68888889  8.31111111] ; [37.31111111  8.68888889],0
r3,1,0.152138,2.050686,[40  4] ; [45  1],[41.55555556  2.44444444] ; [43.44444444  2.55555556],0
d5,1,0.17126,1.871883,[39  5] ; [35 10],[36.58426966  7.41573034] ; [37.41573034  7.58426966],0
s6,1,0.193028,1.694352,[32 11] ; [36  6],[34.4  8.6] ; [33.6  8.4],0
u4,1,0.285195,1.142166,[ 3 41] ; [ 1 45],[ 1.95555556 42.04444444] ; [ 2.04444444 43.95555556],0
d4,1,0.337655,0.919315,[36  8] ; [33 12],[34.11235955  9.88764045] ; [34.88764045 10.11235955],0
a8,1,0.343548,0.897148,[ 8 35] ; [ 5 39],[ 6.42528736 36.57471264] ; [ 6.57471264 37.42528736],0
r2,1,0.351583,0.867734,[39  4] ; [44  2],[40.1011236  2.8988764] ; [42.8988764  3.1011236],0
v4,1,0.367205,0.8131,[40  4] ; [44  2],[41.06666667  2.93333333] ; [42.93333333  3.06666667],0
b3,1,0.384105,0.757522,[14 18] ; [18 15],[15.75384615 16.24615385] ; [16.24615385 16.75384615],0
b2,1,0.384105,0.757522,[14 18] ; [18 15],[15.75384615 16.24615385] ; [16.24615385 16.75384615],0
d2,1,0.38668,0.749355,[26 18] ; [23 23],[23.95555556 20.04444444] ; [25.04444444 20.95555556],0
b1,1,0.398959,0.711462,[20 24] ; [25 21],[22. 22.] ; [23. 23.],0
a1,1,0.419756,0.650999,[ 5 39] ; [ 3 43],[ 3.91111111 40.08888889] ; [ 4.08888889 41.91111111],0
a2,1,0.430109,0.62253,[ 2 42] ; [ 4 42],[ 2.93333333 41.06666667] ; [ 3.06666667 42.93333333],0
p9,1,0.441702,0.591857,[38  5] ; [38  8],[36.71910112  6.28089888] ; [39.28089888  6.71910112],0
n5,1,0.479978,0.498912,[37  7] ; [36 10],[35.68888889  8.31111111] ; [37.31111111  8.68888889],0
r4,1,0.482033,0.494261,[37  7] ; [41  5],[38.13333333  5.86666667] ; [39.86666667  6.13333333],0
s2,1,0.500557,0.453755,[27 17] ; [25 21],[25.42222222 18.57777778] ; [26.57777778 19.42222222],0
n1,1,0.561471,0.337163,[6 5] ; [6 8],[5.28 5.72] ; [6.72 7.28],0
s7,1,0.582619,0.302019,[29 12] ; [30 16],[27.8045977 13.1954023] ; [31.1954023 14.8045977],0
s5,1,0.585582,0.297297,[19 21] ; [23 20],[20.24096386 19.75903614] ; [21.75903614 21.24096386],0
p5,1,0.650193,0.205657,[ 7 37] ; [ 9 37],[ 7.82222222 36.17777778] ; [ 8.17777778 37.82222222],0
b4,1,0.673214,0.177866,[23 21] ; [22 24],[22. 22.] ; [23. 23.],0
b5,1,0.685773,0.1637,[21 23] ; [20 26],[20.04444444 23.95555556] ; [20.95555556 25.04444444],0
d1,1,0.691241,0.157745,[24 20] ; [27 19],[24.93333333 19.06666667] ; [26.06666667 19.93333333],0
r1,1,0.714904,0.133428,[32 12] ; [35 11],[32.75555556 11.24444444] ; [34.24444444 11.75555556],0
p2,1,0.831109,0.045488,[38  6] ; [39  7],[37.64444444  6.35555556] ; [39.35555556  6.64444444],0
d3,1,0.836607,0.042533,[22 22] ; [22 24],[21.51111111 22.48888889] ; [22.48888889 23.51111111],0
n6,1,0.8504,0.035573,[37  7] ; [38  8],[36.66666667  7.33333333] ; [38.33333333  7.66666667],0
p10,1,0.868366,0.027468,[35  8] ; [36  9],[34.69318182  8.30681818] ; [36.30681818  8.69318182],0
a5,1,0.887309,0.020082,[30 14] ; [32 14],[30.31111111 13.68888889] ; [31.68888889 14.31111111],0
s8,1,0.890167,0.019069,[28 16] ; [28 17],[27.68539326 16.31460674] ; [28.31460674 16.68539326],0
u3,1,0.901312,0.015377,[5 5] ; [10 11],[4.83870968 5.16129032] ; [10.16129032 10.83870968],0
u2,1,0.901312,0.015377,[5 5] ; [11 10],[5.16129032 4.83870968] ; [10.83870968 10.16129032],0
p4,1,0.916676,0.010946,[32 12] ; [33 13],[31.77777778 12.22222222] ; [33.22222222 12.77777778],0
p7,1,0.934082,0.006841,[38  6] ; [40  6],[38.13333333  5.86666667] ; [39.86666667  6.13333333],0
n2,1,0.94277,0.005154,[8 3] ; [10  4],[7.92 3.08] ; [10.08  3.92],0
p12,1,0.953999,0.003328,[ 3 40] ; [ 3 42],[ 2.93181818 40.06818182] ; [ 3.06818182 41.93181818],0
u1,1,0.955057,0.003176,[ 3 41] ; [ 3 43],[ 2.93333333 41.06666667] ; [ 3.06666667 42.93333333],0
p3,1,0.961667,0.00231,[27 17] ; [28 18],[26.88888889 17.11111111] ; [28.11111111 17.88888889],0
p8,1,0.983455,0.00043,[30 13] ; [32 14],[29.95505618 13.04494382] ; [32.04494382 13.95505618],0
