Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.004784,7.959416,[18 89] ; [10 13],[23.04615385 83.95384615] ; [ 4.95384615 18.04615385],0
a6,1,0.015321,5.87916,[70 42] ; [ 9 16],[64.58394161 47.41605839] ; [14.41605839 10.58394161],0
n4,1,0.031744,4.612282,[75 37] ; [11 14],[70.30656934 41.69343066] ; [15.69343066  9.30656934],0
s6,1,0.042468,4.116463,[42 69] ; [15 10],[46.52205882 64.47794118] ; [10.47794118 14.52205882],0
s2,1,0.061081,3.507788,[36 76] ; [13 12],[40.05839416 71.94160584] ; [ 8.94160584 16.05839416],0
u3,1,0.116252,2.46711,[11 27] ; [6 5],[13.18367347 24.81632653] ; [3.81632653 7.18367347],0
b1,1,0.131539,2.27425,[59 53] ; [ 9 16],[55.59124088 56.40875912] ; [12.40875912 12.59124088],0
p11,1,0.148604,2.086524,[67 45] ; [11 14],[63.76642336 48.23357664] ; [14.23357664 10.76642336],0
a2,1,0.158406,1.989378,[16 96] ; [ 1 24],[13.89781022 98.10218978] ; [ 3.10218978 21.89781022],0
p9,1,0.158478,1.98869,[78 29] ; [14 10],[75.14503817 31.85496183] ; [16.85496183  7.14503817],0
n1,1,0.159755,1.976544,[16 19] ; [ 4 12],[13.7254902 21.2745098] ; [6.2745098 9.7254902],0
s7,1,0.167213,1.907757,[29 77] ; [10 14],[31.8 74.2] ; [ 7.2 16.8],0
p4,1,0.174615,1.842867,[43 69] ; [ 6 19],[40.05839416 71.94160584] ; [ 8.94160584 16.05839416],0
p10,1,0.272837,1.202429,[66 44] ; [12 13],[63.55555556 46.44444444] ; [14.44444444 10.55555556],0
a3,1,0.313335,1.016566,[74 37] ; [14 11],[71.82352941 39.17647059] ; [16.17647059  8.82352941],0
p6,1,0.332667,0.938487,[21 88] ; [ 7 18],[22.7761194 86.2238806] ; [ 5.2238806 19.7761194],0
n6,1,0.350492,0.871675,[78 34] ; [15 10],[76.02919708 35.97080292] ; [16.97080292  8.02919708],0
r2,1,0.353741,0.859992,[80 29] ; [19  4],[81.75 27.25] ; [17.25  5.75],0
a5,1,0.386493,0.749946,[60 52] ; [11 14],[58.04379562 53.95620438] ; [12.95620438 12.04379562],0
p7,1,0.416231,0.660933,[35 76] ; [10 15],[36.72794118 74.27205882] ; [ 8.27205882 16.72794118],0
v2,1,0.424761,0.637105,[39 68] ; [ 7 18],[37.28787879 69.71212121] ; [ 8.71212121 16.28787879],0
b4,1,0.430063,0.622654,[62 50] ; [16  9],[63.76642336 48.23357664] ; [14.23357664 10.76642336],0
v3,1,0.445714,0.581529,[26 83] ; [ 4 20],[24.58646617 84.41353383] ; [ 5.41353383 18.58646617],0
v1,1,0.457242,0.552638,[38 68] ; [ 7 18],[36.41221374 69.58778626] ; [ 8.58778626 16.41221374],0
r4,1,0.481447,0.495584,[54 58] ; [14 11],[55.59124088 56.40875912] ; [12.40875912 12.59124088],0
v4,1,0.481808,0.494768,[82 30] ; [20  5],[83.38686131 28.61313869] ; [18.61313869  6.38686131],0
d5,1,0.494647,0.466402,[78 34] ; [15  9],[76.58823529 35.41176471] ; [16.41176471  7.58823529],0
s1,1,0.499006,0.457049,[  2 109] ; [ 1 24],[  2.44852941 108.55147059] ; [ 0.55147059 24.44852941],0
n3,1,0.552522,0.352818,[24 13] ; [9 7],[23.03773585 13.96226415] ; [9.96226415 6.03773585],0
n5,1,0.56507,0.331001,[74 38] ; [15 10],[72.75912409 39.24087591] ; [16.24087591  8.75912409],0
n2,1,0.588446,0.292778,[25 12] ; [12  4],[25.83018868 11.16981132] ; [11.16981132  4.83018868],0
r3,1,0.629633,0.232558,[85 26] ; [18  7],[84.06617647 26.93382353] ; [18.93382353  6.06617647],0
d1,1,0.639988,0.218757,[46 66] ; [ 9 16],[44.96350365 67.03649635] ; [10.03649635 14.96350365],0
