Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,76.350658,[125  50] ; [13 76],[91.47727273 83.52272727] ; [46.52272727 42.47727273],1
d3,1,0.0,74.093911,[156  20] ; [34 55],[126.18867925  49.81132075] ; [63.81132075 25.18867925],1
d5,1,0.0,55.491335,[169   6] ; [55 34],[148.48484848  26.51515152] ; [75.51515152 13.48484848],1
d4,1,0.0,47.986479,[172   3] ; [62 27],[155.11363636  19.88636364] ; [78.88636364 10.11363636],1
a4,1,1e-06,24.824661,[109  68] ; [26 63],[89.83082707 87.16917293] ; [45.16917293 43.83082707],1
a5,1,3e-06,21.938554,[155  22] ; [56 33],[140.40225564  36.59774436] ; [70.59774436 18.40225564],1
u1,1,8e-06,19.838659,[ 55 122] ; [ 6 83],[ 40.59022556 136.40977444] ; [20.40977444 68.59022556],1
a2,1,1.3e-05,19.001804,[ 65 112] ; [10 79],[ 49.90601504 127.09398496] ; [25.09398496 63.90601504],1
p4,1,4.5e-05,16.63424,[134  40] ; [46 42],[119.54198473  54.45801527] ; [60.45801527 27.54198473],1
a7,1,0.000102,15.096377,[136  41] ; [47 41],[122.23018868  54.76981132] ; [60.76981132 27.23018868],1
p6,1,0.001508,10.068293,[94 78] ; [29 57],[82. 90.] ; [41. 45.],0
v2,1,0.004658,8.007523,[125  43] ; [49 37],[115.08661417  52.91338583] ; [58.91338583 27.08661417],0
a6,1,0.007262,7.206978,[120  55] ; [46 43],[110.03787879  64.96212121] ; [55.96212121 33.03787879],0
a3,1,0.00905,6.812845,[147  29] ; [62 27],[138.80754717  37.19245283] ; [70.19245283 18.80754717],0
v3,1,0.014237,6.008526,[99 68] ; [38 50],[89.72156863 77.27843137] ; [47.27843137 40.72156863],0
p3,1,0.019528,5.453595,[108  67] ; [41 47],[99.14448669 75.85551331] ; [49.85551331 38.14448669],0
p8,1,0.0346,4.464784,[105  69] ; [40 46],[97.03846154 76.96153846] ; [47.96153846 38.03846154],0
p9,1,0.057448,3.609574,[161  13] ; [74 13],[156.66666667  17.33333333] ; [78.33333333  8.66666667],0
r1,1,0.061707,3.490909,[152  24] ; [68 20],[146.66666667  29.33333333] ; [73.33333333 14.66666667],0
r3,1,0.066664,3.363307,[173   4] ; [82  6],[170.32075472   6.67924528] ; [84.67924528  3.32075472],0
n6,1,0.071506,3.248101,[155  18] ; [71 16],[150.37692308  22.62307692] ; [75.62307692 11.37692308],0
p12,1,0.074708,3.176423,[ 28 147] ; [ 7 80],[ 23.3778626 151.6221374] ; [11.6221374 75.3778626],0
u4,1,0.080227,3.060304,[ 10 167] ; [ 1 88],[  7.31954887 169.68045113] ; [ 3.68045113 85.31954887],0
n4,1,0.090549,2.864583,[149  27] ; [67 21],[144.  32.] ; [72. 16.],0
p2,1,0.098904,2.723125,[150  26] ; [67 20],[145.21673004  30.78326996] ; [71.78326996 15.21673004],0
s1,1,0.100099,2.703967,[  6 169] ; [ 7 79],[  8.7164751 166.2835249] ; [ 4.2835249 81.7164751],0
p10,1,0.102029,2.67354,[157  18] ; [71 15],[152.87356322  22.12643678] ; [75.12643678 10.87356322],0
a8,1,0.102324,2.668945,[ 24 137] ; [20 66],[ 28.68016194 132.31983806] ; [15.31983806 70.68016194],0
s5,1,0.110849,2.542082,[101  66] ; [43 43],[95.0513834 71.9486166] ; [48.9486166 37.0513834],0
s8,1,0.112243,2.522357,[125  50] ; [55 34],[119.31818182  55.68181818] ; [60.68181818 28.31818182],0
p11,1,0.118568,2.436142,[144  33] ; [65 24],[139.07142857  37.92857143] ; [69.92857143 19.07142857],0
n5,1,0.123479,2.372633,[150  25] ; [68 19],[145.61068702  29.38931298] ; [72.38931298 14.61068702],0
r2,1,0.147512,2.097789,[173   4] ; [83  5],[170.98867925   6.01132075] ; [85.01132075  2.98867925],0
s6,1,0.164725,1.930305,[155  18] ; [71 14],[151.54263566  21.45736434] ; [74.45736434 10.54263566],0
p5,1,0.250679,1.319515,[ 34 140] ; [12 75],[ 30.66666667 143.33333333] ; [15.33333333 71.66666667],0
r4,1,0.3063,1.046564,[167  10] ; [81  8],[165.02255639  11.97744361] ; [82.97744361  6.02255639],0
v4,1,0.309865,1.03125,[172   4] ; [84  4],[170.66666667   5.33333333] ; [85.33333333  2.66666667],0
u2,1,0.327231,0.959824,[20 10] ; [14 12],[18.21428571 11.78571429] ; [15.78571429 10.21428571],0
n2,1,0.334875,0.929952,[28  7] ; [18  2],[29.27272727  5.72727273] ; [16.72727273  3.27272727],0
n3,1,0.393615,0.727745,[23 13] ; [15  5],[24.42857143 11.57142857] ; [13.57142857  6.42857143],0
s3,1,0.457453,0.552119,[153  22] ; [74 14],[151.04562738  23.95437262] ; [75.95437262 12.04562738],0
p7,1,0.543467,0.369152,[117  51] ; [56 29],[114.87747036  53.12252964] ; [58.12252964 26.87747036],0
