Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,70.258809,[28 76] ; [127  34],[60.83018868 43.16981132] ; [94.16981132 66.83018868],1
a4,1,7.1e-05,15.789269,[19 86] ; [67 95],[33.82022472 71.17977528] ; [ 52.17977528 109.82022472],1
a5,1,0.000504,12.100612,[47 58] ; [108  55],[60.72761194 44.27238806] ; [94.27238806 68.72761194],1
n6,1,0.003405,8.576502,[65 40] ; [127  35],[75.50561798 29.49438202] ; [116.49438202  45.50561798],0
a8,1,0.009005,6.821737,[ 4 94] ; [ 22 131],[10.15139442 87.84860558] ; [ 15.84860558 137.15139442],0
d2,1,0.010357,6.572421,[32 73] ; [74 86],[42. 63.] ; [64. 96.],0
a2,1,0.018447,5.55318,[ 8 97] ; [ 29 134],[14.49626866 90.50373134] ; [ 22.50373134 140.49626866],0
p3,1,0.027324,4.870201,[24 81] ; [ 58 105],[32.12686567 72.87313433] ; [ 49.87313433 113.12686567],0
b4,1,0.034598,4.464915,[54 51] ; [105  58],[62.29477612 42.70522388] ; [96.70522388 66.29477612],0
a3,1,0.043621,4.071159,[49 56] ; [96 66],[57.02247191 47.97752809] ; [87.97752809 74.02247191],0
p1,1,0.061023,3.509365,[  3 101] ; [ 14 148],[ 6.64661654 97.35338346] ; [ 10.35338346 151.64661654],0
p11,1,0.074177,3.188092,[63 42] ; [115  48],[69.73880597 35.26119403] ; [108.26119403  54.73880597],0
s4,1,0.076482,3.138121,[20 85] ; [ 18 142],[15.05660377 89.94339623] ; [ 22.94339623 137.05660377],0
d1,1,0.077516,3.116238,[40 65] ; [80 83],[47.01492537 57.98507463] ; [72.98507463 90.01492537],0
b2,1,0.080059,3.063704,[ 8 40] ; [27 62],[12.26277372 35.73722628] ; [22.73722628 66.26277372],0
b3,1,0.080059,3.063704,[ 8 40] ; [27 62],[12.26277372 35.73722628] ; [22.73722628 66.26277372],0
u3,1,0.093959,2.805195,[27 27] ; [23 43],[22.5 31.5] ; [27.5 38.5],0
d5,1,0.096056,2.76984,[68 36] ; [122  41],[74.00749064 29.99250936] ; [115.99250936  47.00749064],0
v3,1,0.099759,2.709385,[17 85] ; [ 40 118],[22.36153846 79.63846154] ; [ 34.63846154 123.36153846],0
s2,1,0.102355,2.668465,[31 73] ; [ 34 128],[25.41353383 78.58646617] ; [ 39.58646617 122.41353383],0
p10,1,0.112711,2.515798,[58 45] ; [105  54],[64.08015267 38.91984733] ; [98.91984733 60.08015267],0
a6,1,0.125501,2.347286,[66 39] ; [117  46],[71.69776119 33.30223881] ; [111.30223881  51.69776119],0
b1,1,0.168379,1.89732,[35 70] ; [68 95],[40.35447761 64.64552239] ; [ 62.64552239 100.35447761],0
p4,1,0.180096,1.796833,[35 69] ; [67 93],[40.18181818 63.81818182] ; [61.81818182 98.18181818],0
r1,1,0.190294,1.715339,[62 42] ; [110  53],[66.99625468 37.00374532] ; [105.00374532  57.99625468],0
r3,1,0.19792,1.657655,[94 11] ; [136  26],[90.4494382 14.5505618] ; [139.5505618  22.4494382],0
v4,1,0.207994,1.585332,[92 12] ; [135  28],[88.41947566 15.58052434] ; [138.58052434  24.41947566],0
s8,1,0.244462,1.354676,[12 93] ; [ 27 136],[15.27985075 89.72014925] ; [ 23.72014925 139.27985075],0
n1,1,0.279503,1.169505,[11 33] ; [15 27],[13.30232558 30.69767442] ; [12.69767442 29.30232558],0
n2,1,0.294712,1.09797,[25 18] ; [31 14],[27.36363636 15.63636364] ; [28.63636364 16.36363636],0
d4,1,0.298138,1.082505,[73 32] ; [122  40],[76.68539326 28.31460674] ; [118.31460674  43.68539326],0
b5,1,0.324842,0.969353,[65 40] ; [91 72],[61.11940299 43.88059701] ; [94.88059701 68.11940299],0
s1,1,0.324944,0.968941,[  5 100] ; [  4 155],[  3.57954545 101.42045455] ; [  5.42045455 153.57954545],0
r4,1,0.327635,0.958224,[77 28] ; [128  35],[80.31716418 24.68283582] ; [124.68283582  38.31716418],0
u1,1,0.368916,0.807312,[ 7 98] ; [ 16 147],[ 9.01119403 95.98880597] ; [ 13.98880597 149.01119403],0
p12,1,0.397808,0.714941,[  3 102] ; [  8 153],[  4.34210526 100.65789474] ; [  6.65789474 154.34210526],0
r2,1,0.419748,0.65102,[88 17] ; [138  20],[90.22813688 14.77186312] ; [135.77186312  22.22813688],0
p5,1,0.420334,0.649383,[  3 100] ; [  8 154],[ 4.2754717 98.7245283] ; [  6.7245283 155.2754717],0
