Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b5,1,0.012034,6.30579,[40 22] ; [27 37],[32.96825397 29.03174603] ; [34.03174603 29.96825397],0
v2,1,0.017481,5.647452,[35 25] ; [22 38],[28.5 31.5] ; [28.5 31.5],0
s5,1,0.029098,4.761829,[10 50] ; [21 41],[15.24590164 44.75409836] ; [15.75409836 46.24590164],0
u3,1,0.050448,3.826503,[16  9] ; [13 21],[12.28813559 12.71186441] ; [16.71186441 17.28813559],0
p9,1,0.050959,3.809635,[60  2] ; [55  8],[57.04  4.96] ; [57.96  5.04],0
s1,1,0.090305,2.868934,[ 5 57] ; [ 1 62],[ 2.976 59.024] ; [ 3.024 59.976],0
p12,1,0.092884,2.823666,[ 2 60] ; [ 7 57],[ 4.42857143 57.57142857] ; [ 4.57142857 59.42857143],0
a5,1,0.096836,2.75689,[41 21] ; [33 31],[36.41269841 25.58730159] ; [37.58730159 26.41269841],0
n4,1,0.099803,2.708687,[48 14] ; [41 23],[43.79365079 18.20634921] ; [45.20634921 18.79365079],0
n2,1,0.099966,2.706083,[14  1] ; [12  5],[12.1875  2.8125] ; [13.8125  3.1875],0
n3,1,0.099966,2.706083,[14  1] ; [12  5],[12.1875  2.8125] ; [13.8125  3.1875],0
a2,1,0.102401,2.66774,[ 8 54] ; [ 3 61],[ 5.41269841 56.58730159] ; [ 5.58730159 58.41269841],0
a3,1,0.149926,2.073001,[37 25] ; [30 34],[32.96825397 29.03174603] ; [34.03174603 29.96825397],0
a7,1,0.152045,2.051615,[44 18] ; [37 26],[40.176 21.824] ; [40.824 22.176],0
d3,1,0.154901,2.02331,[20 42] ; [13 49],[16.5 45.5] ; [16.5 45.5],0
p1,1,0.186832,1.742426,[12 50] ; [ 7 57],[ 9.34920635 52.65079365] ; [ 9.65079365 54.34920635],0
r1,1,0.227271,1.457861,[45 17] ; [40 24],[41.82539683 20.17460317] ; [43.17460317 20.82539683],0
a4,1,0.247774,1.335814,[17 45] ; [12 52],[14.26984127 47.73015873] ; [14.73015873 49.26984127],0
v4,1,0.254505,1.298406,[54  6] ; [61  3],[55.64516129  4.35483871] ; [59.35483871  4.64516129],0
v3,1,0.254915,1.296167,[24 38] ; [18 44],[21. 41.] ; [21. 41.],0
b2,1,0.336099,0.925256,[12 29] ; [ 6 25],[10.25 30.75] ; [ 7.75 23.25],0
b3,1,0.336099,0.925256,[12 29] ; [ 6 25],[10.25 30.75] ; [ 7.75 23.25],0
p8,1,0.383016,0.760998,[30 30] ; [37 27],[32.41935484 27.58064516] ; [34.58064516 29.41935484],0
p7,1,0.399872,0.708712,[34 26] ; [41 23],[36.29032258 23.70967742] ; [38.70967742 25.29032258],0
s4,1,0.403343,0.698338,[11 51] ; [15 48],[12.896 49.104] ; [13.104 49.896],0
a8,1,0.455436,0.557088,[ 6 51] ; [ 4 56],[ 4.87179487 52.12820513] ; [ 5.12820513 54.87179487],0
p4,1,0.576951,0.31119,[36 26] ; [34 30],[34.44444444 27.55555556] ; [35.55555556 28.44444444],0
b4,1,0.590932,0.288891,[29 33] ; [33 31],[30.50793651 31.49206349] ; [31.49206349 32.50793651],0
n5,1,0.591398,0.288166,[50 11] ; [50 14],[48.8 12.2] ; [51.2 12.8],0
p2,1,0.595282,0.282171,[48 14] ; [52 12],[49.20634921 12.79365079] ; [50.79365079 13.20634921],0
a6,1,0.612341,0.25678,[37 25] ; [41 23],[38.38095238 23.61904762] ; [39.61904762 24.38095238],0
u1,1,0.622266,0.242695,[ 3 59] ; [ 2 62],[ 2.46031746 59.53968254] ; [ 2.53968254 61.46031746],0
s3,1,0.651559,0.203941,[29 32] ; [32 30],[30.25203252 30.74796748] ; [30.74796748 31.25203252],0
s2,1,0.696938,0.151677,[25 36] ; [28 35],[26.07258065 34.92741935] ; [26.92741935 36.07258065],0
r4,1,0.69843,0.15011,[52 10] ; [52 12],[51.17460317 10.82539683] ; [52.82539683 11.17460317],0
p6,1,0.700842,0.147597,[19 42] ; [22 42],[20.008 40.992] ; [20.992 43.008],0
s8,1,0.745243,0.105572,[25 37] ; [24 40],[24.11111111 37.88888889] ; [24.88888889 39.11111111],0
n6,1,0.749903,0.101613,[51 11] ; [54 10],[51.66666667 10.33333333] ; [53.33333333 10.66666667],0
p11,1,0.752869,0.099136,[50 12] ; [53 11],[50.68253968 11.31746032] ; [52.31746032 11.68253968],0
s7,1,0.783255,0.075669,[29 29] ; [28 31],[28.25641026 29.74358974] ; [28.74358974 30.25641026],0
d5,1,0.790034,0.070898,[31 31] ; [30 33],[30.256 31.744] ; [30.744 32.256],0
p3,1,0.793722,0.068372,[29 33] ; [28 35],[28.272 33.728] ; [28.728 34.272],0
r3,1,0.816197,0.054028,[56  5] ; [58  6],[55.632  5.368] ; [58.368  5.632],0
n1,1,0.87046,0.026593,[7 8] ; [7 9],[6.77419355 8.22580645] ; [7.22580645 8.77419355],0
b1,1,0.885077,0.020891,[25 37] ; [25 39],[24.6031746 37.3968254] ; [25.3968254 38.6031746],0
s6,1,0.919791,0.01014,[36 23] ; [39 24],[36.2704918 22.7295082] ; [38.7295082 24.2704918],0
d2,1,0.924116,0.009073,[14 48] ; [14 50],[13.77777778 48.22222222] ; [14.22222222 49.77777778],0
r2,1,0.936915,0.006264,[56  5] ; [59  5],[56.12  4.88] ; [58.88  5.12],0
