Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,143.178955,[ 53 177] ; [297 115],[125.3894081 104.6105919] ; [224.6105919 187.3894081],1
p6,1,0.0,71.478307,[ 41 187] ; [214 196],[ 91.12852665 136.87147335] ; [163.87147335 246.12852665],1
p8,1,0.0,55.309711,[ 85 143] ; [277 132],[129.56985871  98.43014129] ; [232.43014129 176.56985871],1
p7,1,0.0,36.685284,[117 106] ; [311  98],[151.01898734  71.98101266] ; [276.98101266 132.01898734],1
p5,1,0.0,27.510743,[ 10 220] ; [ 79 330],[ 32.03442879 197.96557121] ; [ 56.96557121 352.03442879],1
p2,1,1e-06,24.59156,[180  50] ; [378  33],[200.21840874  29.78159126] ; [357.78159126  53.21840874],1
v1,1,1e-06,23.209123,[100 126] ; [257 144],[128.67942584  97.32057416] ; [228.32057416 172.67942584],1
n4,1,3e-05,17.41643,[172  59] ; [361  52],[191.18478261  39.81521739] ; [341.81521739  71.18478261],1
s7,1,4.9e-05,16.472174,[ 95 131] ; [230 160],[119.23701299 106.76298701] ; [205.76298701 184.23701299],1
n5,1,7.8e-05,15.597588,[173  57] ; [361  52],[191.01088647  38.98911353] ; [342.98911353  70.01088647],1
d1,1,0.000769,11.315453,[121 110] ; [272 141],[140.9673913  90.0326087] ; [252.0326087 160.9673913],1
s6,1,0.001102,10.647975,[143  84] ; [302  99],[160.85191083  66.14808917] ; [284.14808917 116.85191083],0
d2,1,0.001501,10.077622,[ 95 135] ; [224 188],[114.2834891 115.7165109] ; [204.7165109 207.2834891],0
d3,1,0.002914,8.860635,[144  86] ; [305 108],[160.60653188  69.39346812] ; [288.39346812 124.60653188],0
a5,1,0.004574,8.040621,[163  68] ; [332  81],[177.55434783  53.44565217] ; [317.44565217  95.55434783],0
s8,1,0.005134,7.831446,[ 94 137] ; [214 196],[110.99531981 120.00468019] ; [197.00468019 212.99531981],0
s5,1,0.007682,7.10618,[ 69 154] ; [165 230],[ 84.4368932 138.5631068] ; [149.5631068 245.4368932],0
s2,1,0.010406,6.563967,[108 121] ; [236 173],[123.47335423 105.52664577] ; [220.52664577 188.47335423],0
p9,1,0.013436,6.110843,[212  18] ; [398  14],[218.53582555  11.46417445] ; [391.46417445  20.53582555],0
r1,1,0.014201,6.012984,[175  55] ; [346  66],[186.65109034  43.34890966] ; [334.34890966  77.65109034],0
p11,1,0.014555,5.969517,[188  43] ; [365  48],[198.35869565  32.64130435] ; [354.64130435  58.35869565],0
p12,1,0.014803,5.939802,[ 14 215] ; [ 50 362],[ 22.86427457 206.13572543] ; [ 41.13572543 370.86427457],0
u1,1,0.020117,5.401674,[ 33 198] ; [ 90 323],[ 44.11956522 186.88043478] ; [ 78.88043478 334.11956522],0
a2,1,0.021868,5.256253,[ 45 186] ; [114 299],[ 57.0326087 173.9673913] ; [101.9673913 311.0326087],0
p1,1,0.025813,4.968513,[ 14 217] ; [ 47 364],[ 21.94859813 209.05140187] ; [ 39.05140187 371.94859813],0
a4,1,0.027824,4.838953,[ 93 138] ; [203 209],[106.33903577 124.66096423] ; [189.66096423 222.33903577],0
a3,1,0.050697,3.818265,[159  71] ; [314  98],[169.45482866  60.54517134] ; [303.54517134 108.45482866],0
r4,1,0.070458,3.272319,[208  23] ; [388  25],[213.7826087  17.2173913] ; [382.2173913  30.7826087],0
d4,1,0.071372,3.251171,[184  47] ; [351  61],[192.20062208  38.79937792] ; [342.79937792  69.20062208],0
v3,1,0.073513,3.202781,[ 85 141] ; [179 219],[ 95.61538462 130.38461538] ; [168.38461538 229.61538462],0
d5,1,0.087616,2.91763,[182  48] ; [348  64],[189.87538941  40.12461059] ; [340.12461059  71.87538941],0
a7,1,0.089704,2.879683,[160  70] ; [312 100],[169.09657321  60.90342679] ; [302.90342679 109.09657321],0
u4,1,0.118883,2.431971,[  2 229] ; [ 11 401],[  4.67029549 226.32970451] ; [  8.32970451 403.67029549],0
a1,1,0.142596,2.149723,[  7 224] ; [ 23 390],[ 10.76086957 220.23913043] ; [ 19.23913043 393.76086957],0
u2,1,0.171203,1.872381,[35 37] ; [58 40],[39.38823529 32.61176471] ; [53.61176471 44.38823529],0
u3,1,0.185506,1.752954,[36 36] ; [59 39],[40.23529412 31.76470588] ; [54.76470588 43.23529412],0
v4,1,0.197522,1.660604,[218  12] ; [398  13],[221.02964119   8.97035881] ; [394.97035881  16.02964119],0
b1,1,0.223881,1.479319,[ 74 157] ; [152 261],[ 81.06521739 149.93478261] ; [144.93478261 268.06521739],0
n2,1,0.227566,1.456007,[49 13] ; [46 20],[46.015625 15.984375] ; [48.984375 17.015625],0
b5,1,0.234633,1.412554,[142  89] ; [234 179],[134.86956522  96.13043478] ; [241.13043478 171.86956522],0
s3,1,0.289437,1.122238,[124 104] ; [239 168],[130.33700787  97.66299213] ; [232.66299213 174.33700787],0
a6,1,0.53855,0.378233,[155  75] ; [288 125],[158.46034215  71.53965785] ; [284.53965785 128.46034215],0
n1,1,0.645149,0.212071,[25 37] ; [24 42],[23.734375 38.265625] ; [25.265625 40.734375],0
r2,1,0.672209,0.179029,[220   9] ; [390  19],[218.94984326  10.05015674] ; [391.05015674  17.94984326],0
b2,1,0.684504,0.1651,[51 71] ; [105 160],[49.17829457 72.82170543] ; [106.82170543 158.17829457],0
b3,1,0.684504,0.1651,[51 71] ; [105 160],[49.17829457 72.82170543] ; [106.82170543 158.17829457],0
b4,1,0.687207,0.162126,[138  93] ; [240 173],[135.58695652  95.41304348] ; [242.41304348 170.58695652],0
v2,1,0.694888,0.153845,[124  91] ; [239 164],[126.28640777  88.71359223] ; [236.71359223 166.28640777],0
r3,1,0.786377,0.073451,[222   8] ; [394  16],[221.375   8.625] ; [394.625  15.375],0
s1,1,0.832978,0.044472,[  6 222] ; [ 12 399],[  6.42253521 221.57746479] ; [ 11.57746479 399.42253521],0
s4,1,0.837408,0.042111,[ 42 187] ; [ 72 335],[ 41.04716981 187.95283019] ; [ 72.95283019 334.04716981],0
n3,1,0.87718,0.023884,[46 16] ; [49 16],[46.37795276 15.62204724] ; [48.62204724 16.37795276],0
a8,1,0.978673,0.000715,[ 30 187] ; [ 52 322],[ 30.10829103 186.89170897] ; [ 51.89170897 322.10829103],0
