Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,82.502186,[43 40] ; [305  25],[69.937046 13.062954] ; [278.062954  51.937046],1
n6,1,0.0,41.565073,[56 26] ; [308  21],[72.62287105  9.37712895] ; [291.37712895  37.62287105],1
p4,1,0.000137,14.547585,[41 42] ; [235  94],[55.60194175 27.39805825] ; [220.39805825 108.60194175],1
p9,1,0.000871,11.083029,[64 17] ; [302  27],[72.30731707  8.69268293] ; [293.69268293  35.30731707],1
v3,1,0.001136,10.591127,[23 54] ; [162 159],[35.79145729 41.20854271] ; [149.20854271 171.79145729],0
s4,1,0.001621,9.935328,[28 55] ; [ 59 270],[17.52669903 65.47330097] ; [ 69.47330097 259.52669903],0
s8,1,0.002075,9.481539,[46 37] ; [239  89],[57.55474453 25.44525547] ; [227.44525547 100.55474453],0
p11,1,0.002524,9.123106,[57 26] ; [276  55],[66.76086957 16.23913043] ; [266.23913043  64.76086957],0
p10,1,0.002807,8.928636,[62 20] ; [291  38],[70.42822384 11.57177616] ; [282.57177616  46.42822384],0
v4,1,0.004109,8.234889,[75  7] ; [323   7],[79.21359223  2.78640777] ; [318.78640777  11.21359223],0
s2,1,0.004591,8.034081,[50 33] ; [250  80],[60.2905569 22.7094431] ; [239.7094431  90.2905569],0
s6,1,0.00696,7.283315,[62 21] ; [282  43],[69.98039216 13.01960784] ; [274.01960784  50.98039216],0
p2,1,0.00954,6.718873,[63 20] ; [288  42],[70.53995157 12.46004843] ; [280.46004843  49.53995157],0
p12,1,0.01003,6.629493,[ 2 81] ; [ 39 289],[ 8.27980535 74.72019465] ; [ 32.72019465 295.27980535],0
v1,1,0.010507,6.546832,[37 44] ; [197 124],[47.14925373 33.85074627] ; [186.85074627 134.14925373],0
p8,1,0.013368,6.119721,[36 46] ; [192 133],[45.93611794 36.06388206] ; [182.06388206 142.93611794],0
p5,1,0.017531,5.642449,[ 6 76] ; [ 59 268],[13.03178484 68.96821516] ; [ 51.96821516 275.03178484],0
b4,1,0.024436,5.063414,[56 27] ; [178 153],[46.91304348 36.08695652] ; [187.08695652 143.91304348],0
