Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.000765,11.324082,[22  6] ; [ 6 14],[16.33333333 11.66666667] ; [11.66666667  8.33333333],1
v2,1,0.46069,0.544218,[17 11] ; [10 10],[15.75 12.25] ; [11.25  8.75],0
a7,1,0.483865,0.490141,[13 16] ; [11  9],[14.20408163 14.79591837] ; [ 9.79591837 10.20408163],0
d3,1,0.491496,0.473249,[16 13] ; [13  7],[17.16326531 11.83673469] ; [11.83673469  8.16326531],0
p2,1,0.501231,0.452329,[20  7] ; [13  7],[18.95744681  8.04255319] ; [14.04255319  5.95744681],0
d4,1,0.543891,0.368375,[21  8] ; [16  4],[21.89795918  7.10204082] ; [15.10204082  4.89795918],0
d5,1,0.579965,0.306291,[21  8] ; [13  7],[20.12244898  8.87755102] ; [13.87755102  6.12244898],0
a6,1,0.643523,0.214164,[14 15] ; [11  9],[14.79591837 14.20408163] ; [10.20408163  9.79591837],0
b4,1,0.643523,0.214164,[15 14] ; [ 9 11],[14.20408163 14.79591837] ; [ 9.79591837 10.20408163],0
p5,1,0.658036,0.195918,[ 3 25] ; [ 3 17],[ 3.5 24.5] ; [ 2.5 17.5],0
p8,1,0.678845,0.171429,[10 18] ; [ 6 14],[ 9.33333333 18.66666667] ; [ 6.66666667 13.33333333],0
s1,1,0.690553,0.158487,[ 4 25] ; [ 2 18],[ 3.55102041 25.44897959] ; [ 2.44897959 17.55102041],0
u1,1,0.696566,0.152069,[ 2 27] ; [ 2 18],[ 2.36734694 26.63265306] ; [ 1.63265306 18.36734694],0
p9,1,0.70075,0.147692,[21  7] ; [14  6],[20.41666667  7.58333333] ; [14.58333333  5.41666667],0
p6,1,0.702809,0.145566,[ 7 20] ; [ 4 15],[ 6.45652174 20.54347826] ; [ 4.54347826 14.45652174],0
p10,1,0.707609,0.140677,[17  9] ; [12  8],[16.39130435  9.60869565] ; [12.60869565  7.39130435],0
p3,1,0.728742,0.12027,[10 17] ; [ 8 11],[10.56521739 16.43478261] ; [ 7.43478261 11.56521739],0
d1,1,0.737154,0.112644,[13 16] ; [ 8 12],[12.42857143 16.57142857] ; [ 8.57142857 11.42857143],0
b1,1,0.742245,0.108164,[19 10] ; [14  6],[19.53061224  9.46938776] ; [13.46938776  6.53061224],0
v3,1,0.742245,0.108164,[10 19] ; [ 6 14],[ 9.46938776 19.53061224] ; [ 6.53061224 13.46938776],0
s2,1,0.762369,0.091429,[10 18] ; [ 8 12],[10.5 17.5] ; [ 7.5 12.5],0
p12,1,0.762369,0.091429,[ 2 26] ; [ 1 19],[ 1.75 26.25] ; [ 1.25 18.75],0
s6,1,0.807086,0.059627,[15 13] ; [10 10],[14.58333333 13.41666667] ; [10.41666667  9.58333333],0
n2,1,0.813025,0.055944,[10  3] ; [8 3],[9.75 3.25] ; [8.25 2.75],0
b2,1,0.867695,0.027751,[ 6 12] ; [4 7],[ 6.20689655 11.79310345] ; [3.79310345 7.20689655],0
b3,1,0.867695,0.027751,[ 6 12] ; [4 7],[ 6.20689655 11.79310345] ; [3.79310345 7.20689655],0
p7,1,0.900073,0.015768,[13 14] ; [10 10],[13.21276596 13.78723404] ; [ 9.78723404 10.21276596],0
s4,1,0.968737,0.001536,[ 3 26] ; [ 2 18],[ 2.95918367 26.04081633] ; [ 2.04081633 17.95918367],0
