Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,274.279702,[263  30] ; [ 55 214],[165.79003559 127.20996441] ; [152.20996441 116.79003559],1
s7,1,0.0,116.030133,[217  69] ; [ 76 180],[154.60885609 131.39114391] ; [138.39114391 117.60885609],1
s6,1,0.0,107.216994,[261  32] ; [130 136],[204.94275492  88.05724508] ; [186.05724508  79.94275492],1
s8,1,0.0,71.001209,[193 101] ; [ 81 188],[143.08348135 150.91651865] ; [130.91651865 138.08348135],1
s5,1,0.0,48.129378,[145 139] ; [ 60 207],[105.66243194 178.33756806] ; [ 99.33756806 167.66243194],1
p6,1,0.000125,14.710724,[132 161] ; [ 79 190],[110.00533808 182.99466192] ; [100.99466192 168.00533808],1
s4,1,0.000199,13.839114,[ 63 229] ; [ 27 242],[ 46.84491979 245.15508021] ; [ 43.15508021 225.84491979],1
p9,1,0.000251,13.407024,[266  27] ; [215  54],[250.77046263  42.22953737] ; [230.22953737  38.77046263],1
p12,1,0.00051,12.079525,[ 41 253] ; [ 14 254],[ 28.77224199 265.22775801] ; [ 26.22775801 241.77224199],1
d1,1,0.000557,11.914623,[221  75] ; [167 106],[201.84182777  94.15817223] ; [186.15817223  86.84182777],1
u1,1,0.000658,11.605069,[ 92 204] ; [ 51 222],[ 74.39015817 221.60984183] ; [ 68.60984183 204.39015817],1
d2,1,0.000799,11.242598,[192 101] ; [141 132],[172.38339223 120.61660777] ; [160.61660777 112.38339223],1
p4,1,0.002161,9.407577,[202  91] ; [153 118],[184.42375887 108.57624113] ; [170.57624113 100.42375887],0
r2,1,0.0023,9.293548,[292   2] ; [257  13],[286.18085106   7.81914894] ; [262.81914894   7.18085106],0
a3,1,0.002585,9.079762,[251  44] ; [204  68],[236.72839506  58.27160494] ; [218.27160494  53.72839506],0
r4,1,0.003002,8.80614,[291   5] ; [255  18],[284.03514938  11.96485062] ; [261.96485062  11.03514938],0
a2,1,0.005451,7.723518,[115 181] ; [ 76 197],[ 99.3602812 196.6397188] ; [ 91.6397188 181.3602812],0
p10,1,0.005558,7.688174,[258  37] ; [211  57],[245.74600355  49.25399645] ; [223.25399645  44.74600355],0
v3,1,0.006241,7.479243,[139 146] ; [ 97 164],[123.18681319 161.81318681] ; [112.81318681 148.18681319],0
u4,1,0.00649,7.408999,[ 13 283] ; [  2 271],[  7.80316344 288.19683656] ; [  7.19683656 265.80316344],0
n6,1,0.006879,7.304381,[259  32] ; [220  52],[247.58259325  43.41740675] ; [231.41740675  40.58259325],0
v1,1,0.011398,6.402215,[181 107] ; [140 128],[166.27338129 121.72661871] ; [154.72661871 113.27338129],0
d4,1,0.014782,5.942226,[264  29] ; [227  46],[254.17491166  38.82508834] ; [236.82508834  36.17491166],0
a4,1,0.026581,4.917826,[176 120] ; [136 135],[162.87830688 133.12169312] ; [149.12169312 121.87830688],0
s1,1,0.027361,4.867874,[ 14 280] ; [  4 265],[  9.39964476 284.60035524] ; [  8.60035524 260.39964476],0
n5,1,0.027628,4.85116,[235  58] ; [196  75],[223.90602837  69.09397163] ; [207.09397163  63.90602837],0
r3,1,0.028336,4.807531,[289   6] ; [257  15],[284.07407407  10.92592593] ; [261.92592593  10.07407407],0
u3,1,0.029535,4.736139,[32 12] ; [36 33],[26.47787611 17.52212389] ; [41.52212389 27.47787611],0
n4,1,0.035924,4.400696,[252  43] ; [214  58],[242.45149912  52.54850088] ; [223.54850088  48.45149912],0
p3,1,0.036053,4.394597,[168 125] ; [132 140],[155.57522124 137.42477876] ; [144.42477876 127.57522124],0
v4,1,0.043778,4.065099,[289   6] ; [257  14],[284.57597173  10.42402827] ; [261.42402827   9.57597173],0
n3,1,0.067255,3.348787,[47 11] ; [39 20],[42.63247863 15.36752137] ; [43.36752137 15.63247863],0
b2,1,0.074463,3.181792,[85 98] ; [ 65 110],[ 76.67597765 106.32402235] ; [ 73.32402235 101.67597765],0
b3,1,0.074463,3.181792,[85 98] ; [ 65 110],[ 76.67597765 106.32402235] ; [ 73.32402235 101.67597765],0
a8,1,0.092247,2.834724,[ 47 222] ; [ 29 210],[ 40.24409449 228.75590551] ; [ 35.75590551 203.24409449],0
v2,1,0.129007,2.304412,[184  99] ; [155 109],[175.38756856 107.61243144] ; [163.61243144 100.38756856],0
p7,1,0.227257,1.457945,[196  90] ; [170  97],[189.2875226  96.7124774] ; [176.7124774  90.2875226],0
u2,1,0.263978,1.247772,[28 16] ; [36 32],[25.14285714 18.85714286] ; [38.85714286 29.14285714],0
a6,1,0.363595,0.825438,[209  84] ; [204  69],[213.79681979  79.20318021] ; [199.20318021  73.79681979],0
p2,1,0.369187,0.806397,[253  41] ; [225  45],[249.17021277  44.82978723] ; [228.82978723  41.17021277],0
d5,1,0.409821,0.67932,[255  38] ; [231  42],[251.58657244  41.41342756] ; [234.41342756  38.58657244],0
n2,1,0.413892,0.667593,[43 14] ; [44 20],[40.98347107 16.01652893] ; [46.01652893 17.98347107],0
b4,1,0.418173,0.655444,[169 127] ; [165 108],[173.75043937 122.24956063] ; [160.24956063 112.75043937],0
a1,1,0.465248,0.533239,[ 17 279] ; [ 12 261],[ 15.08611599 280.91388401] ; [ 13.91388401 259.08611599],0
a7,1,0.577876,0.309681,[225  71] ; [202  71],[222.13005272  73.86994728] ; [204.86994728  68.13005272],0
n1,1,0.584414,0.299153,[23 34] ; [22 40],[21.55462185 35.44537815] ; [23.44537815 38.55462185],0
p5,1,0.59071,0.289237,[ 38 255] ; [ 31 239],[ 35.90941385 257.09058615] ; [ 33.09058615 236.90941385],0
d3,1,0.743298,0.107249,[220  74] ; [201  72],[218.2962963  75.7037037] ; [202.7037037  70.2962963],0
p1,1,0.753118,0.098929,[ 25 269] ; [ 21 249],[ 23.9787234 270.0212766] ; [ 22.0212766 247.9787234],0
b5,1,0.831361,0.045351,[175 121] ; [159 114],[173.75043937 122.24956063] ; [160.24956063 112.75043937],0
p11,1,0.891394,0.018643,[235  61] ; [218  55],[235.65553603  60.34446397] ; [217.34446397  55.65553603],0
b1,1,0.935284,0.006593,[117 179] ; [107 166],[116.52724077 179.47275923] ; [107.47275923 165.52724077],0
p8,1,0.998533,3e-06,[162 130] ; [147 118],[161.98922801 130.01077199] ; [147.01077199 117.98922801],0
