Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,4.1e-05,16.833201,[37 11] ; [23 38],[26.42201835 21.57798165] ; [33.57798165 27.42201835],1
n4,1,0.007111,7.244624,[44  4] ; [44 18],[38.4  9.6] ; [49.6 12.4],0
p12,1,0.027004,4.890535,[10 38] ; [ 4 57],[ 6.16513761 41.83486239] ; [ 7.83486239 53.16513761],0
s3,1,0.039094,4.256781,[28 18] ; [49 13],[32.7962963 13.2037037] ; [44.2037037 17.7962963],0
v1,1,0.05358,3.725728,[27 19] ; [23 35],[22.11538462 23.88461538] ; [27.88461538 30.11538462],0
s4,1,0.057714,3.6019,[ 5 43] ; [15 46],[ 8.80733945 39.19266055] ; [11.19266055 49.80733945],0
a3,1,0.072914,3.216161,[41  7] ; [44 18],[37.09090909 10.90909091] ; [47.90909091 14.09090909],0
a6,1,0.075024,3.169523,[35 13] ; [35 27],[30.54545455 17.45454545] ; [39.45454545 22.54545455],0
n5,1,0.082102,3.022801,[40  8] ; [42 19],[36.11009174 11.88990826] ; [45.88990826 15.11009174],0
v4,1,0.093318,2.81618,[44  4] ; [61  1],[45.81818182  2.18181818] ; [59.18181818  2.81818182],0
u1,1,0.150525,2.066924,[15 33] ; [12 50],[11.78181818 36.21818182] ; [15.21818182 46.78181818],0
a2,1,0.209185,1.577061,[16 32] ; [14 48],[13.09090909 34.90909091] ; [16.90909091 45.09090909],0
r1,1,0.243957,1.357581,[42  6] ; [49 13],[39.70909091  8.29090909] ; [51.29090909 10.70909091],0
p6,1,0.246741,1.34166,[10 38] ; [19 43],[12.65454545 35.34545455] ; [16.34545455 45.65454545],0
a5,1,0.246741,1.34166,[38 10] ; [43 19],[35.34545455 12.65454545] ; [45.65454545 16.34545455],0
r2,1,0.274474,1.194252,[43  5] ; [58  3],[44.47706422  3.52293578] ; [56.52293578  4.47706422],0
b5,1,0.3479,0.881103,[30 18] ; [44 18],[32.29090909 15.70909091] ; [41.70909091 20.29090909],0
b1,1,0.378244,0.776402,[21 27] ; [22 40],[18.76363636 29.23636364] ; [24.23636364 37.76363636],0
p11,1,0.382646,0.762183,[34 14] ; [39 23],[31.85454545 16.14545455] ; [41.14545455 20.85454545],0
b4,1,0.387934,0.745408,[31 17] ; [35 27],[28.8 19.2] ; [37.2 24.8],0
n2,1,0.413272,0.669369,[10  3] ; [14  8],[8.91428571 4.08571429] ; [15.08571429  6.91428571],0
u4,1,0.414768,0.665092,[ 2 46] ; [ 1 61],[ 1.30909091 46.69090909] ; [ 1.69090909 60.30909091],0
d2,1,0.417311,0.657874,[33 15] ; [38 24],[30.98181818 17.01818182] ; [40.01818182 21.98181818],0
s7,1,0.448055,0.575568,[33 10] ; [42 18],[31.31067961 11.68932039] ; [43.68932039 16.31067961],0
s1,1,0.455945,0.55583,[ 1 46] ; [ 3 59],[ 1.72477064 45.27522936] ; [ 2.27522936 59.72477064],0
a4,1,0.471179,0.519211,[25 23] ; [28 34],[23.12727273 24.87272727] ; [29.87272727 32.12727273],0
n1,1,0.472917,0.515152,[5 7] ; [12 10],[6. 6.] ; [11. 11.],0
n3,1,0.498495,0.458139,[9 3] ; [14  8],[8.11764706 3.88235294] ; [14.88235294  7.11764706],0
p2,1,0.502055,0.450589,[32 16] ; [45 17],[33.6 14.4] ; [43.4 18.6],0
p8,1,0.513968,0.42598,[12 36] ; [19 43],[13.52727273 34.47272727] ; [17.47272727 44.52727273],0
r3,1,0.515417,0.423054,[45  3] ; [56  6],[44.07272727  3.92727273] ; [56.92727273  5.07272727],0
s6,1,0.552169,0.353445,[38 10] ; [51 10],[39.19266055  8.80733945] ; [49.80733945 11.19266055],0
d3,1,0.59942,0.275872,[31 17] ; [37 25],[29.67272727 18.32727273] ; [38.32727273 23.67272727],0
p1,1,0.608173,0.262843,[ 4 44] ; [ 7 55],[ 4.8 43.2] ; [ 6.2 55.8],0
p4,1,0.614183,0.254129,[24 24] ; [34 28],[25.30909091 22.69090909] ; [32.69090909 29.30909091],0
d1,1,0.682392,0.167445,[32 16] ; [39 23],[30.98181818 17.01818182] ; [40.01818182 21.98181818],0
s2,1,0.689909,0.159184,[31 15] ; [44 18],[31.94444444 14.05555556] ; [43.05555556 18.94444444],0
p9,1,0.7484,0.10288,[39  8] ; [52  9],[39.60185185  7.39814815] ; [51.39814815  9.60185185],0
p10,1,0.755759,0.096755,[35 12] ; [47 14],[35.68518519 11.31481481] ; [46.31481481 14.68518519],0
a8,1,0.793471,0.068543,[ 4 34] ; [ 7 50],[ 4.4 33.6] ; [ 6.6 50.4],0
n6,1,0.798994,0.064846,[41  7] ; [54  8],[41.45454545  6.54545455] ; [53.54545455  8.45454545],0
p3,1,0.803487,0.06192,[19 29] ; [26 36],[19.63636364 28.36363636] ; [25.36363636 36.63636364],0
u2,1,0.818733,0.052521,[5 2] ; [12  6],[4.76 2.24] ; [12.24  5.76],0
d5,1,0.823988,0.04947,[41  7] ; [52 10],[40.58181818  7.41818182] ; [52.41818182  9.58181818],0
s5,1,0.844483,0.038479,[15 30] ; [17 37],[14.54545455 30.45454545] ; [17.45454545 36.54545455],0
a7,1,0.866729,0.028162,[34 14] ; [43 19],[33.6 14.4] ; [43.4 18.6],0
r4,1,0.884108,0.021247,[43  5] ; [55  7],[42.76363636  5.23636364] ; [55.23636364  6.76363636],0
d4,1,0.939745,0.005714,[40  8] ; [52 10],[40.14545455  7.85454545] ; [51.85454545 10.14545455],0
p5,1,0.979476,0.000662,[ 4 44] ; [ 5 56],[ 3.96330275 44.03669725] ; [ 5.03669725 55.96330275],0
b2,1,0.995181,3.6e-05,[13 22] ; [16 27],[13.01282051 21.98717949] ; [15.98717949 27.01282051],0
b3,1,0.995181,3.6e-05,[13 22] ; [16 27],[13.01282051 21.98717949] ; [15.98717949 27.01282051],0
