Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,37.028923,[119  18] ; [28 33],[101.71212121  35.28787879] ; [45.28787879 15.71212121],1
p9,1,0.172999,1.856763,[122  15] ; [50 11],[119.01010101  17.98989899] ; [52.98989899  8.01010101],0
d2,1,0.179875,1.798659,[77 60] ; [28 33],[72.65151515 64.34848485] ; [32.34848485 28.65151515],0
a8,1,0.266621,1.234047,[ 16 112] ; [11 48],[ 18.48128342 109.51871658] ; [ 8.51871658 50.48128342],0
d4,1,0.276746,1.183003,[118  19] ; [48 12],[115.44162437  21.55837563] ; [50.55837563  9.44162437],0
u2,1,0.288159,1.128205,[21 12] ; [5 6],[19.5 13.5] ; [6.5 4.5],0
s4,1,0.292308,1.10896,[ 21 117] ; [13 48],[ 23.57788945 114.42211055] ; [10.42211055 50.57788945],0
p3,1,0.294015,1.101143,[79 58] ; [40 21],[82.33838384 54.66161616] ; [36.66161616 24.33838384],0
p8,1,0.296809,1.088475,[89 49] ; [34 26],[85.72727273 52.27272727] ; [37.27272727 22.72727273],0
s2,1,0.354736,0.856445,[110  28] ; [52  9],[112.34170854  25.65829146] ; [49.65829146 11.34170854],0
p10,1,0.357728,0.845855,[120  18] ; [50 11],[117.88944724  20.11055276] ; [52.11055276  8.88944724],0
p5,1,0.358993,0.841413,[ 22 116] ; [13 48],[ 24.27135678 113.72864322] ; [10.72864322 50.27135678],0
n1,1,0.367123,0.813378,[ 9 17] ; [6 6],[10.26315789 15.73684211] ; [4.73684211 7.26315789],0
r3,1,0.396547,0.718772,[136   2] ; [59  2],[135.22613065   2.77386935] ; [59.77386935  1.22613065],0
a3,1,0.401463,0.703938,[105  32] ; [50 11],[107.24747475  29.75252525] ; [47.75252525 13.24747475],0
p4,1,0.442918,0.588711,[93 44] ; [38 23],[90.64141414 46.35858586] ; [40.35858586 20.64141414],0
n5,1,0.44895,0.573301,[114  24] ; [53  8],[115.80904523  22.19095477] ; [51.19095477  9.80904523],0
n6,1,0.454613,0.559126,[123  13] ; [53  8],[121.50253807  14.49746193] ; [54.49746193  6.50253807],0
p7,1,0.535727,0.383516,[94 39] ; [45 15],[95.78756477 37.21243523] ; [43.21243523 16.78756477],0
v1,1,0.597086,0.279413,[93 44] ; [43 17],[94.5786802 42.4213198] ; [41.4213198 18.5786802],0
p2,1,0.638379,0.220868,[121  17] ; [52  9],[119.96984925  18.03015075] ; [53.03015075  7.96984925],0
u4,1,0.668118,0.183812,[  5 133] ; [ 3 58],[  5.54773869 132.45226131] ; [ 2.45226131 58.54773869],0
s5,1,0.696841,0.151779,[62 70] ; [30 30],[63.25 68.75] ; [28.75 31.25],0
p11,1,0.714653,0.133674,[116  22] ; [50 11],[115.11557789  22.88442211] ; [50.88442211 10.11557789],0
a4,1,0.802035,0.062857,[66 72] ; [28 33],[65.18592965 72.81407035] ; [28.81407035 32.18592965],0
n3,1,0.84547,0.037987,[20  7] ; [10  3],[20.25  6.75] ; [9.75 3.25],0
a5,1,0.869506,0.02699,[110  28] ; [48 13],[109.5678392  28.4321608] ; [48.4321608 12.5678392],0
s1,1,0.889103,0.019443,[  5 131] ; [ 2 59],[  4.83248731 131.16751269] ; [ 2.16751269 58.83248731],0
n2,1,0.889381,0.019345,[22  5] ; [10  2],[22.15384615  4.84615385] ; [9.84615385 2.15384615],0
d5,1,0.915166,0.011348,[115  22] ; [50 10],[114.74619289  22.25380711] ; [50.25380711  9.74619289],0
s6,1,0.924084,0.00908,[116  19] ; [51  8],[116.21134021  18.78865979] ; [50.78865979  8.21134021],0
p6,1,0.938521,0.005949,[54 83] ; [24 36],[54.24365482 82.75634518] ; [23.75634518 36.24365482],0
