Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,3e-06,21.991448,[65 16] ; [44 52],[49.88135593 31.11864407] ; [59.11864407 36.88135593],1
p7,1,1.6e-05,18.661022,[69 11] ; [54 42],[55.90909091 24.09090909] ; [67.09090909 28.90909091],1
s5,1,0.004772,7.963849,[37 39] ; [26 68],[28.16470588 47.83529412] ; [34.83529412 59.16470588],0
a4,1,0.006109,7.517822,[45 36] ; [34 63],[35.9494382 45.0505618] ; [43.0505618 53.9494382],0
p9,1,0.006813,7.321532,[74  7] ; [73 23],[67.27118644 13.72881356] ; [79.72881356 16.27118644],0
p2,1,0.008345,6.957973,[75  6] ; [76 21],[68.71348315 12.28651685] ; [82.28651685 14.71348315],0
p4,1,0.008709,6.881535,[72  9] ; [71 26],[65.07303371 15.92696629] ; [77.92696629 19.07303371],0
r4,1,0.009068,6.809457,[76  5] ; [78 19],[70.07865169 10.92134831] ; [83.92134831 13.07865169],0
p5,1,0.013909,6.049643,[21 60] ; [11 84],[14.72727273 66.27272727] ; [17.27272727 77.72727273],0
r1,1,0.013924,6.047777,[66 15] ; [63 34],[58.70224719 22.29775281] ; [70.29775281 26.70224719],0
p10,1,0.015744,5.83128,[69 11] ; [69 28],[62.37288136 17.62711864] ; [75.62711864 21.37288136],0
b5,1,0.024035,5.092105,[39 42] ; [63 34],[46.41573034 34.58426966] ; [55.58426966 41.41573034],0
v4,1,0.037766,4.315542,[79  2] ; [87 10],[75.53932584  5.46067416] ; [90.46067416  6.53932584],0
d1,1,0.045117,4.014253,[53 28] ; [49 48],[46.41573034 34.58426966] ; [55.58426966 41.41573034],0
a1,1,0.04601,3.98121,[ 7 74] ; [ 2 95],[ 4.09550562 76.90449438] ; [ 4.90449438 92.09550562],0
s8,1,0.05274,3.752153,[43 38] ; [37 59],[36.61016949 44.38983051] ; [43.38983051 52.61016949],0
s7,1,0.06347,3.444312,[47 30] ; [41 47],[41.06666667 35.93333333] ; [46.93333333 41.06666667],0
a3,1,0.069451,3.295941,[59 21] ; [59 38],[53.33333333 26.66666667] ; [64.66666667 32.33333333],0
s6,1,0.071564,3.246778,[58 18] ; [61 35],[52.58139535 23.41860465] ; [66.41860465 29.58139535],0
a8,1,0.078539,3.09488,[10 64] ; [ 5 85],[ 6.76829268 67.23170732] ; [ 8.23170732 81.76829268],0
p11,1,0.0797,3.071007,[66 15] ; [68 29],[60.97752809 20.02247191] ; [73.02247191 23.97752809],0
s2,1,0.10853,2.575493,[49 32] ; [47 50],[43.68539326 37.31460674] ; [52.31460674 44.68539326],0
b4,1,0.12025,2.414063,[39 42] ; [58 39],[44.14044944 36.85955056] ; [52.85955056 44.14044944],0
p12,1,0.121693,2.395389,[ 8 72] ; [ 4 93],[ 5.42372881 74.57627119] ; [ 6.57627119 90.42372881],0
d3,1,0.131283,2.277269,[58 23] ; [59 38],[53.24157303 27.75842697] ; [63.75842697 33.24157303],0
s1,1,0.145668,2.117034,[ 2 79] ; [ 7 89],[ 4.11864407 76.88135593] ; [ 4.88135593 91.11864407],0
n5,1,0.146773,2.105476,[63 17] ; [67 30],[58.75706215 21.24293785] ; [71.24293785 25.75706215],0
n4,1,0.154654,2.025741,[68 13] ; [73 24],[64.16292135 16.83707865] ; [76.83707865 20.16292135],0
d4,1,0.16671,1.912285,[67 13] ; [73 24],[63.27683616 16.72316384] ; [76.72316384 20.27683616],0
a5,1,0.175265,1.837322,[61 20] ; [64 33],[56.88202247 24.11797753] ; [68.11797753 28.88202247],0
a2,1,0.17673,1.824909,[19 62] ; [15 82],[15.47191011 65.52808989] ; [18.52808989 78.47191011],0
s4,1,0.186665,1.743742,[24 55] ; [21 76],[20.19886364 58.80113636] ; [24.80113636 72.19886364],0
r2,1,0.200803,1.636526,[75  4] ; [87 10],[72.71590909  6.28409091] ; [89.28409091  7.71590909],0
b3,1,0.23575,1.405827,[22 34] ; [17 42],[18.99130435 37.00869565] ; [20.00869565 38.99130435],0
b2,1,0.23575,1.405827,[22 34] ; [17 42],[18.99130435 37.00869565] ; [20.00869565 38.99130435],0
n6,1,0.244736,1.353105,[71 10] ; [78 18],[68.18644068 12.81355932] ; [80.81355932 15.18644068],0
d2,1,0.293134,1.105172,[41 40] ; [41 55],[37.52542373 43.47457627] ; [44.47457627 51.52542373],0
n2,1,0.311066,1.026143,[10  4] ; [12 10],[8.55555556 5.44444444] ; [13.44444444  8.55555556],0
n3,1,0.33355,0.935065,[8 6] ; [16  6],[9.33333333 4.66666667] ; [14.66666667  7.33333333],0
p1,1,0.359643,0.839141,[13 68] ; [11 86],[10.92134831 70.07865169] ; [13.07865169 83.92134831],0
a6,1,0.572485,0.318543,[51 30] ; [65 32],[52.78651685 28.21348315] ; [63.21348315 33.78651685],0
b1,1,0.574257,0.315612,[41 40] ; [45 52],[39.13483146 41.86516854] ; [46.86516854 50.13483146],0
u2,1,0.627925,0.234885,[13  9] ; [20 18],[12.1  9.9] ; [20.9 17.1],0
v3,1,0.629792,0.232342,[19 62] ; [19 74],[17.68965517 63.31034483] ; [20.31034483 72.68965517],0
u3,1,0.640506,0.218081,[14  7] ; [23 15],[13.16949153  7.83050847] ; [23.83050847 14.16949153],0
s3,1,0.646145,0.210795,[50 31] ; [56 40],[48.50847458 32.49152542] ; [57.49152542 38.50847458],0
n1,1,0.696825,0.151796,[6 8] ; [ 8 14],[5.44444444 8.55555556] ; [ 8.55555556 13.44444444],0
d5,1,0.722648,0.125969,[66 14] ; [78 19],[65.08474576 14.91525424] ; [78.91525424 18.08474576],0
a7,1,0.82446,0.049201,[53 28] ; [65 32],[53.69662921 27.30337079] ; [64.30337079 32.69662921],0
v1,1,0.827307,0.047593,[34 46] ; [38 55],[33.29479769 46.70520231] ; [38.70520231 54.29479769],0
u4,1,0.897864,0.016476,[ 1 80] ; [ 1 96],[ 0.91011236 80.08988764] ; [ 1.08988764 95.91011236],0
u1,1,0.966209,0.001795,[14 67] ; [17 80],[14.10674157 66.89325843] ; [16.89325843 80.10674157],0
