Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,44.467208,[131  39] ; [31 58],[106.33204633  63.66795367] ; [55.66795367 33.33204633],1
a5,1,1.3e-05,18.996297,[123  48] ; [40 50],[106.79310345  64.20689655] ; [56.20689655 33.79310345],1
a4,1,0.000133,14.591856,[81 89] ; [21 69],[ 66.69230769 103.30769231] ; [35.30769231 54.69230769],1
a6,1,0.000175,14.084513,[122  49] ; [43 47],[108.10344828  62.89655172] ; [56.89655172 33.10344828],1
a2,1,0.002028,9.523608,[ 34 137] ; [ 5 85],[ 25.55172414 145.44827586] ; [13.44827586 76.55172414],0
n6,1,0.002793,8.937835,[128  41] ; [52 38],[117.45173745  51.54826255] ; [62.54826255 27.45173745],0
p3,1,0.004719,7.98408,[ 63 107] ; [18 72],[ 52.96153846 117.03846154] ; [28.03846154 61.96153846],0
r2,1,0.005687,7.646803,[150  16] ; [70 20],[142.65625  23.34375] ; [77.34375 12.65625],0
d2,1,0.006086,7.524541,[84 84] ; [29 61],[73.58139535 94.41860465] ; [39.41860465 50.58139535],0
b2,1,0.01025,6.590923,[44 65] ; [ 9 38],[37.03205128 71.96794872] ; [15.96794872 31.03205128],0
b3,1,0.01025,6.590923,[44 65] ; [ 9 38],[37.03205128 71.96794872] ; [15.96794872 31.03205128],0
d1,1,0.010933,6.476159,[91 80] ; [33 57],[81.24137931 89.75862069] ; [42.75862069 47.24137931],0
v3,1,0.014261,6.005508,[ 56 109] ; [16 68],[ 47.71084337 117.28915663] ; [24.28915663 59.71084337],0
n1,1,0.015063,5.909091,[20 25] ; [ 6 27],[15. 30.] ; [11. 22.],0
v2,1,0.015579,5.849831,[82 83] ; [29 57],[72.96812749 92.03187251] ; [38.03187251 47.96812749],0
d5,1,0.019186,5.484496,[130  41] ; [56 34],[121.86206897  49.13793103] ; [64.13793103 25.86206897],0
a8,1,0.033175,4.536743,[ 21 135] ; [ 4 81],[ 16.18257261 139.81742739] ; [ 8.81742739 76.18257261],0
v1,1,0.042231,4.125931,[69 98] ; [25 63],[ 61.56078431 105.43921569] ; [32.43921569 55.56078431],0
p11,1,0.046608,3.95947,[125  46] ; [55 35],[117.93103448  53.06896552] ; [62.06896552 27.93103448],0
r4,1,0.0476,3.924068,[130  41] ; [58 32],[123.17241379  47.82758621] ; [64.82758621 25.17241379],0
r1,1,0.067592,3.340544,[121  49] ; [54 36],[114.42307692  55.57692308] ; [60.57692308 29.42307692],0
s7,1,0.079116,3.082974,[ 31 128] ; [ 9 75],[ 26.17283951 132.82716049] ; [13.82716049 70.17283951],0
p10,1,0.088413,2.903037,[116  53] ; [51 37],[109.81712062  59.18287938] ; [57.18287938 30.81712062],0
p1,1,0.101244,2.685834,[ 15 155] ; [ 3 86],[ 11.81467181 158.18532819] ; [ 6.18532819 82.81467181],0
a1,1,0.102186,2.671097,[ 12 159] ; [ 2 88],[  9.17241379 161.82758621] ; [ 4.82758621 85.17241379],0
u1,1,0.120693,2.408308,[ 17 154] ; [ 4 86],[ 13.75862069 157.24137931] ; [ 7.24137931 82.75862069],0
u3,1,0.122835,2.380789,[22 36] ; [20 17],[25.64210526 32.35789474] ; [16.35789474 20.64210526],0
p8,1,0.148626,2.086294,[ 65 105] ; [26 63],[ 59.72972973 110.27027027] ; [31.27027027 57.72972973],0
s1,1,0.155673,2.015764,[  5 165] ; [ 6 84],[  7.19230769 162.80769231] ; [ 3.80769231 86.19230769],0
s8,1,0.160533,1.969202,[ 28 143] ; [ 9 81],[ 24.24137931 146.75862069] ; [12.75862069 77.24137931],0
d3,1,0.24381,1.358428,[104  67] ; [48 42],[99.5862069 71.4137931] ; [52.4137931 37.5862069],0
n2,1,0.245945,1.346193,[31 15] ; [18 15],[28.53164557 17.46835443] ; [20.46835443 12.53164557],0
a3,1,0.270241,1.215523,[113  57] ; [53 36],[108.95752896  61.04247104] ; [57.04247104 31.95752896],0
r3,1,0.283549,1.150002,[144  25] ; [72 18],[140.94208494  28.05791506] ; [75.05791506 14.94208494],0
a7,1,0.308609,1.036619,[111  59] ; [53 37],[107.23076923  62.76923077] ; [56.76923077 33.23076923],0
s2,1,0.319388,0.99145,[ 31 138] ; [12 77],[ 28.16666667 140.83333333] ; [14.83333333 74.16666667],0
b5,1,0.330779,0.945847,[88 83] ; [52 38],[91.72413793 79.27586207] ; [48.27586207 41.72413793],0
p4,1,0.421313,0.646651,[ 62 108] ; [28 61],[ 59.07335907 110.92664093] ; [30.92664093 58.07335907],0
d4,1,0.421433,0.646315,[130  40] ; [64 25],[127.33590734  42.66409266] ; [66.66409266 22.33590734],0
u2,1,0.428032,0.628156,[23 34] ; [18 19],[24.86170213 32.13829787] ; [16.13829787 20.86170213],0
v4,1,0.48328,0.491452,[139  31] ; [75 13],[141.00775194  28.99224806] ; [72.99224806 15.00775194],0
p2,1,0.493043,0.469878,[113  58] ; [55 34],[110.49230769  60.50769231] ; [57.50769231 31.49230769],0
s5,1,0.543304,0.369451,[ 19 147] ; [ 8 81],[ 17.57647059 148.42352941] ; [ 9.42352941 79.57647059],0
b4,1,0.544112,0.367972,[94 77] ; [53 37],[96.31034483 74.68965517] ; [50.68965517 39.31034483],0
b1,1,0.553415,0.351236,[73 98] ; [35 55],[ 70.75862069 100.24137931] ; [37.24137931 52.75862069],0
p9,1,0.737104,0.112688,[111  55] ; [57 31],[109.79527559  56.20472441] ; [58.20472441 29.79527559],0
p7,1,0.75408,0.098135,[73 97] ; [36 52],[71.82170543 98.17829457] ; [37.17829457 50.82170543],0
n3,1,0.785946,0.073755,[28 16] ; [20 13],[27.42857143 16.57142857] ; [20.57142857 12.42857143],0
s4,1,0.822213,0.05049,[ 12 159] ; [ 7 83],[ 12.44827586 158.55172414] ; [ 6.55172414 83.44827586],0
s3,1,0.890306,0.019021,[ 44 123] ; [23 67],[ 43.53696498 123.46303502] ; [23.46303502 66.53696498],0
p5,1,0.945878,0.004608,[  8 161] ; [ 4 84],[  7.89105058 161.10894942] ; [ 4.10894942 83.89105058],0
p12,1,0.958691,0.002683,[  2 167] ; [ 1 89],[  1.95752896 167.04247104] ; [ 1.04247104 88.95752896],0
