Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,3.8e-05,16.954364,[66 94] ; [41 15],[79.25925926 80.74074074] ; [27.74074074 28.25925926],1
p7,1,0.000139,14.514244,[65 99] ; [41 19],[77.60714286 86.39285714] ; [28.39285714 31.60714286],1
p4,1,0.000291,13.126345,[ 61 104] ; [39 22],[73.00884956 91.99115044] ; [26.99115044 34.00884956],1
s8,1,0.001664,9.887866,[ 59 106] ; [36 25],[69.35840708 95.64159292] ; [25.64159292 35.35840708],0
s2,1,0.004838,7.938918,[74 89] ; [40 20],[83.32735426 79.67264574] ; [30.67264574 29.32735426],0
u1,1,0.009856,6.660695,[ 28 137] ; [20 41],[ 35.04424779 129.95575221] ; [12.95575221 48.04424779],0
v1,1,0.011799,6.340773,[83 76] ; [42 17],[91.16972477 67.83027523] ; [33.83027523 25.16972477],0
p3,1,0.012684,6.212645,[ 54 111] ; [31 30],[ 62.05752212 102.94247788] ; [22.94247788 38.05752212],0
n4,1,0.015877,5.81645,[117  47] ; [53  8],[123.91111111  40.08888889] ; [46.08888889 14.91111111],0
p2,1,0.018151,5.581551,[115  50] ; [52  9],[121.92477876  43.07522124] ; [45.07522124 15.92477876],0
n2,1,0.022539,5.203707,[33 10] ; [ 9 10],[29.12903226 13.87096774] ; [12.87096774  6.12903226],0
u2,1,0.029183,4.7568,[19 25] ; [12  4],[22.73333333 21.26666667] ; [8.26666667 7.73333333],0
a6,1,0.031143,4.645041,[108  57] ; [49 12],[114.62389381  50.37610619] ; [42.37610619 18.62389381],0
a2,1,0.041093,4.17216,[ 35 130] ; [21 40],[ 40.88495575 124.11504425] ; [15.11504425 45.88495575],0
p11,1,0.041494,4.155709,[123  42] ; [37 24],[116.81415929  48.18584071] ; [43.18584071 17.81415929],0
p1,1,0.048835,3.881009,[  4 161] ; [ 5 56],[  6.57079646 158.42920354] ; [ 2.42920354 58.57079646],0
b2,1,0.101195,2.686602,[30 70] ; [19 24],[34.26573427 65.73426573] ; [14.73426573 28.26573427],0
b3,1,0.101195,2.686602,[30 70] ; [19 24],[34.26573427 65.73426573] ; [14.73426573 28.26573427],0
s6,1,0.103721,2.647373,[104  60] ; [45 15],[109.08928571  54.91071429] ; [39.91071429 20.08928571],0
p10,1,0.122581,2.384029,[121  43] ; [51 10],[125.36888889  38.63111111] ; [46.63111111 14.36888889],0
p9,1,0.132475,2.263263,[127  36] ; [53  8],[130.98214286  32.01785714] ; [49.01785714 11.98214286],0
d2,1,0.147971,2.093041,[79 85] ; [36 25],[83.82222222 80.17777778] ; [31.17777778 29.82222222],0
r1,1,0.15424,2.029813,[135  29] ; [45 16],[131.2  32.8] ; [48.8 12.2],0
b1,1,0.179646,1.800548,[ 57 108] ; [27 34],[ 61.32743363 103.67256637] ; [22.67256637 38.32743363],0
s1,1,0.195972,1.672137,[  3 160] ; [ 3 57],[  4.38565022 158.61434978] ; [ 1.61434978 58.38565022],0
s3,1,0.269618,1.218689,[81 81] ; [35 25],[84.64864865 77.35135135] ; [31.35135135 28.64864865],0
u3,1,0.277386,1.179854,[25 22] ; [11  5],[26.85714286 20.14285714] ; [9.14285714 6.85714286],0
d4,1,0.298775,1.079653,[141  23] ; [49 12],[138.48888889  25.51111111] ; [51.51111111  9.48888889],0
a5,1,0.315357,1.008106,[116  49] ; [47 14],[119.00442478  45.99557522] ; [43.99557522 17.00442478],0
v4,1,0.325294,0.967542,[151  12] ; [54  7],[149.17410714  13.82589286] ; [55.82589286  5.17410714],0
a4,1,0.378501,0.775564,[73 92] ; [31 30],[75.92920354 89.07079646] ; [28.07079646 32.92920354],0
b5,1,0.378885,0.774317,[106  59] ; [43 18],[108.78318584  56.21681416] ; [40.21681416 20.78318584],0
a7,1,0.397573,0.715654,[120  44] ; [48 13],[122.45333333  41.54666667] ; [45.54666667 15.45333333],0
s4,1,0.411218,0.675277,[ 29 135] ; [ 8 53],[ 26.96888889 137.03111111] ; [10.03111111 50.96888889],0
n3,1,0.419643,0.651316,[33 11] ; [16  3],[34.22222222  9.77777778] ; [14.77777778  4.22222222],0
n5,1,0.427192,0.630447,[107  55] ; [43 17],[109.45945946  52.54054054] ; [40.54054054 19.45945946],0
v3,1,0.44644,0.579674,[78 84] ; [25 34],[75.50226244 86.49773756] ; [27.49773756 31.50226244],0
a8,1,0.503025,0.448548,[ 21 126] ; [ 6 50],[ 19.55172414 127.44827586] ; [ 7.44827586 48.55172414],0
n6,1,0.521239,0.411441,[133  30] ; [52  9],[134.62053571  28.37946429] ; [50.37946429 10.62053571],0
r2,1,0.600422,0.274361,[150  11] ; [58  3],[150.84684685  10.15315315] ; [57.15315315  3.84684685],0
s5,1,0.651212,0.204375,[ 46 113] ; [18 38],[ 47.33023256 111.66976744] ; [16.66976744 39.33023256],0
n1,1,0.671703,0.179617,[12 31] ; [ 6 12],[12.68852459 30.31147541] ; [ 5.31147541 12.68852459],0
p12,1,0.736049,0.11363,[ 10 154] ; [ 3 58],[  9.47555556 154.52444444] ; [ 3.52444444 57.47555556],0
a3,1,0.737122,0.112673,[118  47] ; [45 16],[119.00442478  45.99557522] ; [43.99557522 17.00442478],0
a1,1,0.751935,0.099912,[  9 156] ; [ 4 57],[  9.49115044 155.50884956] ; [ 3.50884956 57.49115044],0
d3,1,0.772077,0.083902,[113  52] ; [43 18],[113.89380531  51.10619469] ; [42.10619469 18.89380531],0
r4,1,0.853147,0.034264,[139  26] ; [52  9],[139.44690265  25.55309735] ; [51.55309735  9.44690265],0
d1,1,0.863676,0.02948,[98 67] ; [37 24],[98.5619469 66.4380531] ; [36.4380531 24.5619469],0
b4,1,0.863676,0.02948,[98 67] ; [37 24],[98.5619469 66.4380531] ; [36.4380531 24.5619469],0
d5,1,0.876072,0.02432,[142  23] ; [52  9],[141.63716814  23.36283186] ; [52.36283186  8.63716814],0
r3,1,0.935543,0.006541,[158   5] ; [59  2],[157.90625   5.09375] ; [59.09375  1.90625],0
p5,1,0.982792,0.000465,[  8 157] ; [ 3 58],[  8.03097345 156.96902655] ; [ 2.96902655 58.03097345],0
