Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.002348,9.255751,[24 25] ; [42 12],[31.39805825 17.60194175] ; [34.60194175 19.39805825],0
d5,1,0.016616,5.736451,[25 25] ; [15 40],[19.04761905 30.95238095] ; [20.95238095 34.04761905],0
u2,1,0.016701,5.727544,[16  8] ; [11 21],[11.57142857 12.42857143] ; [15.42857143 16.57142857],0
d3,1,0.021489,5.286713,[18 32] ; [ 9 46],[12.85714286 37.14285714] ; [14.14285714 40.85714286],0
s1,1,0.049365,3.862907,[ 3 47] ; [10 43],[ 6.31067961 43.68932039] ; [ 6.68932039 46.31067961],0
n1,1,0.073035,3.213456,[3 9] ; [11  8],[5.41935484 6.58064516] ; [ 8.58064516 10.41935484],0
r3,1,0.099294,2.71684,[42  8] ; [38 16],[38.46153846 11.53846154] ; [41.53846154 12.46153846],0
v2,1,0.115475,2.477641,[23 27] ; [15 34],[19.19191919 30.80808081] ; [18.80808081 30.19191919],0
b5,1,0.117523,2.450024,[33 17] ; [28 27],[29.04761905 20.95238095] ; [31.95238095 23.04761905],0
s5,1,0.135733,2.225679,[13 34] ; [ 8 44],[ 9.96969697 37.03030303] ; [11.03030303 40.96969697],0
p8,1,0.165535,1.922922,[ 9 41] ; [16 38],[12.01923077 37.98076923] ; [12.98076923 41.01923077],0
n4,1,0.184872,1.758019,[26 24] ; [35 19],[29.32692308 20.67307692] ; [31.67307692 22.32692308],0
b4,1,0.198935,1.650178,[29 21] ; [25 30],[25.71428571 24.28571429] ; [28.28571429 26.71428571],0
a7,1,0.244695,1.353341,[27 23] ; [23 31],[24.03846154 25.96153846] ; [25.96153846 28.03846154],0
p9,1,0.27478,1.192728,[22 27] ; [29 23],[24.74257426 24.25742574] ; [26.25742574 25.74257426],0
p12,1,0.29627,1.090909,[ 2 48] ; [ 5 50],[ 3.33333333 46.66666667] ; [ 3.66666667 51.33333333],0
p5,1,0.297087,1.087225,[ 2 47] ; [ 5 49],[ 3.33009709 45.66990291] ; [ 3.66990291 50.33009709],0
v1,1,0.355031,0.855394,[16 34] ; [22 32],[18.26923077 31.73076923] ; [19.73076923 34.26923077],0
a2,1,0.35572,0.852948,[ 1 49] ; [ 3 52],[ 1.9047619 48.0952381] ; [ 2.0952381 52.9047619],0
b1,1,0.38174,0.765091,[23 27] ; [30 25],[25.23809524 24.76190476] ; [27.76190476 27.23809524],0
a3,1,0.382201,0.763609,[26 24] ; [23 30],[23.78640777 26.21359223] ; [25.21359223 27.78640777],0
d2,1,0.384689,0.755664,[ 9 40] ; [14 41],[10.83653846 38.16346154] ; [12.16346154 42.83653846],0
u3,1,0.395764,0.721158,[10 14] ; [17 15],[11.57142857 12.42857143] ; [15.42857143 16.57142857],0
p3,1,0.429051,0.625392,[12 38] ; [17 38],[13.80952381 36.19047619] ; [15.19047619 39.80952381],0
p4,1,0.47724,0.505163,[11 37] ; [16 39],[12.58252427 35.41747573] ; [14.41747573 40.58252427],0
r1,1,0.491848,0.472482,[32 18] ; [31 23],[30.28846154 19.71153846] ; [32.71153846 21.28846154],0
r2,1,0.494053,0.467688,[38 12] ; [44 10],[39.42307692 10.57692308] ; [42.57692308 11.42307692],0
s2,1,0.528537,0.397204,[19 31] ; [17 36],[17.47572816 32.52427184] ; [18.52427184 34.47572816],0
n3,1,0.530057,0.394282,[8 5] ; [13  5],[8.80645161 4.19354839] ; [12.19354839  5.80645161],0
p6,1,0.533546,0.387633,[ 7 43] ; [10 44],[ 8.17307692 41.82692308] ; [ 8.82692308 45.17307692],0
r4,1,0.599183,0.27623,[36 14] ; [37 18],[34.76190476 15.23809524] ; [38.23809524 16.76190476],0
a1,1,0.618077,0.24858,[ 5 45] ; [ 4 51],[ 4.28571429 45.71428571] ; [ 4.71428571 50.28571429],0
b3,1,0.650669,0.205058,[10 15] ; [12 23],[ 9.16666667 15.83333333] ; [12.83333333 22.16666667],0
b2,1,0.650669,0.205058,[10 15] ; [12 23],[ 9.16666667 15.83333333] ; [12.83333333 22.16666667],0
a8,1,0.653699,0.201269,[ 7 42] ; [ 6 47],[ 6.24509804 42.75490196] ; [ 6.75490196 46.24509804],0
s3,1,0.658977,0.194768,[20 29] ; [19 33],[18.92079208 30.07920792] ; [20.07920792 31.92079208],0
p1,1,0.660886,0.192449,[ 5 45] ; [ 7 48],[ 5.71428571 44.28571429] ; [ 6.28571429 48.71428571],0
p7,1,0.717854,0.130558,[15 34] ; [18 35],[15.85294118 33.14705882] ; [17.14705882 35.85294118],0
a6,1,0.76588,0.088666,[24 26] ; [28 27],[24.76190476 25.23809524] ; [27.23809524 27.76190476],0
s6,1,0.785372,0.074161,[24 25] ; [25 29],[23.31067961 25.68932039] ; [25.68932039 28.31067961],0
v4,1,0.801949,0.062914,[39 11] ; [41 13],[38.46153846 11.53846154] ; [41.53846154 12.46153846],0
a4,1,0.829772,0.046222,[12 38] ; [12 42],[11.53846154 38.46153846] ; [12.46153846 41.53846154],0
v3,1,0.834783,0.043502,[16 33] ; [18 34],[16.4950495 32.5049505] ; [17.5049505 34.4950495],0
p10,1,0.842903,0.039276,[24 25] ; [27 26],[24.5 24.5] ; [26.5 26.5],0
s8,1,0.885925,0.020581,[11 38] ; [13 42],[11.30769231 37.69230769] ; [12.69230769 42.30769231],0
n6,1,0.912623,0.012041,[32 18] ; [34 20],[31.73076923 18.26923077] ; [34.26923077 19.73076923],0
s7,1,0.928733,0.007999,[10 38] ; [11 40],[10.18181818 37.81818182] ; [10.81818182 40.18181818],0
a5,1,0.940594,0.005554,[24 26] ; [26 29],[23.80952381 26.19047619] ; [26.19047619 28.80952381],0
p11,1,0.940594,0.005554,[26 24] ; [29 26],[26.19047619 23.80952381] ; [28.80952381 26.19047619],0
u1,1,0.945729,0.004634,[ 1 49] ; [ 1 54],[ 0.95238095 49.04761905] ; [ 1.04761905 53.95238095],0
s4,1,0.980717,0.000584,[ 9 41] ; [10 45],[ 9.04761905 40.95238095] ; [ 9.95238095 45.04761905],0
