Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.0,41.096891,[40 11] ; [ 85 190],[19.55521472 31.44478528] ; [105.44478528 169.55521472],1
p8,1,0.0,26.163144,[48  6] ; [142 135],[30.99697885 23.00302115] ; [159.00302115 117.99697885],1
p1,1,1e-06,24.906087,[17 37] ; [ 22 261],[ 6.24925816 47.75074184] ; [ 32.75074184 250.24925816],1
p12,1,1e-06,23.379841,[17 37] ; [ 23 258],[ 6.44776119 47.55223881] ; [ 33.55223881 247.44776119],1
p6,1,3e-06,22.047049,[36 17] ; [ 93 184],[20.71818182 32.28181818] ; [108.28181818 168.71818182],1
p4,1,4e-06,21.249156,[47  5] ; [159 122],[32.16816817 19.83183183] ; [173.83183183 107.16816817],1
p3,1,0.000334,12.870745,[42 11] ; [149 134],[30.12797619 22.87202381] ; [160.87202381 122.12797619],1
s7,1,0.004301,8.152245,[38 12] ; [146 123],[28.84012539 21.15987461] ; [155.15987461 113.84012539],0
s8,1,0.007623,7.120047,[36 16] ; [138 143],[27.17117117 24.82882883] ; [146.82882883 134.17117117],0
s6,1,0.00833,6.961017,[44  8] ; [182  93],[35.93883792 16.06116208] ; [190.06116208  84.93883792],0
a1,1,0.010281,6.585531,[ 9 45] ; [ 18 266],[ 4.31360947 49.68639053] ; [ 22.68639053 261.31360947],0
b5,1,0.016305,5.769711,[24 30] ; [176 108],[31.95266272 22.04733728] ; [168.04733728 115.95266272],0
p10,1,0.018292,5.56799,[50  3] ; [228  53],[44.11377246  8.88622754] ; [233.88622754  47.11377246],0
p7,1,0.020512,5.367759,[43 10] ; [179  97],[35.76291793 17.23708207] ; [186.23708207  89.76291793],0
v1,1,0.03191,4.603348,[43 11] ; [181  99],[36.21556886 17.78443114] ; [187.78443114  92.21556886],0
a2,1,0.036061,4.394209,[ 8 46] ; [ 81 203],[14.21893491 39.78106509] ; [ 74.78106509 209.21893491],0
s1,1,0.066218,3.37438,[ 4 50] ; [  7 271],[ 1.78915663 52.21084337] ; [  9.21084337 268.78915663],0
n4,1,0.066871,3.358205,[50  4] ; [234  49],[45.5074184  8.4925816] ; [238.4925816  44.5074184],0
p11,1,0.071668,3.244409,[48  6] ; [222  62],[43.13609467 10.86390533] ; [226.86390533  57.13609467],0
p9,1,0.087313,2.923224,[50  4] ; [233  46],[45.89189189  8.10810811] ; [237.10810811  41.89189189],0
u2,1,0.094238,2.800454,[9 2] ; [38 31],[6.4625 4.5375] ; [40.5375 28.4625],0
n5,1,0.116449,2.464448,[48  6] ; [225  57],[43.875 10.125] ; [229.125  52.875],0
r4,1,0.130167,2.290513,[53  1] ; [263  21],[50.4852071  3.5147929] ; [265.5147929  18.4852071],0
n6,1,0.138924,2.189841,[50  3] ; [246  36],[46.82985075  6.17014925] ; [249.17014925  32.82985075],0
u4,1,0.149722,2.075076,[ 3 51] ; [  6 278],[ 1.43786982 52.56213018] ; [  7.56213018 276.43786982],0
a6,1,0.151887,2.053199,[32 21] ; [199  84],[36.4375 16.5625] ; [194.5625  88.4375],0
r1,1,0.154262,2.029591,[49  5] ; [235  48],[45.5074184  8.4925816] ; [238.4925816  44.5074184],0
n1,1,0.203514,1.616978,[4 3] ; [18 37],[2.48387097 4.51612903] ; [19.51612903 35.48387097],0
v2,1,0.205678,1.601589,[39 15] ; [223  56],[42.48648649 11.51351351] ; [219.51351351  59.48648649],0
b1,1,0.215279,1.535569,[24 30] ; [101 183],[19.9704142 34.0295858] ; [105.0295858 178.9704142],0
s2,1,0.293431,1.103813,[33 20] ; [153 128],[29.51497006 23.48502994] ; [156.48502994 124.51497006],0
b2,1,0.342055,0.902713,[19 21] ; [ 68 105],[16.33802817 23.66197183] ; [ 70.66197183 102.33802817],0
b3,1,0.342055,0.902713,[19 21] ; [ 68 105],[16.33802817 23.66197183] ; [ 70.66197183 102.33802817],0
a5,1,0.357811,0.845561,[44 10] ; [215  69],[41.37869822 12.62130178] ; [217.62130178  66.37869822],0
n3,1,0.366302,0.816173,[5 3] ; [44 13],[6.03076923 1.96923077] ; [42.96923077 14.03076923],0
a8,1,0.407773,0.685285,[ 5 44] ; [ 37 215],[ 6.8372093 42.1627907] ; [ 35.1627907 216.8372093],0
d2,1,0.448674,0.574,[25 28] ; [149 133],[27.52835821 25.47164179] ; [146.47164179 135.52835821],0
s3,1,0.490138,0.476223,[33 19] ; [161 115],[30.75609756 21.24390244] ; [163.24390244 112.75609756],0
d3,1,0.528323,0.397616,[36 17] ; [205  79],[37.90207715 15.09792285] ; [203.09792285  80.90207715],0
a3,1,0.552369,0.35309,[43 11] ; [214  68],[41.30357143 12.69642857] ; [215.69642857  66.30357143],0
u3,1,0.594908,0.282745,[7 4] ; [38 31],[6.1875 4.8125] ; [38.8125 30.1875],0
a4,1,0.650672,0.205054,[27 27] ; [132 151],[25.47774481 28.52225519] ; [133.52225519 149.47774481],0
s4,1,0.656563,0.197725,[ 6 46] ; [ 39 243],[ 7.00598802 44.99401198] ; [ 37.99401198 244.00598802],0
u1,1,0.70615,0.142153,[10 44] ; [ 59 225],[11.02366864 42.97633136] ; [ 57.97633136 226.02366864],0
d1,1,0.765381,0.089056,[35 19] ; [178 106],[34.0295858 19.9704142] ; [178.9704142 105.0295858],0
d4,1,0.776786,0.080378,[45  8] ; [235  47],[44.29850746  8.70149254] ; [235.70149254  46.29850746],0
d5,1,0.856022,0.03292,[44  9] ; [232  51],[43.53571429  9.46428571] ; [232.46428571  50.53571429],0
b4,1,0.905001,0.014243,[33 21] ; [176 108],[33.39053254 20.60946746] ; [175.60946746 108.39053254],0
p2,1,0.907994,0.013356,[45  9] ; [234  49],[44.70623145  9.29376855] ; [234.29376855  48.70623145],0
a7,1,0.918607,0.010443,[40 14] ; [207  75],[39.69642857 14.30357143] ; [207.30357143  74.69642857],0
r3,1,0.931138,0.007467,[51  2] ; [273  10],[51.10714286  1.89285714] ; [272.89285714  10.10714286],0
