Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.001002,10.824283,[16  8] ; [46 99],[ 8.80473373 15.19526627] ; [53.19526627 91.80473373],0
s2,1,0.003323,8.621053,[11 13] ; [ 27 117],[ 5.42857143 18.57142857] ; [ 32.57142857 111.42857143],0
s7,1,0.006725,7.345029,[ 9 13] ; [ 22 114],[ 4.3164557 17.6835443] ; [ 26.6835443 109.3164557],0
s5,1,0.008539,6.916831,[ 8 15] ; [ 19 126],[ 3.69642857 19.30357143] ; [ 23.30357143 121.69642857],0
p3,1,0.018077,5.58871,[11 13] ; [ 33 111],[ 6.28571429 17.71428571] ; [ 37.71428571 106.28571429],0
s3,1,0.019007,5.500867,[14 10] ; [47 94],[ 8.87272727 15.12727273] ; [52.12727273 88.87272727],0
a6,1,0.049206,3.868315,[ 9 15] ; [85 59],[13.42857143 10.57142857] ; [80.57142857 63.42857143],0
a2,1,0.060061,3.535693,[ 1 23] ; [ 29 116],[ 4.26035503 19.73964497] ; [ 25.73964497 119.26035503],0
v2,1,0.082916,3.006792,[ 5 19] ; [55 85],[ 8.7804878 15.2195122] ; [51.2195122 88.7804878],0
r1,1,0.09787,2.739921,[11 13] ; [91 52],[14.65868263  9.34131737] ; [87.34131737 55.65868263],0
r3,1,0.154181,2.030393,[16  8] ; [114  29],[18.68263473  5.31736527] ; [111.31736527  31.68263473],0
u3,1,0.158436,1.989093,[6 4] ; [23 40],[3.97260274 6.02739726] ; [25.02739726 37.97260274],0
p7,1,0.213212,1.549484,[ 7 17] ; [61 82],[ 9.77245509 14.22754491] ; [58.22754491 84.77245509],0
d1,1,0.232499,1.425509,[ 7 17] ; [61 84],[ 9.65680473 14.34319527] ; [58.34319527 86.65680473],0
p11,1,0.292354,1.108749,[ 8 16] ; [65 80],[10.36686391 13.63313609] ; [62.63313609 82.36686391],0
n4,1,0.336881,0.922266,[12 12] ; [87 57],[14.14285714  9.85714286] ; [84.85714286 59.14285714],0
s1,1,0.351449,0.868218,[ 3 21] ; [ 10 133],[ 1.86826347 22.13173653] ; [ 11.13173653 131.86826347],0
p8,1,0.35747,0.846762,[ 4 20] ; [ 36 106],[ 5.78313253 18.21686747] ; [ 34.21686747 107.78313253],0
a5,1,0.360834,0.834987,[11 13] ; [81 64],[13.06508876 10.93491124] ; [78.93491124 66.06508876],0
v1,1,0.443541,0.587105,[ 6 18] ; [47 96],[ 7.61676647 16.38323353] ; [45.38323353 97.61676647],0
