Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,66.940643,[100  12] ; [38 68],[70.89908257 41.10091743] ; [67.10091743 38.89908257],1
s6,1,0.001973,9.574127,[105  10] ; [79 25],[96.62100457 18.37899543] ; [87.37899543 16.62100457],0
s5,1,0.014325,5.997696,[55 57] ; [34 70],[46.14814815 65.85185185] ; [42.85185185 61.14814815],0
a4,1,0.015829,5.821803,[58 59] ; [36 71],[49.09821429 67.90178571] ; [44.90178571 62.09821429],0
v4,1,0.021772,5.263877,[114   1] ; [98  7],[110.81818182   4.18181818] ; [101.18181818   3.81818182],0
d2,1,0.024974,5.025708,[61 56] ; [39 66],[52.7027027 64.2972973] ; [47.2972973 57.7027027],0
n1,1,0.034036,4.492883,[13 16] ; [ 6 25],[ 9.18333333 19.81666667] ; [ 9.81666667 21.18333333],0
s3,1,0.038012,4.304498,[105  11] ; [84 20],[99.65454545 16.34545455] ; [89.34545455 14.65454545],0
n5,1,0.038541,4.280973,[91 25] ; [70 36],[84.12612613 31.87387387] ; [76.87387387 29.12612613],0
r2,1,0.039296,4.248041,[112   2] ; [98  8],[108.81818182   5.18181818] ; [101.18181818   4.81818182],0
d5,1,0.039747,4.228649,[98 19] ; [76 29],[91.7027027 25.2972973] ; [82.2972973 22.7027027],0
a3,1,0.041673,4.148417,[87 30] ; [66 41],[79.91517857 37.08482143] ; [73.08482143 33.91517857],0
n4,1,0.044525,4.03653,[89 27] ; [69 38],[82.18834081 33.81165919] ; [75.81165919 31.18834081],0
p6,1,0.046464,3.964694,[41 75] ; [24 80],[34.27272727 81.72727273] ; [30.72727273 73.27272727],0
n6,1,0.051374,3.796045,[100  16] ; [79 25],[94.38181818 21.61818182] ; [84.61818182 19.38181818],0
p9,1,0.056792,3.628671,[103  13] ; [81 21],[97.90825688 18.09174312] ; [86.09174312 15.90825688],0
s1,1,0.063738,3.437345,[  4 111] ; [10 94],[  7.35159817 107.64840183] ; [ 6.64840183 97.35159817],0
v3,1,0.078959,3.086206,[47 65] ; [31 71],[40.82242991 71.17757009] ; [37.17757009 64.82242991],0
a5,1,0.080119,3.062494,[84 33] ; [65 42],[77.82589286 39.17410714] ; [71.17410714 35.82589286],0
p10,1,0.085795,2.951553,[99 16] ; [81 24],[94.09090909 20.90909091] ; [85.90909091 19.09090909],0
v1,1,0.108847,2.570883,[65 49] ; [48 56],[59.09174312 54.90825688] ; [53.90825688 50.09174312],0
r1,1,0.109537,2.560887,[96 19] ; [80 27],[91.17117117 23.82882883] ; [84.82882883 22.17117117],0
p4,1,0.126344,2.336856,[54 62] ; [39 68],[48.37668161 67.62331839] ; [44.62331839 62.37668161],0
u1,1,0.126413,2.336005,[23 94] ; [13 94],[18.80357143 98.19642857] ; [17.19642857 89.80357143],0
r4,1,0.134867,2.235572,[107  10] ; [91 16],[103.41964286  13.58035714] ; [94.58035714 12.41964286],0
v2,1,0.148712,2.085412,[67 44] ; [51 50],[61.78301887 49.21698113] ; [56.21698113 44.78301887],0
a2,1,0.153944,2.032725,[30 87] ; [19 88],[25.59375 91.40625] ; [23.40625 83.59375],0
d1,1,0.161881,1.956564,[71 46] ; [55 52],[65.8125 51.1875] ; [60.1875 46.8125],0
a7,1,0.171695,1.868079,[81 36] ; [82 24],[85.52017937 31.47982063] ; [77.47982063 28.52017937],0
u3,1,0.172891,1.857692,[21  9] ; [21 18],[18.26086957 11.73913043] ; [23.73913043 15.26086957],0
b2,1,0.201113,1.634271,[27 48] ; [14 41],[23.65384615 51.34615385] ; [17.34615385 37.65384615],0
b3,1,0.201113,1.634271,[27 48] ; [14 41],[23.65384615 51.34615385] ; [17.34615385 37.65384615],0
p8,1,0.225459,1.469281,[49 66] ; [36 68],[44.6347032 70.3652968] ; [40.3652968 63.6347032],0
b4,1,0.29714,1.086988,[63 54] ; [65 42],[66.85714286 50.14285714] ; [61.14285714 45.85714286],0
u2,1,0.351543,0.867879,[18 12] ; [19 20],[16.08695652 13.91304348] ; [20.91304348 18.08695652],0
u4,1,0.357639,0.846167,[  3 114] ; [  1 106],[  2.08928571 114.91071429] ; [  1.91071429 105.08928571],0
r3,1,0.410325,0.67786,[113   4] ; [99  6],[111.72972973   5.27027027] ; [100.27027027   4.72972973],0
a1,1,0.428193,0.62772,[  4 113] ; [  6 101],[  5.22321429 111.77678571] ; [  4.77678571 102.22321429],0
n3,1,0.510582,0.432874,[22  8] ; [21 11],[20.80645161  9.19354839] ; [22.19354839  9.80645161],0
d3,1,0.584136,0.299595,[82 35] ; [70 35],[80.10810811 36.89189189] ; [71.89189189 33.10810811],0
p1,1,0.636233,0.223703,[  6 111] ; [  4 101],[  5.27027027 111.72972973] ; [  4.72972973 100.27027027],0
p7,1,0.642135,0.215961,[64 46] ; [55 45],[62.33333333 47.66666667] ; [56.66666667 43.33333333],0
s4,1,0.64799,0.208444,[31 85] ; [25 79],[29.52727273 86.47272727] ; [26.47272727 77.52727273],0
p12,1,0.652581,0.202662,[  7 109] ; [  5 102],[  6.24215247 109.75784753] ; [  5.75784753 101.24215247],0
a8,1,0.653032,0.202099,[21 84] ; [17 80],[19.75247525 85.24752475] ; [18.24752475 78.75247525],0
p5,1,0.653431,0.201602,[  7 108] ; [  5 101],[  6.24434389 108.75565611] ; [  5.75565611 100.24434389],0
d4,1,0.740902,0.109336,[94 23] ; [87 19],[94.96412556 22.03587444] ; [86.03587444 19.96412556],0
a6,1,0.776156,0.080844,[75 42] ; [66 40],[73.97757848 43.02242152] ; [67.02242152 38.97757848],0
p11,1,0.787453,0.072695,[85 32] ; [76 31],[84.09375 32.90625] ; [76.90625 30.09375],0
p2,1,0.805261,0.060784,[90 27] ; [83 23],[90.76681614 26.23318386] ; [82.23318386 23.76681614],0
b5,1,0.808963,0.05845,[74 43] ; [66 41],[73.125 43.875] ; [66.875 40.125],0
n2,1,0.949472,0.004016,[24  6] ; [25  6],[24.09836066  5.90163934] ; [24.90163934  6.09836066],0
b1,1,0.952298,0.003579,[42 75] ; [38 69],[41.78571429 75.21428571] ; [38.21428571 68.78571429],0
