Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,37.349303,[ 8 61] ; [29 14],[22.79464286 46.20535714] ; [14.20535714 28.79464286],1
s3,1,9e-06,19.760645,[13 55] ; [26 17],[23.89189189 44.10810811] ; [15.10810811 27.89189189],1
s8,1,2.9e-05,17.497109,[ 5 64] ; [17 26],[13.55357143 55.44642857] ; [ 8.44642857 34.55357143],1
s5,1,3e-05,17.433786,[ 5 60] ; [17 24],[13.49056604 51.50943396] ; [ 8.50943396 32.49056604],1
s7,1,0.000245,13.451938,[10 57] ; [19 21],[18.1588785 48.8411215] ; [10.8411215 29.1588785],1
r4,1,0.001745,9.800109,[24 45] ; [28 15],[32.03571429 36.96428571] ; [19.96428571 23.03571429],0
v1,1,0.002425,9.196104,[15 51] ; [21 20],[22.20560748 43.79439252] ; [13.79439252 27.20560748],0
p4,1,0.005945,7.566872,[15 54] ; [20 23],[21.5625 47.4375] ; [13.4375 29.5625],0
n6,1,0.006864,7.308123,[43 26] ; [37  6],[49.28571429 19.71428571] ; [30.71428571 12.28571429],0
r3,1,0.008716,6.880165,[45 23] ; [38  5],[50.84684685 17.15315315] ; [32.15315315 10.84684685],0
p11,1,0.012865,6.187622,[35 34] ; [32 11],[41.27678571 27.72321429] ; [25.72321429 17.27678571],0
s4,1,0.014859,5.933148,[ 7 62] ; [12 31],[11.70535714 57.29464286] ; [ 7.29464286 35.70535714],0
p2,1,0.015446,5.864861,[32 37] ; [30 13],[38.19642857 30.80357143] ; [23.80357143 19.19642857],0
b4,1,0.019063,5.495747,[36 33] ; [32 11],[41.89285714 27.10714286] ; [26.10714286 16.89285714],0
b5,1,0.020587,5.361425,[38 31] ; [33 10],[43.74107143 25.25892857] ; [27.25892857 15.74107143],0
v2,1,0.043625,4.071031,[16 51] ; [17 23],[20.6635514 46.3364486] ; [12.3364486 27.6635514],0
v4,1,0.047464,3.928859,[46 23] ; [36  7],[50.51785714 18.48214286] ; [31.48214286 11.51785714],0
b2,1,0.055304,3.672899,[21 16] ; [ 8 17],[17.30645161 19.69354839] ; [11.69354839 13.30645161],0
b3,1,0.055304,3.672899,[21 16] ; [ 8 17],[17.30645161 19.69354839] ; [11.69354839 13.30645161],0
d4,1,0.062877,3.459828,[43 26] ; [34  9],[47.4375 21.5625] ; [29.5625 13.4375],0
p10,1,0.068071,3.328943,[35 32] ; [30 13],[39.59090909 27.40909091] ; [25.40909091 17.59090909],0
p1,1,0.069634,3.291634,[11 58] ; [ 2 41],[ 8.00892857 60.99107143] ; [ 4.99107143 38.00892857],0
u1,1,0.079283,3.079542,[ 8 61] ; [ 1 42],[ 5.54464286 63.45535714] ; [ 3.45535714 39.54464286],0
u2,1,0.085495,2.957223,[ 8 21] ; [9 8],[10.7173913 18.2826087] ; [ 6.2826087 10.7173913],0
p9,1,0.086632,2.935866,[42 22] ; [34  8],[45.88679245 18.11320755] ; [30.11320755 11.88679245],0
d2,1,0.11132,2.535375,[27 40] ; [24 19],[31.06363636 35.93636364] ; [19.93636364 23.06363636],0
p5,1,0.134374,2.24123,[ 2 67] ; [ 4 38],[ 3.72972973 65.27027027] ; [ 2.27027027 39.72972973],0
u3,1,0.141702,2.159374,[ 9 20] ; [9 8],[11.34782609 17.65217391] ; [ 6.65217391 10.34782609],0
d1,1,0.160865,1.966071,[26 43] ; [22 21],[29.57142857 39.42857143] ; [18.42857143 24.57142857],0
d3,1,0.173821,1.84968,[31 38] ; [25 18],[34.5 34.5] ; [21.5 21.5],0
p3,1,0.177988,1.814346,[13 55] ; [13 30],[15.92792793 52.07207207] ; [10.07207207 32.92792793],0
p6,1,0.183557,1.768591,[ 9 58] ; [10 33],[11.57272727 55.42727273] ; [ 7.42727273 35.57272727],0
d5,1,0.185478,1.75318,[43 26] ; [32 11],[46.20535714 22.79464286] ; [28.79464286 14.20535714],0
a7,1,0.27067,1.213347,[36 33] ; [27 16],[38.8125 30.1875] ; [24.1875 18.8125],0
p12,1,0.314098,1.013366,[ 1 67] ; [ 2 41],[ 1.83783784 66.16216216] ; [ 1.16216216 41.83783784],0
b1,1,0.34035,0.909111,[32 37] ; [16 27],[29.57142857 39.42857143] ; [18.42857143 24.57142857],0
a5,1,0.360832,0.834995,[34 35] ; [25 18],[36.34821429 32.65178571] ; [22.65178571 20.34821429],0
a4,1,0.487115,0.482892,[24 44] ; [18 25],[25.72972973 42.27027027] ; [16.27027027 26.72972973],0
r2,1,0.522955,0.408061,[47 19] ; [33 10],[48.44036697 17.55963303] ; [31.55963303 11.44036697],0
v3,1,0.56733,0.32717,[14 55] ; [10 30],[15.19266055 53.80733945] ; [ 8.80733945 31.19266055],0
a2,1,0.612069,0.257173,[ 6 63] ; [ 5 38],[ 6.77678571 62.22321429] ; [ 4.22321429 38.77678571],0
s1,1,0.637718,0.221739,[ 2 66] ; [ 2 41],[ 2.45045045 65.54954955] ; [ 1.54954955 41.45045045],0
a1,1,0.744843,0.105916,[ 6 63] ; [ 3 40],[ 5.54464286 63.45535714] ; [ 3.45535714 39.54464286],0
n3,1,0.780332,0.077778,[15 12] ; [9 6],[15.42857143 11.57142857] ; [8.57142857 6.42857143],0
a3,1,0.794143,0.068087,[40 29] ; [26 17],[40.66071429 28.33928571] ; [25.33928571 17.66071429],0
p8,1,0.825715,0.048488,[12 57] ; [ 8 34],[12.43243243 56.56756757] ; [ 7.56756757 34.43243243],0
a8,1,0.876654,0.024091,[ 6 60] ; [ 4 36],[ 6.22641509 59.77358491] ; [ 3.77358491 36.22641509],0
a6,1,0.91705,0.010847,[36 33] ; [22 21],[35.73214286 33.26785714] ; [22.26785714 20.73214286],0
n5,1,0.932397,0.007196,[46 23] ; [29 14],[46.20535714 22.79464286] ; [28.79464286 14.20535714],0
n1,1,0.933546,0.006953,[ 9 17] ; [ 5 10],[ 8.87804878 17.12195122] ; [5.12195122 9.87804878],0
n4,1,0.959991,0.002517,[43 26] ; [27 16],[43.125 25.875] ; [26.875 16.125],0
n2,1,1.0,0.0,[18  9] ; [10  5],[18.  9.] ; [10.  5.],0
