Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,154.238368,[293  39] ; [22 69],[247.23404255  84.76595745] ; [67.76595745 23.23404255],1
n6,1,0.0,45.441011,[303  28] ; [57 33],[283.04038005  47.95961995] ; [76.95961995 13.04038005],1
p4,1,8e-06,19.915086,[235  97] ; [41 49],[217.13744076 114.86255924] ; [58.86255924 31.13744076],1
s7,1,2.1e-05,18.133219,[181 139] ; [26 59],[163.55555556 156.44444444] ; [43.44444444 41.55555556],1
a5,1,2.2e-05,17.985775,[293  41] ; [63 28],[279.77411765  54.22588235] ; [76.22588235 14.77411765],1
p11,1,5.6e-05,16.232991,[275  59] ; [57 34],[260.91294118  73.08705882] ; [71.08705882 19.91294118],1
p6,1,7e-05,15.8205,[143 187] ; [18 71],[126.80190931 203.19809069] ; [34.19809069 54.80190931],1
a4,1,0.000102,15.105705,[204 129] ; [35 56],[187.70518868 145.29481132] ; [51.29481132 39.70518868],1
a8,1,0.00011,14.953485,[ 51 234] ; [ 1 83],[ 40.16260163 244.83739837] ; [11.83739837 72.16260163],1
r4,1,0.00014,14.497465,[314  20] ; [74 17],[304.92235294  29.07764706] ; [83.07764706  7.92235294],1
d2,1,0.000211,13.731231,[248  83] ; [50 41],[233.73933649  97.26066351] ; [64.26066351 26.73933649],1
r2,1,0.000404,12.512627,[323   5] ; [83  8],[317.82338902  10.17661098] ; [88.17661098  2.82338902],1
s8,1,0.000464,12.253712,[173 156] ; [29 62],[158.23333333 170.76666667] ; [43.76666667 47.23333333],1
p3,1,0.000526,12.020799,[188 144] ; [32 57],[173.49168646 158.50831354] ; [46.50831354 42.49168646],1
p7,1,0.00058,11.838996,[219 107] ; [41 46],[205.23002421 120.76997579] ; [54.76997579 32.23002421],1
p10,1,0.001383,10.22819,[287  46] ; [64 25],[276.97393365  56.02606635] ; [74.02606635 14.97393365],0
u1,1,0.001531,10.041145,[121 213] ; [17 74],[108.45176471 225.54823529] ; [29.54823529 61.45176471],0
a2,1,0.001673,9.877845,[153 181] ; [25 66],[139.88705882 194.11294118] ; [38.11294118 52.88705882],0
a3,1,0.004125,8.228062,[275  57] ; [63 28],[265.28605201  66.71394799] ; [72.71394799 18.28605201],0
p9,1,0.005067,7.855392,[290  39] ; [68 21],[281.77511962  47.22488038] ; [76.22488038 12.77511962],0
r1,1,0.008748,6.873484,[293  38] ; [70 20],[285.39904988  45.60095012] ; [77.60095012 12.39904988],0
n2,1,0.011564,6.376458,[49 14] ; [18 16],[43.51546392 19.48453608] ; [23.48453608 10.51546392],0
v1,1,0.015044,5.911325,[193 132] ; [39 48],[183.00970874 141.99029126] ; [48.99029126 38.00970874],0
v3,1,0.028531,4.79569,[146 170] ; [28 57],[137.11720698 178.88279302] ; [36.88279302 48.11720698],0
p1,1,0.031837,4.60726,[ 36 298] ; [ 3 86],[ 30.79432624 303.20567376] ; [ 8.20567376 80.79432624],0
a1,1,0.040242,4.207647,[ 22 312] ; [ 1 90],[ 18.07529412 315.92470588] ; [ 4.92470588 86.07529412],0
p12,1,0.043674,4.069139,[ 39 295] ; [ 4 86],[ 33.87264151 300.12735849] ; [ 9.12735849 80.87264151],0
p8,1,0.045655,3.994276,[187 142] ; [40 49],[178.66746411 150.33253589] ; [48.33253589 40.66746411],0
p5,1,0.049079,3.872657,[ 43 288] ; [ 5 85],[ 37.73871734 293.26128266] ; [10.26128266 79.73871734],0
n3,1,0.056145,3.647758,[47 15] ; [20 15],[42.82474227 19.17525773] ; [24.17525773 10.82474227],0
n1,1,0.071895,3.239223,[25 36] ; [ 8 27],[20.96875 40.03125] ; [12.03125 22.96875],0
p2,1,0.106193,2.609974,[283  51] ; [69 20],[277.93853428  56.06146572] ; [74.06146572 14.93853428],0
s2,1,0.181442,1.785772,[188 140] ; [45 46],[182.39618138 145.60381862] ; [50.60381862 40.39618138],0
b1,1,0.210549,1.567649,[115 219] ; [25 66],[110.02352941 223.97647059] ; [29.97647059 61.02352941],0
s4,1,0.212382,1.555111,[ 47 279] ; [18 73],[ 50.81534772 275.18465228] ; [14.18465228 76.81534772],0
a6,1,0.219528,1.507452,[283  48] ; [73 18],[279.23222749  51.76777251] ; [76.76777251 14.23222749],0
u4,1,0.261111,1.262859,[ 11 322] ; [ 1 90],[  9.4245283 323.5754717] ; [ 2.5754717 88.4245283],0
s6,1,0.267372,1.23018,[227  98] ; [58 33],[222.65625 102.34375] ; [62.34375 28.65625],0
s3,1,0.278903,1.172429,[194 131] ; [48 42],[189.51807229 135.48192771] ; [52.48192771 37.51807229],0
u3,1,0.323118,0.976282,[38 21] ; [21  7],[40.01149425 18.98850575] ; [18.98850575  9.01149425],0
v4,1,0.336827,0.922471,[320  11] ; [86  5],[318.45023697  12.54976303] ; [87.54976303  3.45023697],0
b5,1,0.342962,0.899326,[221 113] ; [65 26],[224.76235294 109.23764706] ; [61.23764706 29.76235294],0
d5,1,0.383039,0.760927,[326   6] ; [88  3],[324.93617021   7.06382979] ; [89.06382979  1.93617021],0
s1,1,0.492693,0.47064,[ 12 316] ; [ 2 89],[ 10.95942721 317.04057279] ; [ 3.04057279 87.95942721],0
r3,1,0.512375,0.429213,[318  13] ; [86  5],[316.88151659  14.11848341] ; [87.11848341  3.88151659],0
d3,1,0.551902,0.353922,[312  20] ; [87  4],[313.16312057  18.83687943] ; [85.83687943  5.16312057],0
v2,1,0.604196,0.268714,[206 117] ; [51 33],[203.95823096 119.04176904] ; [53.04176904 30.95823096],0
s5,1,0.696038,0.152627,[110 206] ; [29 60],[108.45432099 207.54567901] ; [30.54567901 58.45432099],0
b4,1,0.786455,0.073396,[204 130] ; [57 34],[205.11529412 128.88470588] ; [55.88470588 35.11529412],0
u2,1,0.886903,0.020228,[37 22] ; [18 10],[37.29885057 21.70114943] ; [17.70114943 10.29885057],0
b2,1,0.965483,0.001873,[ 85 135] ; [18 29],[ 84.86891386 135.13108614] ; [18.13108614 28.86891386],0
b3,1,0.965483,0.001873,[ 85 135] ; [18 29],[ 84.86891386 135.13108614] ; [18.13108614 28.86891386],0
