Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.020926,5.332976,[7 3] ; [ 9 22],[3.90243902 6.09756098] ; [12.09756098 18.90243902],0
v2,1,0.050802,3.81478,[7 3] ; [10 19],[4.35897436 5.64102564] ; [12.64102564 16.35897436],0
p11,1,0.055816,3.657542,[7 3] ; [11 20],[4.3902439 5.6097561] ; [13.6097561 17.3902439],0
d2,1,0.063603,3.44086,[6 3] ; [10 21],[3.6 5.4] ; [12.4 18.6],0
p1,1,0.076531,3.137068,[2 8] ; [ 1 30],[0.73170732 9.26829268] ; [ 2.26829268 28.73170732],0
a4,1,0.084452,2.977072,[7 3] ; [12 19],[4.63414634 5.36585366] ; [14.36585366 16.63414634],0
r3,1,0.095291,2.78264,[6 2] ; [13 18],[3.8974359 4.1025641] ; [15.1025641 15.8974359],0
s3,1,0.11142,2.533957,[6 3] ; [11 19],[3.92307692 5.07692308] ; [13.07692308 16.92307692],0
v4,1,0.166045,1.918292,[3 5] ; [20 11],[4.71794872 3.28205128] ; [18.28205128 12.71794872],0
p7,1,0.220165,1.503297,[5 5] ; [ 8 20],[3.42105263 6.57894737] ; [ 9.57894737 18.42105263],0
r2,1,0.27009,1.216288,[6 2] ; [16 14],[4.63157895 3.36842105] ; [17.36842105 12.63157895],0
s2,1,0.306677,1.044932,[4 6] ; [ 7 23],[2.75 7.25] ; [ 8.25 21.75],0
d1,1,0.319193,0.992252,[6 4] ; [13 18],[4.63414634 5.36585366] ; [14.36585366 16.63414634],0
p3,1,0.36131,0.833333,[3 7] ; [ 5 25],[2. 8.] ; [ 6. 24.],0
p12,1,0.387184,0.747767,[1 9] ; [ 1 30],[0.48780488 9.51219512] ; [ 1.51219512 29.48780488],0
a5,1,0.397435,0.716074,[7 3] ; [17 14],[5.85365854 4.14634146] ; [18.14634146 12.85365854],0
d3,1,0.397435,0.716074,[7 3] ; [17 14],[5.85365854 4.14634146] ; [18.14634146 12.85365854],0
a8,1,0.400814,0.705882,[1 8] ; [ 1 26],[0.5 8.5] ; [ 1.5 25.5],0
p5,1,0.407626,0.685714,[2 8] ; [ 3 27],[1.25 8.75] ; [ 3.75 26.25],0
u3,1,0.408961,0.681818,[2 2] ; [3 8],[1.33333333 2.66666667] ; [3.66666667 7.33333333],0
p4,1,0.425556,0.634921,[4 6] ; [ 8 22],[3. 7.] ; [ 9. 21.],0
d4,1,0.448881,0.573477,[8 1] ; [24  7],[7.2 1.8] ; [24.8  6.2],0
p2,1,0.456057,0.555556,[7 3] ; [17 13],[6. 4.] ; [18. 12.],0
v3,1,0.45881,0.548795,[2 8] ; [10 21],[2.92682927 7.07317073] ; [ 9.07317073 21.92682927],0
a7,1,0.469654,0.522791,[4 5] ; [18 13],[4.95 4.05] ; [17.05 13.95],0
s7,1,0.475703,0.508698,[5 5] ; [10 17],[4.05405405 5.94594595] ; [10.94594595 16.05405405],0
n4,1,0.501078,0.452653,[7 3] ; [18 13],[6.09756098 3.90243902] ; [18.90243902 12.09756098],0
u2,1,0.514828,0.424242,[2 1] ; [5 6],[1.5 1.5] ; [5.5 5.5],0
n5,1,0.527447,0.399307,[6 3] ; [17 14],[5.175 3.825] ; [17.825 13.175],0
p10,1,0.571608,0.32,[7 3] ; [18 12],[6.25 3.75] ; [18.75 11.25],0
v1,1,0.619039,0.247221,[3 7] ; [12 19],[3.65853659 6.34146341] ; [11.34146341 19.65853659],0
b2,1,0.629412,0.232859,[2 7] ; [ 5 11],[2.52 6.48] ; [ 4.48 11.52],0
b3,1,0.629412,0.232859,[2 7] ; [ 5 11],[2.52 6.48] ; [ 4.48 11.52],0
b1,1,0.643735,0.213891,[4 6] ; [15 16],[4.63414634 5.36585366] ; [14.36585366 16.63414634],0
a3,1,0.701883,0.14652,[6 4] ; [20 10],[6.5 3.5] ; [19.5 10.5],0
u1,1,0.707904,0.140379,[1 9] ; [ 2 29],[0.73170732 9.26829268] ; [ 2.26829268 28.73170732],0
p8,1,0.710046,0.138231,[2 8] ; [ 8 23],[2.43902439 7.56097561] ; [ 7.56097561 23.43902439],0
p6,1,0.777268,0.080022,[2 8] ; [ 5 26],[1.70731707 8.29268293] ; [ 5.29268293 25.70731707],0
b5,1,0.78961,0.071192,[5 5] ; [17 14],[5.36585366 4.63414634] ; [16.63414634 14.36585366],0
a6,1,0.78961,0.071192,[5 5] ; [14 17],[4.63414634 5.36585366] ; [14.36585366 16.63414634],0
b4,1,0.794668,0.067732,[7 3] ; [23  8],[7.31707317 2.68292683] ; [22.68292683  8.31707317],0
s4,1,0.807262,0.059516,[1 9] ; [ 4 27],[1.2195122 8.7804878] ; [ 3.7804878 27.2195122],0
n6,1,0.81208,0.056522,[5 4] ; [18 12],[5.30769231 3.69230769] ; [17.69230769 12.30769231],0
s8,1,0.86388,0.029391,[2 8] ; [ 7 24],[2.19512195 7.80487805] ; [ 6.80487805 24.19512195],0
n1,1,0.879193,0.023102,[2 3] ; [ 8 14],[1.85185185 3.14814815] ; [ 8.14814815 13.85185185],0
n2,1,0.97021,0.001395,[3 2] ; [13  9],[2.96296296 2.03703704] ; [13.03703704  8.96296296],0
a1,1,0.976152,0.000894,[1 9] ; [ 3 28],[0.97560976 9.02439024] ; [ 3.02439024 27.97560976],0
p9,1,1.0,0.0,[5 5] ; [15 15],[5. 5.] ; [15. 15.],0
