Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,35.136054,[99 64] ; [26 82],[75.18450185 87.81549815] ; [49.81549815 58.18450185],1
v1,1,0.0,27.26388,[126  38] ; [49 58],[105.90405904  58.09594096] ; [69.09594096 37.90405904],1
n3,1,0.018444,5.553514,[23  3] ; [11  8],[19.64444444  6.35555556] ; [14.35555556  4.64444444],0
s4,1,0.02428,5.07449,[ 21 144] ; [24 79],[ 27.70522388 137.29477612] ; [17.29477612 85.70522388],0
b4,1,0.048259,3.900948,[106  60] ; [56 52],[98.1459854 67.8540146] ; [63.8540146 44.1459854],0
v4,1,0.05145,3.793554,[156   9] ; [107   1],[158.95604396   6.04395604] ; [104.04395604   3.95604396],0
p12,1,0.077129,3.124386,[ 26 139] ; [ 9 98],[ 21.23161765 143.76838235] ; [13.76838235 93.23161765],0
u2,1,0.077996,3.106166,[24 13] ; [13 17],[20.43283582 16.56716418] ; [16.56716418 13.43283582],0
r2,1,0.0821,3.022839,[157   8] ; [104   1],[159.5   5.5] ; [101.5   3.5],0
a7,1,0.11089,2.541488,[126  39] ; [73 35],[120.27472527  44.72527473] ; [78.72527473 29.27472527],0
p3,1,0.111192,2.537203,[119  46] ; [68 40],[113.02197802  51.97802198] ; [73.97802198 34.02197802],0
s8,1,0.123052,2.378033,[102  62] ; [57 51],[95.86764706 68.13235294] ; [63.13235294 44.86764706],0
b5,1,0.128173,2.314493,[103  63] ; [57 51],[96.93430657 69.06569343] ; [63.06569343 44.93430657],0
u1,1,0.147129,2.101769,[ 45 121] ; [21 87],[ 39.98540146 126.01459854] ; [26.01459854 81.98540146],0
a6,1,0.165578,1.922531,[115  49] ; [67 41],[109.73529412  54.26470588] ; [72.26470588 35.73529412],0
a5,1,0.167406,1.906019,[136  30] ; [81 27],[131.46715328  34.53284672] ; [85.53284672 22.46715328],0
p2,1,0.224225,1.477126,[150  16] ; [102   6],[152.67153285  13.32846715] ; [99.32846715  8.67153285],0
s7,1,0.225505,1.468993,[106  48] ; [64 40],[101.47286822  52.52713178] ; [68.52713178 35.47286822],0
a1,1,0.225786,1.467215,[ 14 152] ; [  5 103],[ 11.51094891 154.48905109] ; [  7.48905109 100.51094891],0
d2,1,0.238351,1.390321,[96 69] ; [55 53],[91.26373626 73.73626374] ; [59.73626374 48.26373626],0
u4,1,0.283126,1.152025,[  7 159] ; [  2 106],[  5.45255474 160.54744526] ; [  3.54744526 104.45255474],0
a4,1,0.305869,1.048429,[81 85] ; [59 48],[85.12820513 80.87179487] ; [54.87179487 52.12820513],0
a3,1,0.318101,0.996737,[129  36] ; [78 29],[125.56985294  39.43014706] ; [81.43014706 25.56985294],0
p8,1,0.336531,0.923601,[111  53] ; [79 29],[114.55882353  49.44117647] ; [75.44117647 32.55882353],0
p1,1,0.382139,0.763809,[ 20 146] ; [17 91],[ 22.41605839 143.58394161] ; [14.58394161 93.41605839],0
r4,1,0.383441,0.759641,[154  12] ; [103   5],[155.70072993  10.29927007] ; [101.29927007   6.70072993],0
p11,1,0.386068,0.751292,[133  33] ; [91 17],[135.7080292  30.2919708] ; [88.2919708 19.7080292],0
p10,1,0.391234,0.735103,[146  19] ; [90 16],[143.6900369  21.3099631] ; [92.3099631 13.6900369],0
s3,1,0.433826,0.612559,[98 66] ; [69 38],[101.06273063  62.93726937] ; [65.93726937 41.06273063],0
a8,1,0.440989,0.593707,[ 25 123] ; [13 85],[ 22.86178862 125.13821138] ; [15.13821138 82.86178862],0
n6,1,0.460744,0.544087,[152  13] ; [102   6],[153.51648352  11.48351648] ; [100.48351648   7.51648352],0
s1,1,0.472281,0.516634,[  5 160] ; [  5 101],[  6.08856089 158.91143911] ; [  3.91143911 102.08856089],0
s5,1,0.487835,0.481298,[67 90] ; [48 54],[69.71042471 87.28957529] ; [45.28957529 56.71042471],0
s2,1,0.557407,0.344213,[100  64] ; [62 46],[97.67647059 66.32352941] ; [64.32352941 43.67647059],0
n1,1,0.591505,0.288,[12 13] ; [ 8 12],[11.11111111 13.88888889] ; [ 8.88888889 11.11111111],0
r1,1,0.593674,0.284643,[139  27] ; [93 15],[140.55474453  25.44525547] ; [91.44525547 16.55474453],0
p5,1,0.640596,0.217963,[ 33 133] ; [24 84],[ 34.53284672 131.46715328] ; [22.46715328 85.53284672],0
p9,1,0.688023,0.161234,[152  13] ; [98 10],[151.0989011  13.9010989] ; [98.9010989  9.0989011],0
p7,1,0.703241,0.145122,[139  25] ; [88 18],[137.88148148  26.11851852] ; [89.11851852 16.88148148],0
a2,1,0.710346,0.137932,[ 48 118] ; [29 79],[ 46.64963504 119.35036496] ; [30.35036496 77.64963504],0
n2,1,0.740625,0.109578,[17  9] ; [14  6],[17.52173913  8.47826087] ; [13.47826087  6.52173913],0
d1,1,0.740974,0.109273,[109  57] ; [73 35],[110.26277372  55.73722628] ; [71.73722628 36.26277372],0
p4,1,0.747776,0.103409,[135  30] ; [90 18],[135.98901099  29.01098901] ; [89.01098901 18.98901099],0
u3,1,0.770103,0.085404,[23 14] ; [17 12],[22.42424242 14.57575758] ; [17.57575758 11.42424242],0
d5,1,0.815779,0.054279,[139  26] ; [89 18],[138.30882353  26.69117647] ; [89.69117647 17.30882353],0
b1,1,0.829952,0.046123,[67 99] ; [45 63],[67.8540146 98.1459854] ; [44.1459854 63.8540146],0
n5,1,0.859928,0.03114,[147  19] ; [94 13],[146.54212454  19.45787546] ; [94.45787546 12.54212454],0
d3,1,0.927165,0.008356,[120  45] ; [78 30],[119.67032967  45.32967033] ; [78.32967033 29.67032967],0
b3,1,0.953765,0.003362,[51 56] ; [34 38],[50.81005587 56.18994413] ; [34.18994413 37.81005587],0
b2,1,0.953765,0.003362,[51 56] ; [34 38],[50.81005587 56.18994413] ; [34.18994413 37.81005587],0
d4,1,0.964395,0.001993,[140  25] ; [91 16],[140.12867647  24.87132353] ; [90.87132353 16.12867647],0
r3,1,0.965184,0.001905,[159   6] ; [103   4],[158.93382353   6.06617647] ; [103.06617647   3.93382353],0
s6,1,0.998214,5e-06,[125  38] ; [79 24],[125.0075188  37.9924812] ; [78.9924812 24.0075188],0
