Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,58.022929,[138  17] ; [26 39],[115.54545455  39.45454545] ; [48.45454545 16.54545455],1
n6,1,1.3e-05,18.992787,[137  18] ; [41 24],[125.40909091  29.59090909] ; [52.59090909 12.40909091],1
s4,1,0.00039,12.577809,[ 27 127] ; [26 39],[ 37.26940639 116.73059361] ; [15.73059361 49.26940639],1
s7,1,0.001361,10.257592,[104  44] ; [28 32],[93.92307692 54.07692308] ; [38.07692308 21.92307692],0
v3,1,0.003493,8.530441,[62 83] ; [13 48],[52.79126214 92.20873786] ; [22.20873786 38.79126214],0
p10,1,0.013578,6.092143,[131  24] ; [44 19],[124.4266055  30.5733945] ; [50.5733945 12.4266055],0
p11,1,0.013724,6.073311,[113  43] ; [36 29],[105.17647059  50.82352941] ; [43.82352941 21.17647059],0
a3,1,0.035369,4.42725,[122  34] ; [42 23],[115.76470588  40.23529412] ; [48.23529412 16.76470588],0
p9,1,0.076447,3.138862,[135  20] ; [48 14],[130.71428571  24.28571429] ; [52.28571429  9.71428571],0
a8,1,0.080698,3.050796,[ 22 120] ; [ 4 57],[ 18.18719212 123.81280788] ; [ 7.81280788 53.18719212],0
d2,1,0.095083,2.786146,[90 64] ; [30 35],[84.38356164 69.61643836] ; [35.61643836 29.38356164],0
r1,1,0.095185,2.784423,[125  30] ; [45 19],[120.3196347  34.6803653] ; [49.6803653 14.3196347],0
s8,1,0.09742,2.74728,[91 65] ; [30 35],[85.41176471 70.58823529] ; [35.58823529 29.41176471],0
u3,1,0.110945,2.540712,[21 13] ; [18  4],[23.67857143 10.32142857] ; [15.32142857  6.67857143],0
p2,1,0.120943,2.405073,[119  37] ; [43 22],[114.35294118  41.64705882] ; [47.64705882 17.35294118],0
b2,1,0.129545,2.297943,[41 65] ; [ 8 25],[37.36690647 68.63309353] ; [11.63309353 21.36690647],0
b3,1,0.129545,2.297943,[41 65] ; [ 8 25],[37.36690647 68.63309353] ; [11.63309353 21.36690647],0
v1,1,0.152857,2.043505,[84 64] ; [29 34],[79.26066351 68.73933649] ; [33.73933649 29.26066351],0
d5,1,0.163045,1.945758,[133  22] ; [50 14],[129.52054795  25.47945205] ; [53.47945205 10.52054795],0
a5,1,0.180105,1.796757,[117  39] ; [43 22],[112.94117647  43.05882353] ; [47.05882353 17.94117647],0
a4,1,0.198698,1.651919,[82 74] ; [28 37],[77.64705882 78.35294118] ; [32.35294118 32.64705882],0
a2,1,0.248427,1.332128,[ 48 108] ; [15 50],[ 44.47058824 111.52941176] ; [18.52941176 46.47058824],0
n2,1,0.259648,1.27063,[35  9] ; [14  7],[33.16923077 10.83076923] ; [15.83076923  5.16923077],0
d1,1,0.261805,1.259186,[99 57] ; [36 29],[95.29411765 60.70588235] ; [39.70588235 25.29411765],0
p5,1,0.279581,1.169123,[  7 145] ; [ 1 63],[  5.62962963 146.37037037] ; [ 2.37037037 61.62962963],0
v4,1,0.31906,0.992796,[146  10] ; [63  2],[147.52941176   8.47058824] ; [61.47058824  3.52941176],0
p7,1,0.335852,0.926202,[73 77] ; [27 38],[69.76744186 80.23255814] ; [30.23255814 34.76744186],0
