Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,105.400679,[ 1 53] ; [215  71],[34.30588235 19.69411765] ; [181.69411765 104.30588235],1
d5,1,0.0,65.32694,[24 30] ; [257  29],[44.62941176  9.37058824] ; [236.37058824  49.62941176],1
d3,1,0.0,42.391564,[19 35] ; [225  61],[38.75294118 15.24705882] ; [205.24705882  80.75294118],1
d2,1,0.0,26.601915,[11 43] ; [167 118],[28.3539823 25.6460177] ; [149.6460177 135.3539823],1
a4,1,8.9e-05,15.348777,[12 42] ; [146 139],[25.16814159 28.83185841] ; [132.83185841 152.16814159],1
u1,1,0.000205,13.783966,[ 1 53] ; [ 69 217],[11.11764706 42.88235294] ; [ 58.88235294 227.11764706],1
a2,1,0.000978,10.869092,[ 4 50] ; [ 82 204],[13.65882353 40.34117647] ; [ 72.34117647 213.65882353],1
a3,1,0.001282,10.367876,[32 22] ; [226  58],[41.21893491 12.78106509] ; [216.78106509  67.21893491],0
p2,1,0.006401,7.43385,[38 15] ; [245  38],[44.63988095  8.36011905] ; [238.36011905  44.63988095],0
s8,1,0.009942,6.645218,[19 34] ; [156 127],[27.60416667 25.39583333] ; [147.39583333 135.60416667],0
r3,1,0.012847,6.190069,[49  5] ; [279   7],[52.09411765  1.90588235] ; [275.90588235  10.09411765],0
p9,1,0.017561,5.639459,[40 13] ; [246  34],[45.51951952  7.48048048] ; [240.48048048  39.51951952],0
a5,1,0.023387,5.139546,[35 19] ; [226  60],[41.45294118 12.54705882] ; [219.54705882  66.45294118],0
s2,1,0.026586,4.91751,[21 31] ; [162 122],[28.32142857 23.67857143] ; [154.67857143 129.32142857],0
p1,1,0.034704,4.459664,[10 43] ; [ 26 259],[ 5.64497041 47.35502959] ; [ 30.35502959 254.64497041],0
n1,1,0.056922,3.624865,[5 3] ; [17 42],[2.62686567 5.37313433] ; [19.37313433 39.62686567],0
v1,1,0.071592,3.246148,[30 23] ; [196  87],[35.64880952 17.35119048] ; [190.35119048  92.64880952],0
v2,1,0.071854,3.24016,[37 16] ; [227  54],[41.89221557 11.10778443] ; [222.10778443  58.89221557],0
p10,1,0.087892,2.912564,[41 12] ; [243  38],[45.06586826  7.93413174] ; [238.93413174  42.06586826],0
u2,1,0.122575,2.384105,[10 12] ; [38 21],[13.03703704  8.96296296] ; [34.96296296 24.03703704],0
s7,1,0.145172,2.122261,[23 25] ; [161 111],[27.6 20.4] ; [156.4 115.6],0
a8,1,0.214015,1.544054,[ 4 46] ; [ 37 217],[ 6.74342105 43.25657895] ; [ 34.25657895 219.74342105],0
s1,1,0.216397,1.528106,[ 3 50] ; [  7 273],[ 1.59159159 51.40840841] ; [  8.40840841 271.59159159],0
a6,1,0.270243,1.215516,[33 21] ; [196  89],[36.47787611 17.52212389] ; [192.52212389  92.47787611],0
s6,1,0.304093,1.056158,[33 19] ; [197  82],[36.13293051 15.86706949] ; [193.86706949  85.13293051],0
a7,1,0.31566,1.006843,[36 18] ; [209  76],[39.02654867 14.97345133] ; [205.97345133  79.02654867],0
s5,1,0.332444,0.939356,[17 36] ; [108 168],[20.13677812 32.86322188] ; [104.86322188 171.13677812],0
p7,1,0.336117,0.925185,[33 19] ; [193  82],[35.93883792 16.06116208] ; [190.06116208  84.93883792],0
u3,1,0.371525,0.798556,[11 11] ; [36 23],[12.7654321  9.2345679] ; [34.2345679 24.7654321],0
n3,1,0.377822,0.777778,[6 1] ; [44 19],[5. 2.] ; [45. 18.],0
r1,1,0.382872,0.761461,[48  6] ; [241  45],[45.9  8.1] ; [243.1  42.9],0
b2,1,0.384158,0.757352,[12 24] ; [ 74 106],[14.33333333 21.66666667] ; [ 71.66666667 108.33333333],0
