Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,101.695202,[280 142] ; [ 41 145],[222.79934211 199.20065789] ; [98.20065789 87.79934211],1
s3,1,0.0,97.569338,[296 121] ; [ 52 134],[240.65671642 176.34328358] ; [107.34328358  78.65671642],1
s7,1,0.0,83.289401,[268 139] ; [ 44 133],[217.43835616 189.56164384] ; [94.56164384 82.43835616],1
s8,1,0.0,61.376156,[244 179] ; [ 44 144],[199.38461538 223.61538462] ; [88.61538462 99.38461538],1
s5,1,0.0,49.364557,[185 230] ; [ 27 156],[147.12374582 267.87625418] ; [ 64.87625418 118.12374582],1
r4,1,0.0,27.376146,[397  29] ; [148  40],[378.12703583  47.87296417] ; [166.87296417  21.12703583],1
p4,1,1e-06,24.514307,[295 127] ; [91 95],[267.91447368 154.08552632] ; [118.08552632  67.91447368],1
v4,1,3e-06,21.895599,[411  14] ; [163  25],[397.96084829  27.03915171] ; [176.03915171  11.96084829],1
r1,1,6e-06,20.421269,[364  61] ; [131  56],[343.75  81.25] ; [151.25  35.75],1
p9,1,9.6e-05,15.223402,[375  45] ; [142  42],[359.50331126  60.49668874] ; [157.49668874  26.50331126],1
p2,1,0.000114,14.882647,[366  57] ; [137  49],[349.37438424  73.62561576] ; [153.62561576  32.37438424],1
s4,1,0.000221,13.646656,[ 74 344] ; [ 12 176],[ 59.32013201 358.67986799] ; [ 26.67986799 161.32013201],1
r3,1,0.00031,13.009291,[405  20] ; [162  24],[394.39443535  30.60556465] ; [172.60556465  13.39443535],1
p12,1,0.00034,12.834757,[ 53 369] ; [  6 180],[ 40.95065789 381.04934211] ; [ 18.04934211 167.95065789],1
p5,1,0.000366,12.699741,[ 73 348] ; [ 12 174],[ 58.9538715 362.0461285] ; [ 26.0461285 159.9538715],1
p6,1,0.000384,12.606815,[185 234] ; [ 53 131],[165.37645108 253.62354892] ; [ 72.62354892 111.37645108],1
n6,1,0.001017,10.797225,[395  30] ; [157  29],[383.96072013  41.03927987] ; [168.03927987  17.96072013],0
p7,1,0.002146,9.420406,[281 130] ; [103  83],[264.36180905 146.63819095] ; [119.63819095  66.36180905],0
u1,1,0.002317,9.280101,[100 326] ; [ 24 164],[ 86.03257329 339.96742671] ; [ 37.96742671 150.03257329],0
d4,1,0.002758,8.961216,[355  67] ; [138  49],[341.61904762  80.38095238] ; [151.38095238  35.61904762],0
u2,1,0.003903,8.328175,[63 39] ; [23 37],[54.14814815 47.85185185] ; [31.85185185 28.14814815],0
u3,1,0.004669,8.003253,[64 39] ; [24 37],[55.26829268 47.73170732] ; [32.73170732 28.26829268],0
v1,1,0.005384,7.745704,[254 160] ; [91 94],[238.44741235 175.55258765] ; [106.55258765  78.44741235],0
d3,1,0.006905,7.297643,[299 124] ; [112  76],[284.53846154 138.46153846] ; [126.46153846  61.53846154],0
d5,1,0.00708,7.25249,[358  65] ; [142  46],[346.15384615  76.84615385] ; [153.84615385  34.15384615],0
p10,1,0.007929,7.049371,[364  57] ; [144  41],[352.91749175  68.08250825] ; [155.08250825  29.91749175],0
p3,1,0.013361,6.120666,[237 186] ; [ 84 102],[222.96059113 200.03940887] ; [98.03940887 87.96059113],0
b5,1,0.019207,5.482554,[265 161] ; [98 90],[251.8534202 174.1465798] ; [111.1465798  76.8534202],0
r2,1,0.028771,4.781283,[405  18] ; [168  16],[399.30642504  23.69357496] ; [173.69357496  10.30642504],0
u4,1,0.032116,4.592277,[ 15 411] ; [  1 187],[ 11.1009772 414.8990228] ; [  4.8990228 183.1009772],0
a3,1,0.036539,4.371785,[323 100] ; [127  59],[312.56157635 110.43842365] ; [137.43842365  48.56157635],0
p11,1,0.048805,3.882059,[351  75] ; [142  46],[342.04885993  83.95114007] ; [150.95114007  37.04885993],0
b2,1,0.112241,2.522379,[103 168] ; [55 63],[110.07197943 160.92802057] ; [47.92802057 70.07197943],0
b3,1,0.112241,2.522379,[103 168] ; [55 63],[110.07197943 160.92802057] ; [47.92802057 70.07197943],0
p8,1,0.121538,2.397385,[233 183] ; [91 94],[224.26622296 191.73377704] ; [99.73377704 85.26622296],0
v2,1,0.138701,2.192307,[241 169] ; [94 86],[232.79661017 177.20338983] ; [102.20338983  77.79661017],0
s1,1,0.158815,1.985474,[ 19 399] ; [  4 181],[ 15.94361526 402.05638474] ; [  7.05638474 177.94361526],0
a6,1,0.181982,1.781364,[280 142] ; [135  53],[287.09836066 134.90163934] ; [127.90163934  60.09836066],0
a8,1,0.209186,1.577053,[ 67 319] ; [ 22 146],[ 62.01083032 323.98916968] ; [ 26.98916968 141.01083032],0
d1,1,0.2251,1.47156,[269 157] ; [109  79],[262.26058632 163.73941368] ; [115.73941368  72.26058632],0
a2,1,0.232134,1.427738,[117 309] ; [ 43 145],[111.00977199 314.99022801] ; [ 48.99022801 139.00977199],0
n2,1,0.249122,1.328222,[63 17] ; [32 14],[60.31746032 19.68253968] ; [34.68253968 11.31746032],0
b4,1,0.367808,0.811057,[250 176] ; [103  85],[244.91530945 181.08469055] ; [108.08469055  79.91530945],0
v3,1,0.398504,0.712837,[186 225] ; [ 76 107],[181.28282828 229.71717172] ; [ 80.71717172 102.28282828],0
a7,1,0.409379,0.680604,[302 122] ; [127  60],[297.70212766 126.29787234] ; [131.29787234  55.70212766],0
a5,1,0.421674,0.645646,[327  98] ; [139  49],[323.08319739 101.91680261] ; [142.91680261  45.08319739],0
p1,1,0.650436,0.205351,[ 40 383] ; [ 20 168],[ 41.53846154 381.46153846] ; [ 18.46153846 169.53846154],0
n1,1,0.657385,0.196716,[41 38] ; [21 23],[39.82113821 39.17886179] ; [22.17886179 21.82113821],0
b1,1,0.759619,0.093624,[171 255] ; [ 73 115],[169.28990228 256.71009772] ; [ 74.71009772 113.28990228],0
d2,1,0.809111,0.058357,[224 199] ; [96 89],[222.63157895 200.36842105] ; [97.36842105 87.63157895],0
a1,1,0.894533,0.017575,[ 26 400] ; [ 12 176],[ 26.36482085 399.63517915] ; [ 11.63517915 176.36482085],0
n3,1,0.932307,0.007215,[55 24] ; [31 14],[54.79032258 24.20967742] ; [31.20967742 13.79032258],0
a4,1,0.995623,3e-05,[203 219] ; [90 97],[203.03119869 218.96880131] ; [89.96880131 97.03119869],0
