Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000451,12.308436,[85 53] ; [34  3],[93.84 44.16] ; [25.16 11.84],1
s3,1,0.00256,9.09712,[77 64] ; [31  7],[85.0726257 55.9273743] ; [22.9273743 15.0726257],0
b2,1,0.010648,6.5231,[34 57] ; [ 2 20],[28.99115044 62.00884956] ; [ 7.00884956 14.99115044],0
b3,1,0.010648,6.5231,[34 57] ; [ 2 20],[28.99115044 62.00884956] ; [ 7.00884956 14.99115044],0
s2,1,0.023271,5.148169,[64 78] ; [25 13],[70.21111111 71.78888889] ; [18.78888889 19.21111111],0
p6,1,0.024691,5.045404,[57 85] ; [23 15],[63.11111111 78.88888889] ; [16.88888889 21.11111111],0
s5,1,0.047954,3.911609,[44 94] ; [17 17],[48.94186047 89.05813953] ; [12.05813953 21.94186047],0
s7,1,0.063821,3.435209,[64 69] ; [23 12],[68.875 64.125] ; [18.125 16.875],0
a7,1,0.072459,3.226414,[101  42] ; [21 17],[96.38674033 46.61325967] ; [25.61325967 12.38674033],0
p11,1,0.08848,2.901811,[113  30] ; [25 13],[109.02762431  33.97237569] ; [28.97237569  9.02762431],0
n4,1,0.113084,2.510586,[115  28] ; [26 12],[111.39779006  31.60220994] ; [29.60220994  8.39779006],0
b4,1,0.124107,2.364708,[78 65] ; [26 12],[82.16574586 60.83425414] ; [21.83425414 16.16574586],0
p5,1,0.124383,2.361245,[ 26 117] ; [ 3 35],[ 22.91160221 120.08839779] ; [ 6.08839779 31.91160221],0
v2,1,0.126695,2.332538,[65 75] ; [12 25],[60.9039548 79.0960452] ; [16.0960452 20.9039548],0
p4,1,0.135028,2.233727,[108  35] ; [33  5],[111.39779006  31.60220994] ; [29.60220994  8.39779006],0
s1,1,0.147461,2.098317,[  4 139] ; [ 3 35],[  5.53038674 137.46961326] ; [ 1.46961326 36.53038674],0
n2,1,0.177883,1.815226,[19 13] ; [9 2],[20.8372093 11.1627907] ; [7.1627907 3.8372093],0
u3,1,0.19043,1.714286,[19 23] ; [8 4],[21. 21.] ; [6. 6.],0
a4,1,0.208943,1.578733,[59 84] ; [20 18],[62.41436464 80.58563536] ; [16.58563536 21.41436464],0
d1,1,0.20961,1.574121,[74 69] ; [24 14],[77.42541436 65.57458564] ; [20.57458564 17.42541436],0
d2,1,0.211157,1.563477,[66 76] ; [22 16],[69.42222222 72.57777778] ; [18.57777778 19.42222222],0
r3,1,0.230159,1.439877,[130  12] ; [36  1],[131.68715084  10.31284916] ; [34.31284916  2.68715084],0
n6,1,0.234907,1.410903,[120  22] ; [29  9],[117.54444444  24.45555556] ; [31.45555556  6.54444444],0
d3,1,0.246457,1.343276,[87 56] ; [27 11],[90.06629834 52.93370166] ; [23.93370166 14.06629834],0
v4,1,0.261565,1.260457,[131  11] ; [37  1],[132.53333333   9.46666667] ; [35.46666667  2.53333333],0
a1,1,0.317191,1.000493,[ 10 133] ; [ 1 37],[  8.69060773 134.30939227] ; [ 2.30939227 35.69060773],0
b1,1,0.333454,0.935437,[59 84] ; [19 19],[61.62430939 81.37569061] ; [16.37569061 21.62430939],0
p7,1,0.336045,0.925461,[101  41] ; [30  8],[103.34444444  38.65555556] ; [27.65555556 10.34444444],0
p9,1,0.337173,0.921152,[118  24] ; [29  9],[115.96666667  26.03333333] ; [31.03333333  6.96666667],0
u2,1,0.340231,0.909561,[22 21] ; [8 4],[23.45454545 19.54545455] ; [6.54545455 5.45454545],0
n5,1,0.390244,0.738181,[100  42] ; [24 14],[97.82222222 44.17777778] ; [26.17777778 11.82222222],0
b5,1,0.442276,0.590371,[69 74] ; [21 17],[71.10497238 71.89502762] ; [18.89502762 19.10497238],0
