Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,158.482758,[27 78] ; [274  34],[76.52542373 28.47457627] ; [224.47457627  83.52542373],1
a7,1,0.534435,0.385952,[75 30] ; [210  98],[72.45762712 32.54237288] ; [212.54237288  95.45762712],0
b4,1,0.61014,0.259971,[57 48] ; [176 132],[59.23728814 45.76271186] ; [173.76271186 134.23728814],0
u3,1,0.619451,0.24664,[16  8] ; [39 15],[16.92307692  7.07692308] ; [38.07692308 15.92307692],0
u1,1,0.627991,0.234795,[27 78] ; [ 72 236],[25.16949153 79.83050847] ; [ 73.83050847 234.16949153],0
v3,1,0.682371,0.167469,[49 54] ; [133 161],[47.21914358 55.78085642] ; [134.78085642 159.21914358],0
p2,1,0.704595,0.143735,[88 17] ; [262  45],[89.19902913 15.80097087] ; [260.80097087  46.19902913],0
a5,1,0.704775,0.143552,[84 21] ; [241  67],[82.62711864 22.37288136] ; [242.37288136  65.62711864],0
p4,1,0.762826,0.091067,[69 36] ; [206 100],[70.25547445 34.74452555] ; [204.74452555 101.25547445],0
u2,1,0.76316,0.090802,[15  9] ; [35 18],[15.58441558  8.41558442] ; [34.41558442 18.58441558],0
r4,1,0.781505,0.076927,[97  8] ; [287  21],[97.62711864  7.37288136] ; [286.37288136  21.62711864],0
p3,1,0.783906,0.075204,[62 43] ; [176 130],[60.80291971 44.19708029] ; [177.19708029 128.80291971],0
n3,1,0.784351,0.074886,[18  8] ; [44 17],[18.52873563  7.47126437] ; [43.47126437 17.52873563],0
d5,1,0.796791,0.066308,[87 18] ; [256  49],[87.84146341 17.15853659] ; [255.15853659  49.84146341],0
p10,1,0.81657,0.053805,[90 14] ; [262  44],[89.28780488 14.71219512] ; [262.71219512  43.28780488],0
v1,1,0.903507,0.014697,[59 43] ; [175 124],[59.52119701 42.47880299] ; [174.47880299 124.52119701],0
v2,1,0.922396,0.00949,[62 41] ; [181 117],[62.41645885 40.58354115] ; [180.58354115 117.41645885],0
a6,1,0.93067,0.007569,[69 36] ; [199 106],[68.63414634 36.36585366] ; [199.36585366 105.63414634],0
n6,1,0.986109,0.000303,[92 12] ; [270  35],[92.04889976 11.95110024] ; [269.95110024  35.04889976],0
