Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.000996,10.83423,[37 12] ; [12 19],[30.0125 18.9875] ; [18.9875 12.0125],1
n4,1,0.001776,9.768149,[40  9] ; [15 16],[33.6875 15.3125] ; [21.3125  9.6875],0
s6,1,0.022992,5.169089,[36 13] ; [15 16],[31.2375 17.7625] ; [19.7625 11.2375],0
s4,1,0.069093,3.304436,[ 7 40] ; [10 21],[10.24358974 36.75641026] ; [ 6.75641026 24.24358974],0
b1,1,0.075783,3.153104,[32 17] ; [14 17],[28.175 20.825] ; [17.825 13.175],0
s8,1,0.131896,2.270049,[19 30] ; [ 7 24],[15.925 33.075] ; [10.075 20.925],0
n1,1,0.158464,1.988823,[8 5] ; [4 8],[6.24 6.76] ; [5.76 6.24],0
a3,1,0.15934,1.980479,[33 16] ; [16 15],[30.0125 18.9875] ; [18.9875 12.0125],0
p11,1,0.159443,1.979505,[30 19] ; [14 17],[26.95 22.05] ; [17.05 13.95],0
p3,1,0.170489,1.878642,[15 33] ; [14 16],[17.84615385 30.15384615] ; [11.15384615 18.84615385],0
d1,1,0.173571,1.85183,[25 24] ; [11 20],[22.05 26.95] ; [13.95 17.05],0
r3,1,0.279988,1.167146,[42  7] ; [29  2],[43.4875  5.5125] ; [27.5125  3.4875],0
p10,1,0.280128,1.16647,[18 30] ; [ 8 23],[15.79746835 32.20253165] ; [10.20253165 20.79746835],0
v3,1,0.294107,1.100726,[14 35] ; [12 18],[16.12658228 32.87341772] ; [ 9.87341772 20.12658228],0
a7,1,0.302346,1.063817,[31 18] ; [16 15],[28.7875 20.2125] ; [18.2125 12.7875],0
s1,1,0.302723,1.062159,[ 4 43] ; [ 5 26],[ 5.42307692 41.57692308] ; [ 3.57692308 27.42307692],0
n3,1,0.339039,0.914062,[11  5] ; [5 5],[9.84615385 6.15384615] ; [6.15384615 3.84615385],0
d5,1,0.345579,0.889624,[35 14] ; [19 12],[33.075 15.925] ; [20.925 10.075],0
u2,1,0.347329,0.883191,[8 8] ; [10  5],[9.29032258 6.70967742] ; [8.70967742 6.29032258],0
p6,1,0.367052,0.813621,[14 34] ; [ 6 24],[12.30769231 35.69230769] ; [ 7.69230769 22.30769231],0
p1,1,0.400086,0.708068,[ 6 43] ; [ 2 29],[ 4.9 44.1] ; [ 3.1 27.9],0
n2,1,0.411314,0.675,[11  4] ; [7 5],[10.  5.] ; [8. 4.],0
d2,1,0.427931,0.628431,[25 24] ; [13 18],[23.275 25.725] ; [14.725 16.275],0
b4,1,0.453547,0.561773,[31 18] ; [17 14],[29.4 19.6] ; [18.6 12.4],0
u3,1,0.551815,0.354075,[9 7] ; [10  5],[9.80645161 6.19354839] ; [9.19354839 5.80645161],0
a1,1,0.562496,0.335401,[ 3 46] ; [ 1 30],[ 2.45 46.55] ; [ 1.55 29.45],0
a6,1,0.571911,0.319495,[30 19] ; [17 14],[28.7875 20.2125] ; [18.2125 12.7875],0
r1,1,0.573223,0.317319,[39 10] ; [23  8],[37.975 11.025] ; [24.025  6.975],0
p7,1,0.601417,0.272865,[26 21] ; [19 12],[27.11538462 19.88461538] ; [17.88461538 13.11538462],0
v4,1,0.606987,0.264586,[42  6] ; [25  5],[41.23076923  6.76923077] ; [25.76923077  4.23076923],0
v2,1,0.660391,0.19305,[17 29] ; [13 18],[17.92207792 28.07792208] ; [12.07792208 18.92207792],0
s2,1,0.701724,0.146684,[29 20] ; [17 14],[28.175 20.825] ; [17.825 13.175],0
r2,1,0.709729,0.138548,[44  5] ; [27  4],[43.4875  5.5125] ; [27.5125  3.4875],0
s5,1,0.808881,0.058501,[11 36] ; [ 8 23],[11.44871795 35.55128205] ; [ 7.55128205 23.44871795],0
r4,1,0.816995,0.053551,[39 10] ; [24  7],[38.5875 10.4125] ; [24.4125  6.5875],0
p4,1,0.818487,0.052666,[24 25] ; [16 15],[24.5 24.5] ; [15.5 15.5],0
d4,1,0.834225,0.0438,[33 15] ; [22  9],[33.41772152 14.58227848] ; [21.58227848  9.41772152],0
s7,1,0.844263,0.03859,[22 25] ; [12 15],[21.59459459 25.40540541] ; [12.40540541 14.59459459],0
a5,1,0.851364,0.035111,[29 20] ; [19 12],[29.4 19.6] ; [18.6 12.4],0
u1,1,0.861135,0.030601,[ 7 42] ; [ 4 27],[ 6.7375 42.2625] ; [ 4.2625 26.7375],0
b5,1,0.87655,0.024132,[26 23] ; [17 14],[26.3375 22.6625] ; [16.6625 14.3375],0
p8,1,0.913857,0.011702,[18 30] ; [12 19],[18.2278481 29.7721519] ; [11.7721519 19.2278481],0
a4,1,0.92089,0.009863,[16 32] ; [10 21],[15.79746835 32.20253165] ; [10.20253165 20.79746835],0
v1,1,0.921089,0.009813,[20 29] ; [13 18],[20.2125 28.7875] ; [12.7875 18.2125],0
d3,1,0.921089,0.009813,[29 20] ; [18 13],[28.7875 20.2125] ; [18.2125 12.7875],0
a2,1,0.930879,0.007524,[ 6 43] ; [ 4 27],[ 6.125 42.875] ; [ 3.875 27.125],0
p2,1,0.942465,0.005209,[32 17] ; [20 11],[31.85 17.15] ; [20.15 10.85],0
b3,1,0.97906,0.000689,[ 9 23] ; [ 5 13],[ 8.96 23.04] ; [ 5.04 12.96],0
b2,1,0.97906,0.000689,[ 9 23] ; [ 5 13],[ 8.96 23.04] ; [ 5.04 12.96],0
