Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,25.648352,[120  39] ; [27 40],[103.42035398  55.57964602] ; [43.57964602 23.42035398],1
a4,1,0.0,25.31969,[90 68] ; [14 54],[72.7079646 85.2920354] ; [31.2920354 36.7079646],1
d2,1,1e-06,24.887041,[90 69] ; [14 54],[72.84581498 86.15418502] ; [31.15418502 36.84581498],1
d1,1,6.1e-05,16.059687,[102  57] ; [24 44],[88.25550661 70.74449339] ; [37.74449339 30.25550661],1
u1,1,0.001189,10.507762,[ 31 128] ; [ 2 66],[ 23.11453744 135.88546256] ; [ 9.88546256 58.11453744],0
b3,1,0.009011,6.820697,[46 60] ; [ 8 32],[39.20547945 66.79452055] ; [14.79452055 25.20547945],0
b2,1,0.009011,6.820697,[46 60] ; [ 8 32],[39.20547945 66.79452055] ; [14.79452055 25.20547945],0
p11,1,0.010485,6.550557,[130  29] ; [45 23],[122.57709251  36.42290749] ; [52.42290749 15.57709251],0
d5,1,0.010648,6.523201,[131  27] ; [46 22],[123.74336283  34.25663717] ; [53.25663717 14.74336283],0
b5,1,0.012979,6.171983,[84 75] ; [48 20],[92.45814978 66.54185022] ; [39.54185022 28.45814978],0
d4,1,0.020053,5.407264,[131  27] ; [47 21],[124.44247788  33.55752212] ; [53.55752212 14.44247788],0
r2,1,0.027293,4.872184,[147   9] ; [58 10],[142.76785714  13.23214286] ; [62.23214286  5.76785714],0
p9,1,0.029261,4.752201,[138  21] ; [51 17],[132.38325991  26.61674009] ; [56.61674009 11.38325991],0
a6,1,0.040185,4.210057,[107  52] ; [36 32],[100.16299559  58.83700441] ; [42.83700441 25.16299559],0
p10,1,0.050632,3.820397,[132  24] ; [50 18],[126.75  29.25] ; [55.25 12.75],0
r1,1,0.050756,3.816311,[124  34] ; [45 23],[118.15044248  39.84955752] ; [50.84955752 17.15044248],0
s6,1,0.052202,3.769283,[117  38] ; [42 25],[111.01351351  43.98648649] ; [47.98648649 19.01351351],0
v1,1,0.059765,3.543894,[73 81] ; [23 45],[66.59459459 87.40540541] ; [29.40540541 38.59459459],0
p8,1,0.079555,3.073977,[100  58] ; [34 33],[94.09777778 63.90222222] ; [39.90222222 27.09777778],0
p6,1,0.086731,2.934025,[80 78] ; [26 42],[74.10619469 83.89380531] ; [31.89380531 36.10619469],0
p12,1,0.092915,2.823129,[ 11 148] ; [ 1 67],[  8.40528634 150.59471366] ; [ 3.59471366 64.40528634],0
n5,1,0.106036,2.612335,[125  33] ; [47 21],[120.24778761  37.75221239] ; [51.75221239 16.24778761],0
n4,1,0.134089,2.244519,[128  30] ; [49 19],[123.74336283  34.25663717] ; [53.25663717 14.74336283],0
v4,1,0.158819,1.985439,[150   9] ; [67  1],[151.99559471   7.00440529] ; [65.00440529  2.99559471],0
s8,1,0.167433,1.905774,[79 80] ; [27 41],[74.24669604 84.75330396] ; [31.75330396 36.24669604],0
r4,1,0.197327,1.662052,[141  18] ; [56 12],[137.98678414  21.01321586] ; [59.01321586  8.98678414],0
p2,1,0.198407,1.654064,[142  16] ; [57 11],[139.12389381  18.87610619] ; [59.87610619  8.12389381],0
a7,1,0.205984,1.599427,[114  45] ; [43 25],[109.969163  49.030837] ; [47.030837 20.969163],0
a8,1,0.258651,1.275964,[ 16 133] ; [10 51],[ 18.44761905 130.55238095] ; [ 7.55238095 53.44761905],0
n1,1,0.270038,1.216552,[16 19] ; [ 4 10],[14.28571429 20.71428571] ; [5.71428571 8.28571429],0
b4,1,0.274932,1.191971,[92 67] ; [34 34],[88.25550661 70.74449339] ; [37.74449339 30.25550661],0
p7,1,0.283881,1.148417,[115  43] ; [44 23],[111.65333333  46.34666667] ; [47.34666667 19.65333333],0
d3,1,0.285305,1.141644,[112  47] ; [43 25],[108.56828194  50.43171806] ; [46.43171806 21.56828194],0
u2,1,0.31403,1.013648,[20 19] ; [25 15],[22.21518987 16.78481013] ; [22.78481013 17.21518987],0
n6,1,0.323818,0.973465,[138  20] ; [56 12],[135.62831858  22.37168142] ; [58.37168142  9.62831858],0
s5,1,0.361558,0.832475,[59 95] ; [20 43],[56.06451613 97.93548387] ; [22.93548387 40.06451613],0
n2,1,0.453453,0.562007,[21 14] ; [10  4],[22.14285714 12.85714286] ; [8.85714286 5.14285714],0
a1,1,0.482073,0.494171,[  8 151] ; [ 2 66],[  7.00440529 151.99559471] ; [ 2.99559471 65.00440529],0
n3,1,0.489162,0.47837,[23 11] ; [8 6],[21.95833333 12.04166667] ; [9.04166667 4.95833333],0
s4,1,0.561168,0.337685,[ 39 118] ; [14 52],[ 37.31390135 119.68609865] ; [15.68609865 50.31390135],0
u3,1,0.596928,0.279655,[25 13] ; [24 16],[23.87179487 14.12820513] ; [25.12820513 14.87179487],0
s7,1,0.662889,0.190033,[81 69] ; [33 32],[79.53488372 70.46511628] ; [34.46511628 30.53488372],0
r3,1,0.672922,0.178203,[147  12] ; [63  4],[147.74336283  11.25663717] ; [62.25663717  4.74336283],0
p1,1,0.683154,0.166597,[ 18 141] ; [ 9 59],[ 18.91189427 140.08810573] ; [ 8.08810573 59.91189427],0
b1,1,0.694773,0.153966,[77 82] ; [31 37],[75.64757709 83.35242291] ; [32.35242291 35.64757709],0
p3,1,0.769615,0.085778,[99 59] ; [44 24],[99.97345133 58.02654867] ; [43.02654867 24.97345133],0
s2,1,0.878341,0.023431,[86 71] ; [38 30],[86.52444444 70.47555556] ; [37.47555556 30.52444444],0
s3,1,0.882015,0.022027,[96 62] ; [40 27],[95.50222222 62.49777778] ; [40.49777778 26.50222222],0
s1,1,0.901145,0.015429,[ 10 146] ; [ 4 63],[  9.79372197 146.20627803] ; [ 4.20627803 62.79372197],0
v3,1,0.910857,0.012534,[ 30 127] ; [12 53],[ 29.7027027 127.2972973] ; [12.2972973 52.7027027],0
p5,1,0.97956,0.000656,[ 24 133] ; [10 56],[ 23.93721973 133.06278027] ; [10.06278027 55.93721973],0
