Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.00088,11.06477,[ 8 38] ; [17 15],[14.74358974 31.25641026] ; [10.25641026 21.74358974],1
a4,1,0.051202,3.801649,[15 31] ; [18 15],[19.21518987 26.78481013] ; [13.78481013 19.21518987],0
v1,1,0.054015,3.712243,[20 26] ; [21 11],[24.17948718 21.82051282] ; [16.82051282 15.17948718],0
a8,1,0.056541,3.636034,[ 1 43] ; [ 4 25],[ 3.01369863 40.98630137] ; [ 1.98630137 27.01369863],0
d2,1,0.090585,2.863953,[19 27] ; [20 13],[22.70886076 23.29113924] ; [16.29113924 16.70886076],0
d4,1,0.187524,1.736961,[35 11] ; [29  4],[37.26582278  8.73417722] ; [26.73417722  6.26582278],0
n5,1,0.187524,1.736961,[35 11] ; [29  4],[37.26582278  8.73417722] ; [26.73417722  6.26582278],0
u2,1,0.188004,1.733193,[12  9] ; [4 8],[10.18181818 10.81818182] ; [5.81818182 6.18181818],0
u1,1,0.198583,1.652768,[ 6 40] ; [ 8 25],[ 8.15189873 37.84810127] ; [ 5.84810127 27.15189873],0
a2,1,0.198583,1.652768,[ 6 40] ; [ 8 25],[ 8.15189873 37.84810127] ; [ 5.84810127 27.15189873],0
b4,1,0.228846,1.448022,[23 23] ; [21 12],[25.62025316 20.37974684] ; [18.37974684 14.62025316],0
s5,1,0.230152,1.439922,[20 22] ; [18 11],[22.47887324 19.52112676] ; [15.52112676 13.47887324],0
d1,1,0.234044,1.416113,[26 20] ; [23 10],[28.53164557 17.46835443] ; [20.46835443 12.53164557],0
n1,1,0.252136,1.311429,[6 6] ; [1 4],[4.94117647 7.05882353] ; [2.05882353 2.94117647],0
n4,1,0.26507,1.242081,[31 15] ; [26  7],[33.18987342 12.81012658] ; [23.81012658  9.18987342],0
r4,1,0.293264,1.104574,[38  8] ; [30  3],[39.59493671  6.40506329] ; [28.40506329  4.59493671],0
s7,1,0.3118,1.023035,[33 12] ; [20 12],[30.97402597 14.02597403] ; [22.02597403  9.97402597],0
u3,1,0.345895,0.888462,[14  7] ; [6 6],[12.72727273  8.27272727] ; [7.27272727 4.72727273],0
v4,1,0.372726,0.794556,[45  1] ; [31  2],[44.25316456  1.74683544] ; [31.74683544  1.25316456],0
p12,1,0.387733,0.746041,[ 3 43] ; [ 4 29],[ 4.07594937 41.92405063] ; [ 2.92405063 30.07594937],0
p2,1,0.393158,0.729153,[44  2] ; [30  3],[43.08860759  2.91139241] ; [30.91139241  2.08860759],0
r1,1,0.40872,0.68252,[34 12] ; [27  6],[35.51898734 10.48101266] ; [25.48101266  7.51898734],0
b1,1,0.409041,0.681588,[21 25] ; [12 21],[19.21518987 26.78481013] ; [13.78481013 19.21518987],0
a3,1,0.409041,0.681588,[25 21] ; [21 12],[26.78481013 19.21518987] ; [19.21518987 13.78481013],0
a7,1,0.418547,0.65439,[28 18] ; [23 10],[29.69620253 16.30379747] ; [21.30379747 11.69620253],0
p6,1,0.418547,0.65439,[28 18] ; [23 10],[29.69620253 16.30379747] ; [21.30379747 11.69620253],0
p9,1,0.419278,0.652337,[39  7] ; [30  3],[40.17721519  5.82278481] ; [28.82278481  4.17721519],0
n6,1,0.447753,0.576335,[39  7] ; [29  3],[40.1025641  5.8974359] ; [27.8974359  4.1025641],0
p10,1,0.45821,0.550263,[41  5] ; [31  2],[41.92405063  4.07594937] ; [30.07594937  2.92405063],0
p1,1,0.45821,0.550263,[ 5 41] ; [ 2 31],[ 4.07594937 41.92405063] ; [ 2.92405063 30.07594937],0
r2,1,0.618664,0.24775,[42  4] ; [29  4],[41.34177215  4.65822785] ; [29.65822785  3.34177215],0
b5,1,0.659458,0.194183,[26 20] ; [17 16],[25.03797468 20.96202532] ; [17.96202532 15.03797468],0
a5,1,0.676028,0.174632,[30 16] ; [23 10],[30.86075949 15.13924051] ; [22.13924051 10.86075949],0
s2,1,0.7134,0.134905,[31 14] ; [24  9],[31.73076923 13.26923077] ; [23.26923077  9.73076923],0
s1,1,0.732016,0.117268,[ 2 44] ; [ 2 31],[ 2.32911392 43.67088608] ; [ 1.67088608 31.32911392],0
p5,1,0.789533,0.071245,[ 6 40] ; [ 5 28],[ 6.40506329 39.59493671] ; [ 4.59493671 28.40506329],0
a1,1,0.811121,0.057111,[ 1 45] ; [ 1 32],[ 1.16455696 44.83544304] ; [ 0.83544304 32.16455696],0
n3,1,0.824745,0.049038,[9 3] ; [4 1],[9.17647059 2.82352941] ; [3.82352941 1.17647059],0
p3,1,0.843787,0.03883,[33 13] ; [23 10],[32.60759494 13.39240506] ; [23.39240506  9.60759494],0
s8,1,0.861554,0.030414,[26 20] ; [18 15],[25.62025316 20.37974684] ; [18.37974684 14.62025316],0
