Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,58.424296,[21 99] ; [149 100],[55.28455285 64.71544715] ; [114.71544715 134.28455285],1
a3,1,0.0,45.94009,[55 64] ; [203  48],[82.97837838 36.02162162] ; [175.02162162  75.97837838],1
d1,1,0.0,39.878076,[37 83] ; [165  86],[65.33692722 54.66307278] ; [136.66307278 114.33692722],1
d2,1,0.0,39.038671,[31 88] ; [151  97],[59.01362398 59.98637602] ; [122.98637602 125.01362398],1
u1,1,0.0,37.116425,[  2 118] ; [ 72 179],[23.93530997 96.06469003] ; [ 50.06469003 200.93530997],1
d5,1,0.0,32.940374,[75 44] ; [222  29],[95.52162162 23.47837838] ; [201.47837838  49.52162162],1
a6,1,0.0,29.29477,[58 62] ; [192  59],[80.86253369 39.13746631] ; [169.13746631  81.86253369],1
p9,1,1e-05,19.48169,[75 42] ; [209  38],[91.28571429 25.71428571] ; [192.71428571  54.28571429],1
s7,1,2.1e-05,18.07688,[32 82] ; [126 116],[50.59550562 63.40449438] ; [107.40449438 134.59550562],1
n4,1,2.1e-05,18.075676,[74 46] ; [205  45],[90.48648649 29.51351351] ; [188.51351351  61.48648649],1
d4,1,3.7e-05,17.044723,[78 41] ; [212  39],[93.27027027 25.72972973] ; [196.72972973  54.27027027],1
r1,1,0.000327,12.911016,[75 44] ; [201  49],[89.00813008 29.99186992] ; [186.99186992  63.00813008],1
p10,1,0.000408,12.49434,[75 43] ; [200  48],[88.66120219 29.33879781] ; [186.33879781  61.66120219],1
s8,1,0.000586,11.818644,[31 89] ; [111 139],[46.05405405 73.94594595] ; [ 95.94594595 154.05405405],1
r2,1,0.001008,10.812185,[103  17] ; [236  11],[110.84468665   9.15531335] ; [228.15531335  18.84468665],0
n5,1,0.001542,10.027255,[76 44] ; [197  53],[88.54054054 31.45945946] ; [184.45945946  65.54054054],0
s5,1,0.011213,6.43131,[24 92] ; [ 82 161],[34.25069638 81.74930362] ; [ 71.74930362 171.25069638],0
p4,1,0.012736,6.205375,[43 77] ; [124 126],[54.16216216 65.83783784] ; [112.83783784 137.16216216],0
s6,1,0.016937,5.702923,[67 53] ; [170  78],[77.2826087 42.7173913] ; [159.7173913  88.2826087],0
s2,1,0.020108,5.402488,[47 71] ; [131 117],[57.38797814 60.61202186] ; [120.61202186 127.38797814],0
d3,1,0.031884,4.604701,[69 50] ; [174  77],[78.15405405 40.84594595] ; [164.84594595  86.15405405],0
b3,1,0.073708,3.198462,[20 46] ; [71 94],[26. 40.] ; [ 65. 100.],0
b2,1,0.073708,3.198462,[20 46] ; [71 94],[26. 40.] ; [ 65. 100.],0
r4,1,0.081597,3.0328,[97 23] ; [220  31],[102.53369272  17.46630728] ; [214.46630728  36.53369272],0
v4,1,0.099852,2.707898,[107  13] ; [235  15],[110.91891892   9.08108108] ; [231.08108108  18.91891892],0
v2,1,0.100203,2.702315,[52 61] ; [134 108],[59.2056338 53.7943662] ; [126.7943662 115.2056338],0
p6,1,0.10353,2.650313,[22 96] ; [ 66 184],[28.2173913 89.7826087] ; [ 59.7826087 190.2173913],0
v1,1,0.131849,2.270598,[46 70] ; [116 125],[52.63865546 63.36134454] ; [109.36134454 131.63865546],0
p3,1,0.131985,2.268996,[36 84] ; [ 95 155],[42.48648649 77.51351351] ; [ 88.51351351 161.48648649],0
p2,1,0.143006,2.145313,[80 40] ; [185  65],[85.94594595 34.05405405] ; [179.05405405  70.94594595],0
p12,1,0.179874,1.798668,[  4 116] ; [ 17 234],[  6.79245283 113.20754717] ; [ 14.20754717 236.79245283],0
a1,1,0.23468,1.41227,[  3 117] ; [ 13 238],[  5.17520216 114.82479784] ; [ 10.82479784 240.17520216],0
n3,1,0.260156,1.267926,[22 11] ; [57 17],[24.36448598  8.63551402] ; [54.63551402 19.36448598],0
n2,1,0.262454,1.255764,[20 12] ; [55 20],[22.42990654  9.57009346] ; [52.57009346 22.42990654],0
s4,1,0.310728,1.027577,[ 17 102] ; [ 46 202],[20.42779292 98.57220708] ; [ 42.57220708 205.42779292],0
s3,1,0.344048,0.895288,[58 60] ; [135 113],[62.22404372 55.77595628] ; [130.77595628 117.22404372],0
