Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,2e-06,22.864167,[54 84] ; [76 33],[72.63157895 65.36842105] ; [57.36842105 51.63157895],1
a8,1,0.135084,2.233083,[ 11 124] ; [14 84],[ 14.48497854 120.51502146] ; [10.51502146 87.48497854],0
a3,1,0.177785,1.816047,[100  44] ; [84 25],[104.72727273  39.27272727] ; [79.27272727 29.72727273],0
d2,1,0.246329,1.344007,[67 75] ; [60 50],[71.56349206 70.43650794] ; [55.43650794 54.56349206],0
d5,1,0.248022,1.334411,[118  26] ; [96 14],[121.32283465  22.67716535] ; [92.67716535 17.32283465],0
s7,1,0.259593,1.270925,[ 29 108] ; [28 74],[ 32.67364017 104.32635983] ; [24.32635983 77.67364017],0
a1,1,0.277058,1.181464,[  4 140] ; [  6 104],[  5.66929134 138.33070866] ; [  4.33070866 105.66929134],0
b4,1,0.293052,1.105548,[88 56] ; [60 50],[83.90551181 60.09448819] ; [64.09448819 45.90551181],0
r2,1,0.319831,0.989637,[123  17] ; [100   9],[125.3815261  14.6184739] ; [97.6184739 11.3815261],0
s3,1,0.41295,0.670292,[ 33 109] ; [30 78],[ 35.784 106.216] ; [27.216 80.784],0
p1,1,0.41382,0.667798,[ 10 133] ; [  5 105],[  8.47826087 134.52173913] ; [  6.52173913 103.47826087],0
u3,1,0.420227,0.649681,[21 23] ; [15 11],[22.62857143 21.37142857] ; [13.37142857 12.62857143],0
a6,1,0.51797,0.417933,[98 46] ; [79 31],[100.34645669  43.65354331] ; [76.65354331 33.34645669],0
s4,1,0.614778,0.253275,[ 13 131] ; [  8 102],[ 11.90551181 132.09448819] ; [  9.09448819 100.90551181],0
a2,1,0.64224,0.215824,[ 28 116] ; [24 86],[ 29.48031496 114.51968504] ; [22.51968504 87.48031496],0
d3,1,0.647672,0.208847,[105  39] ; [83 27],[106.58267717  37.41732283] ; [81.41732283 28.58267717],0
n2,1,0.682025,0.167856,[31 19] ; [9 7],[30.3030303 19.6969697] ; [9.6969697 6.3030303],0
n3,1,0.688049,0.161206,[29 20] ; [11  6],[29.6969697 19.3030303] ; [10.3030303  6.6969697],0
a7,1,0.790606,0.070503,[103  41] ; [77 33],[102.04724409  41.95275591] ; [77.95275591 32.04724409],0
b5,1,0.811289,0.057008,[79 65] ; [62 48],[79.93700787 64.06299213] ; [61.06299213 48.93700787],0
b1,1,0.830884,0.045611,[57 87] ; [45 65],[57.82677165 86.17322835] ; [44.17322835 65.82677165],0
u4,1,0.847915,0.03678,[  1 143] ; [  1 109],[  1.13385827 142.86614173] ; [  0.86614173 109.13385827],0
u2,1,0.873479,0.025358,[24 19] ; [14 12],[23.68115942 19.31884058] ; [14.31884058 11.68115942],0
s1,1,0.941479,0.005389,[  5 138] ; [  4 105],[  5.10714286 137.89285714] ; [  3.89285714 105.10714286],0
n1,1,0.961725,0.002303,[15 34] ; [ 5 11],[15.07692308 33.92307692] ; [ 4.92307692 11.07692308],0
