Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,45.68307,[64 62] ; [290  65],[92.73180873 33.26819127] ; [261.26819127  93.73180873],1
p11,1,0.0,43.877373,[63 70] ; [283  79],[92.96565657 40.03434343] ; [253.03434343 108.96565657],1
p7,1,0.0,43.753777,[ 27 100] ; [194 156],[58.84067086 68.15932914] ; [162.15932914 187.84067086],1
v4,1,0.0,42.831633,[99 33] ; [339  17],[118.47540984  13.52459016] ; [319.52459016  36.47540984],1
p10,1,0.0,40.381318,[61 69] ; [275  82],[89.69199179 40.30800821] ; [246.30800821 110.69199179],1
p8,1,0.0,38.049409,[ 17 116] ; [150 202],[45.79587629 87.20412371] ; [121.20412371 230.79587629],1
r3,1,0.0,36.503677,[101  31] ; [340  18],[118.8  13.2] ; [322.2  35.8],1
r4,1,1e-06,25.048951,[87 46] ; [310  52],[106.66868687  26.33131313] ; [290.33131313  71.66868687],1
p4,1,1e-06,23.78606,[ 22 109] ; [145 214],[44.64693878 86.35306122] ; [122.35306122 236.64693878],1
n6,1,3e-05,17.434142,[83 49] ; [290  68],[100.48163265  31.51836735] ; [272.51836735  85.48163265],1
p6,1,0.000182,14.008038,[ 14 117] ; [ 95 262],[ 29.2602459 101.7397541] ; [ 79.7397541 277.2602459],1
b1,1,0.000351,12.776489,[63 70] ; [109 253],[46.21414141 86.78585859] ; [125.78585859 236.21414141],1
r1,1,0.000395,12.553982,[82 50] ; [280  79],[97.3197556 34.6802444] ; [264.6802444  94.3197556],1
s6,1,0.000618,11.722054,[57 73] ; [218 138],[73.55967078 56.44032922] ; [201.44032922 154.55967078],1
a1,1,0.001018,10.793941,[ 13 120] ; [ 10 352],[  6.17979798 126.82020202] ; [ 16.82020202 345.17979798],0
a7,1,0.001274,10.380224,[76 56] ; [262  98],[90.68292683 41.31707317] ; [247.31707317 112.68292683],0
s3,1,0.001661,9.891379,[49 81] ; [190 163],[64.32712215 65.67287785] ; [174.67287785 178.32712215],0
v1,1,0.005198,7.809072,[42 90] ; [162 191],[55.52164948 76.47835052] ; [148.47835052 204.52164948],0
s1,1,0.010127,6.612446,[ 10 120] ; [  9 343],[  5.12448133 124.87551867] ; [ 13.87551867 338.12448133],0
a6,1,0.01103,6.460517,[73 59] ; [245 117],[84.97165992 47.02834008] ; [233.02834008 128.97165992],0
d3,1,0.014802,5.939914,[75 57] ; [247 113],[86.3902439 45.6097561] ; [235.6097561 124.3902439],0
r2,1,0.01614,5.78761,[108  20] ; [327  29],[115.04132231  12.95867769] ; [319.95867769  36.04132231],0
n4,1,0.016163,5.785019,[78 54] ; [254 106],[89.07317073 42.92682927] ; [242.92682927 117.07317073],0
n5,1,0.01819,5.57778,[77 54] ; [251 107],[87.86912065 43.13087935] ; [240.13087935 117.86912065],0
d5,1,0.025848,4.966139,[89 43] ; [279  82],[98.53144016 33.46855984] ; [269.46855984  91.53144016],0
n3,1,0.029504,4.737978,[28 24] ; [77 31],[34.125 17.875] ; [70.875 37.125],0
s2,1,0.034342,4.477608,[46 85] ; [164 194],[56.25766871 74.74233129] ; [153.74233129 204.25766871],0
a5,1,0.042236,4.12571,[75 58] ; [240 122],[84.63636364 48.36363636] ; [230.36363636 131.63636364],0
p1,1,0.045753,3.990659,[ 10 123] ; [ 12 348],[  5.93509128 127.06490872] ; [ 16.06490872 343.93509128],0
n2,1,0.046207,3.974014,[34 22] ; [81 26],[39.50920245 16.49079755] ; [75.49079755 31.50920245],0
s8,1,0.054809,3.687874,[34 98] ; [126 235],[42.83975659 89.16024341] ; [117.16024341 243.83975659],0
s7,1,0.05703,3.621704,[38 88] ; [139 211],[46.85294118 79.14705882] ; [130.14705882 219.85294118],0
a8,1,0.116794,2.4598,[ 12 116] ; [ 49 279],[ 17.12280702 110.87719298] ; [ 43.87719298 284.12280702],0
p12,1,0.125343,2.349256,[  8 124] ; [ 11 349],[  5.09756098 126.90243902] ; [ 13.90243902 346.09756098],0
d4,1,0.130012,2.292364,[96 36] ; [285  75],[102.2195122  29.7804878] ; [278.7804878  81.2195122],0
u4,1,0.136746,2.214201,[  4 129] ; [  4 358],[  2.14949495 130.85050505] ; [  5.85050505 356.14949495],0
v2,1,0.145706,2.116636,[53 70] ; [176 171],[59.92978723 63.07021277] ; [169.07021277 177.92978723],0
s5,1,0.181675,1.783867,[ 25 101] ; [ 91 262],[30.51356994 95.48643006] ; [ 85.48643006 267.51356994],0
n1,1,0.220217,1.502954,[23 32] ; [34 72],[19.47204969 35.52795031] ; [37.52795031 68.47204969],0
b5,1,0.228705,1.448897,[77 56] ; [231 131],[82.75555556 50.24444444] ; [225.24444444 136.75555556],0
d2,1,0.305213,1.051278,[61 70] ; [149 211],[56.02851324 74.97148676] ; [153.97148676 206.02851324],0
d1,1,0.42864,0.626505,[63 70] ; [186 176],[66.9030303 66.0969697] ; [182.0969697 179.9030303],0
s4,1,0.434679,0.610288,[ 25 107] ; [ 57 300],[ 22.13496933 109.86503067] ; [ 59.86503067 297.13496933],0
b4,1,0.486943,0.483274,[74 59] ; [214 148],[77.38181818 55.61818182] ; [210.61818182 151.38181818],0
a2,1,0.601455,0.272806,[ 27 106] ; [ 66 296],[ 24.98787879 108.01212121] ; [ 68.01212121 293.98787879],0
a3,1,0.679036,0.171213,[83 48] ; [236 125],[84.93699187 46.06300813] ; [234.06300813 126.93699187],0
u1,1,0.681136,0.16885,[ 18 115] ; [ 44 318],[ 16.65858586 116.34141414] ; [ 45.34141414 316.65858586],0
u3,1,0.70284,0.145535,[27 23] ; [63 61],[25.86206897 24.13793103] ; [64.13793103 59.86206897],0
v3,1,0.721762,0.126811,[39 85] ; [105 248],[37.43396226 86.56603774] ; [106.56603774 246.43396226],0
a4,1,0.865492,0.028692,[53 78] ; [143 218],[52.18699187 78.81300813] ; [143.81300813 217.18699187],0
b2,1,0.948338,0.004198,[28 55] ; [ 64 128],[27.76727273 55.23272727] ; [ 64.23272727 127.76727273],0
b3,1,0.948338,0.004198,[28 55] ; [ 64 128],[27.76727273 55.23272727] ; [ 64.23272727 127.76727273],0
u2,1,0.984405,0.000382,[26 23] ; [66 58],[26.05780347 22.94219653] ; [65.94219653 58.05780347],0
