Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,61.60524,[ 39 124] ; [149  84],[77.38383838 85.61616162] ; [110.61616162 122.38383838],1
p6,1,0.0,51.565242,[ 15 148] ; [ 98 133],[ 46.74873096 116.25126904] ; [ 66.25126904 164.74873096],1
p3,1,0.0,39.742709,[ 40 123] ; [132 102],[70.61964736 92.38035264] ; [101.38035264 132.61964736],1
p4,1,0.0,30.588942,[ 60 103] ; [152  82],[87.04282116 75.95717884] ; [124.95717884 109.04282116],1
p2,1,0.0,28.49566,[112  52] ; [209  24],[132.60453401  31.39546599] ; [188.39546599  44.60453401],1
p10,1,4.2e-05,16.78947,[103  60] ; [190  43],[120.60353535  42.39646465] ; [172.39646465  60.60353535],1
p9,1,0.000833,11.165722,[109  54] ; [190  43],[123.07323232  39.92676768] ; [175.92676768  57.07323232],1
p11,1,0.000934,10.954452,[111  53] ; [192  42],[124.85427136  39.14572864] ; [178.14572864  55.85427136],1
v4,1,0.002492,9.14631,[146  17] ; [224   7],[153.07106599   9.92893401] ; [216.92893401  14.07106599],0
r4,1,0.003214,8.681634,[144  20] ; [224  10],[151.63819095  12.36180905] ; [216.36180905  17.63819095],0
n6,1,0.004632,8.017704,[117  46] ; [194  38],[128.33670886  34.66329114] ; [182.66329114  49.33670886],0
r3,1,0.007387,7.176488,[149  14] ; [226   6],[154.74683544   8.25316456] ; [220.25316456  11.74683544],0
n5,1,0.01268,6.213198,[100  64] ; [169  63],[111.4040404  52.5959596] ; [157.5959596  74.4040404],0
s7,1,0.015578,5.849936,[ 33 124] ; [ 72 151],[ 43.38157895 113.61842105] ; [ 61.61842105 161.38157895],0
a8,1,0.02833,4.807872,[ 11 143] ; [ 30 176],[ 17.53888889 136.46111111] ; [ 23.46111111 182.53888889],0
v2,1,0.038755,4.271573,[76 80] ; [132  90],[85.84126984 70.15873016] ; [122.15873016  99.84126984],0
s1,1,0.04187,4.140457,[ 11 150] ; [  6 226],[  6.96437659 154.03562341] ; [ 10.03562341 221.96437659],0
a3,1,0.050713,3.817717,[98 64] ; [163  70],[107.04303797  54.95696203] ; [153.95696203  79.04303797],0
n3,1,0.050928,3.810642,[34 19] ; [33  7],[38.1827957 14.8172043] ; [28.8172043 11.1827957],0
s3,1,0.062418,3.471937,[ 60 100] ; [109 123],[68.97959184 91.02040816] ; [100.02040816 131.97959184],0
s5,1,0.0735,3.203082,[ 32 126] ; [ 65 165],[ 39.5 118.5] ; [ 57.5 172.5],0
v3,1,0.077045,3.126154,[ 44 112] ; [ 83 142],[ 52. 104.] ; [ 75. 150.],0
a2,1,0.084545,2.975284,[ 30 134] ; [ 60 174],[ 37.08542714 126.91457286] ; [ 52.91457286 181.08542714],0
b4,1,0.090819,2.859793,[105  59] ; [130 104],[96.83417085 67.16582915] ; [138.16582915  95.83417085],0
d5,1,0.102843,2.660899,[121  43] ; [188  45],[127.64735516  36.35264484] ; [181.35264484  51.64735516],0
u1,1,0.103305,2.653767,[ 19 145] ; [ 41 193],[ 24.72361809 139.27638191] ; [ 35.27638191 198.72361809],0
s2,1,0.108294,2.578948,[ 47 113] ; [ 87 147],[ 54.41624365 105.58375635] ; [ 79.58375635 154.41624365],0
n1,1,0.147746,2.095368,[22 33] ; [10 29],[18.72340426 36.27659574] ; [13.27659574 25.72340426],0
p5,1,0.158909,1.984581,[  8 156] ; [ 20 214],[ 11.53768844 152.46231156] ; [ 16.46231156 217.53768844],0
s6,1,0.164111,1.935929,[79 83] ; [128 101],[85.76470588 76.23529412] ; [121.23529412 107.76470588],0
