Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,160.236722,[367 125] ; [ 6 89],[312.63373083 179.36626917] ; [60.36626917 34.63373083],1
d5,1,0.0,124.193025,[449  43] ; [43 52],[412.37478705  79.62521295] ; [79.62521295 15.37478705],1
d3,1,0.0,64.426688,[382 110] ; [35 60],[349.51277683 142.48722317] ; [67.48722317 27.51277683],1
d2,1,0.0,41.76418,[296 195] ; [23 72],[267.28498294 223.71501706] ; [51.71501706 43.28498294],1
a4,1,1e-06,23.999389,[268 223] ; [25 68],[246.34075342 244.65924658] ; [46.65924658 46.34075342],1
a3,1,2e-06,22.86337,[388 102] ; [52 41],[369.81132075 120.18867925] ; [70.18867925 22.81132075],1
u1,1,1.3e-05,19.014035,[126 366] ; [ 5 90],[109.79897785 382.20102215] ; [21.20102215 73.79897785],1
a2,1,3.1e-05,17.339964,[155 337] ; [10 85],[138.29642249 353.70357751] ; [26.70357751 68.29642249],1
r3,1,0.000156,14.298284,[477  12] ; [85 10],[470.57876712  18.42123288] ; [91.42123288  3.57876712],1
a5,1,0.000197,13.856117,[408  84] ; [63 32],[394.77342419  97.22657581] ; [76.22657581 18.77342419],1
s2,1,0.000846,11.137485,[274 212] ; [34 57],[259.42461005 226.57538995] ; [48.57538995 42.42461005],1
p1,1,0.001729,9.816917,[ 38 451] ; [17 77],[ 46.13207547 442.86792453] ; [ 8.86792453 85.13207547],0
p9,1,0.002973,8.823863,[419  67] ; [68 24],[409.48442907  76.51557093] ; [77.51557093 14.48442907],0
s7,1,0.014829,5.936641,[268 200] ; [38 50],[257.56834532 210.43165468] ; [48.43165468 39.56834532],0
s8,1,0.016237,5.777063,[250 238] ; [35 58],[239.38037866 248.61962134] ; [45.61962134 47.38037866],0
p2,1,0.016599,5.738318,[422  67] ; [72 22],[414.34991424  74.65008576] ; [79.65008576 14.34991424],0
p10,1,0.020401,5.377242,[414  74] ; [69 23],[406.3862069  81.6137931] ; [76.6137931 15.3862069],0
v2,1,0.041507,4.155192,[291 186] ; [44 45],[282.32332155 194.67667845] ; [52.67667845 36.32332155],0
a7,1,0.056104,3.648963,[367 124] ; [62 33],[359.45221843 131.54778157] ; [69.54778157 25.45221843],0
p4,1,0.057997,3.593749,[320 168] ; [52 42],[311.91752577 176.08247423] ; [60.08247423 33.91752577],0
b3,1,0.083715,2.991254,[131 186] ; [18 43],[124.95502646 192.04497354] ; [24.04497354 36.95502646],0
b2,1,0.083715,2.991254,[131 186] ; [18 43],[124.95502646 192.04497354] ; [24.04497354 36.95502646],0
u2,1,0.084135,2.983164,[61 41] ; [19 24],[56.27586207 45.72413793] ; [23.72413793 19.27586207],0
n6,1,0.084301,2.979973,[437  52] ; [79 16],[432.06164384  56.93835616] ; [83.93835616 11.06164384],0
p7,1,0.089857,2.876936,[323 156] ; [53 38],[315.97192982 163.02807018] ; [60.02807018 30.97192982],0
s5,1,0.090529,2.864947,[178 297] ; [25 64],[170.96631206 304.03368794] ; [32.03368794 56.96631206],0
s1,1,0.13243,2.263788,[ 16 469] ; [ 6 85],[ 18.52430556 466.47569444] ; [ 3.47569444 87.52430556],0
a1,1,0.163679,1.939907,[ 27 465] ; [ 2 93],[ 24.30664395 467.69335605] ; [ 4.69335605 90.30664395],0
u3,1,0.166391,1.915165,[66 38] ; [22 21],[62.2585034 41.7414966] ; [25.7414966 17.2585034],0
n1,1,0.230688,1.436615,[37 50] ; [13 10],[39.54545455 47.45454545] ; [10.45454545 12.54545455],0
p3,1,0.248211,1.333345,[269 221] ; [45 48],[263.91080617 226.08919383] ; [50.08919383 42.91080617],0
p6,1,0.253078,1.30623,[200 286] ; [32 60],[195.07266436 290.92733564] ; [36.92733564 55.07266436],0
n2,1,0.253747,1.302554,[63 26] ; [19  4],[65.16071429 23.83928571] ; [16.83928571  6.16071429],0
s3,1,0.268566,1.224058,[289 196] ; [48 42],[284.25217391 200.74782609] ; [52.74782609 37.25217391],0
r4,1,0.278176,1.17598,[473  19] ; [89  6],[471.04599659  20.95400341] ; [90.95400341  4.04599659],0
a6,1,0.312569,1.019788,[346 145] ; [62 33],[341.85665529 149.14334471] ; [66.14334471 28.85665529],0
s6,1,0.316686,1.002583,[343 139] ; [60 31],[338.9982548 143.0017452] ; [64.0017452 26.9982548],0
a8,1,0.330223,0.948022,[ 77 365] ; [11 73],[ 73.94676806 368.05323194] ; [14.05323194 69.94676806],0
r2,1,0.34094,0.906894,[475  12] ; [91  4],[473.61168385  13.38831615] ; [92.38831615  2.61168385],0
v4,1,0.388254,0.744405,[473  17] ; [89  5],[471.54109589  18.45890411] ; [90.45890411  3.54109589],0
v1,1,0.472459,0.516218,[282 201] ; [50 42],[278.88 204.12] ; [53.12 38.88],0
p12,1,0.518317,0.417241,[ 47 440] ; [ 7 86],[ 45.34137931 441.65862069] ; [ 8.65862069 84.34137931],0
p11,1,0.527965,0.398307,[402  90] ; [75 20],[399.80238501  92.19761499] ; [77.19761499 17.80238501],0
p8,1,0.556688,0.345471,[269 215] ; [47 43],[266.45296167 217.54703833] ; [49.54703833 40.45296167],0
b4,1,0.619319,0.246825,[288 204] ; [53 42],[285.81260647 206.18739353] ; [55.18739353 39.81260647],0
p5,1,0.620422,0.245275,[ 64 423] ; [14 79],[ 65.49310345 421.50689655] ; [12.50689655 80.49310345],0
s4,1,0.683706,0.165984,[ 70 413] ; [15 78],[ 71.27604167 411.72395833] ; [13.72395833 79.27604167],0
b1,1,0.728998,0.120033,[201 291] ; [37 58],[199.48211244 292.51788756] ; [38.51788756 56.48211244],0
b5,1,0.762693,0.091172,[287 205] ; [57 38],[288.32708688 203.67291312] ; [55.67291312 39.32708688],0
v3,1,0.807473,0.059384,[207 267] ; [41 50],[208.05663717 265.94336283] ; [39.94336283 51.05663717],0
n5,1,0.912869,0.011973,[420  69] ; [82 13],[420.3390411  68.6609589] ; [81.6609589 13.3390411],0
n3,1,0.988178,0.00022,[63 25] ; [15  6],[62.97247706 25.02752294] ; [15.02752294  5.97247706],0
