Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1e-06,24.64,[ 7 48] ; [21 12],[17.5 37.5] ; [10.5 22.5],1
s3,1,3.8e-05,16.971429,[11 44] ; [21 12],[20. 35.] ; [12. 21.],1
s8,1,0.00018,14.030061,[ 7 49] ; [16 17],[14.47191011 41.52808989] ; [ 8.52808989 24.47191011],1
p2,1,0.000256,13.369832,[22 32] ; [26  6],[30.13953488 23.86046512] ; [17.86046512 14.13953488],1
p11,1,0.000967,10.88904,[24 32] ; [26  7],[31.46067416 24.53932584] ; [18.53932584 14.46067416],1
r3,1,0.001235,10.437696,[20 34] ; [24  9],[27.31034483 26.68965517] ; [16.68965517 16.31034483],0
s5,1,0.003106,8.743994,[ 3 52] ; [ 9 23],[ 7.5862069 47.4137931] ; [ 4.4137931 27.5862069],0
p7,1,0.004812,7.948824,[15 40] ; [18 13],[21.10465116 33.89534884] ; [11.89534884 19.10465116],0
b5,1,0.005576,7.682375,[22 34] ; [23 10],[28.31460674 27.68539326] ; [16.68539326 16.31460674],0
s7,1,0.007191,7.224575,[14 38] ; [18 14],[19.80952381 32.19047619] ; [12.19047619 19.80952381],0
b3,1,0.017937,5.602326,[15 18] ; [ 4 21],[10.81034483 22.18965517] ; [ 8.18965517 16.81034483],0
b2,1,0.017937,5.602326,[15 18] ; [ 4 21],[10.81034483 22.18965517] ; [ 8.18965517 16.81034483],0
p3,1,0.022079,5.239538,[10 45] ; [13 19],[14.54022989 40.45977011] ; [ 8.45977011 23.54022989],0
v2,1,0.025889,4.963404,[15 39] ; [17 16],[19.86206897 34.13793103] ; [12.13793103 20.86206897],0
s4,1,0.039045,4.25891,[ 7 49] ; [10 23],[10.69662921 45.30337079] ; [ 6.30337079 26.69662921],0
n4,1,0.072513,3.225196,[40 16] ; [29  4],[43.41573034 12.58426966] ; [25.58426966  7.41573034],0
n6,1,0.082897,3.007166,[31 23] ; [25  8],[34.75862069 19.24137931] ; [21.24137931 11.75862069],0
p10,1,0.08647,2.938893,[27 26] ; [23 10],[30.81395349 22.18604651] ; [19.18604651 13.81395349],0
u2,1,0.12471,2.357143,[ 6 16] ; [6 5],[ 8. 14.] ; [4. 7.],0
p6,1,0.128894,2.305776,[10 43] ; [11 22],[12.94186047 40.05813953] ; [ 8.05813953 24.94186047],0
v1,1,0.163539,1.94119,[15 40] ; [13 18],[17.90697674 37.09302326] ; [10.09302326 20.90697674],0
v4,1,0.163584,1.940781,[30 26] ; [22 10],[33.09090909 22.90909091] ; [18.90909091 13.09090909],0
a2,1,0.165738,1.921075,[ 9 47] ; [ 2 31],[ 6.92134831 49.07865169] ; [ 4.07865169 28.92134831],0
p4,1,0.189709,1.719878,[17 37] ; [15 18],[19.86206897 34.13793103] ; [12.13793103 20.86206897],0
u1,1,0.193362,1.691815,[ 6 50] ; [ 1 32],[ 4.40449438 51.59550562] ; [ 2.59550562 30.40449438],0
d3,1,0.246575,1.342605,[23 32] ; [18 15],[25.625 29.375] ; [15.375 17.625],0
p9,1,0.265587,1.239396,[30 22] ; [23 10],[32.42352941 19.57647059] ; [20.57647059 12.42352941],0
b4,1,0.276438,1.184518,[29 27] ; [21 12],[31.46067416 24.53932584] ; [18.53932584 14.46067416],0
s1,1,0.283763,1.148978,[ 5 51] ; [ 1 32],[ 3.7752809 52.2247191] ; [ 2.2247191 30.7752809],0
p1,1,0.330429,0.947217,[ 7 49] ; [ 2 31],[ 5.66292135 50.33707865] ; [ 3.33707865 29.66292135],0
a1,1,0.351689,0.867352,[ 9 47] ; [ 3 30],[ 7.5505618 48.4494382] ; [ 4.4494382 28.5505618],0
a6,1,0.366532,0.815387,[31 25] ; [15 18],[28.94382022 27.05617978] ; [17.05617978 15.94382022],0
d2,1,0.425644,0.63468,[26 28] ; [13 20],[24.20689655 29.79310345] ; [14.79310345 18.20689655],0
a4,1,0.453817,0.561102,[21 34] ; [10 23],[19.375 35.625] ; [11.625 21.375],0
r1,1,0.460594,0.544451,[13 43] ; [10 23],[14.47191011 41.52808989] ; [ 8.52808989 24.47191011],0
n1,1,0.462297,0.540328,[13 16] ; [ 5 10],[11.86363636 17.13636364] ; [6.13636364 8.86363636],0
d5,1,0.468021,0.526646,[33 23] ; [22 11],[34.60674157 21.39325843] ; [20.39325843 12.60674157],0
d1,1,0.468021,0.526646,[23 33] ; [11 22],[21.39325843 34.60674157] ; [12.60674157 20.39325843],0
u3,1,0.502927,0.448754,[ 5 17] ; [4 8],[ 5.82352941 16.17647059] ; [3.17647059 8.82352941],0
b1,1,0.530464,0.393503,[31 25] ; [16 17],[29.57303371 26.42696629] ; [17.42696629 15.57303371],0
r2,1,0.571672,0.319892,[33 21] ; [17 14],[31.76470588 22.23529412] ; [18.23529412 12.76470588],0
n3,1,0.592346,0.286695,[13 16] ; [8 7],[13.84090909 15.15909091] ; [7.15909091 7.84090909],0
n2,1,0.597751,0.278402,[19 10] ; [11  4],[19.77272727  9.22727273] ; [10.22727273  4.77272727],0
d4,1,0.612762,0.256173,[32 23] ; [21 12],[33.125 21.875] ; [19.875 13.125],0
v3,1,0.668139,0.183786,[13 43] ; [ 9 24],[13.84269663 42.15730337] ; [ 8.15730337 24.84269663],0
p8,1,0.800614,0.063783,[15 39] ; [10 23],[15.51724138 38.48275862] ; [ 9.48275862 23.51724138],0
p5,1,0.82076,0.051333,[ 6 49] ; [ 3 29],[ 5.68965517 49.31034483] ; [ 3.31034483 28.68965517],0
a7,1,0.822816,0.050142,[23 32] ; [13 20],[22.5 32.5] ; [13.5 19.5],0
a3,1,0.864569,0.029091,[34 21] ; [21 12],[34.375 20.625] ; [20.625 12.375],0
p12,1,0.867349,0.027898,[ 2 52] ; [ 1 32],[ 1.86206897 52.13793103] ; [ 1.13793103 31.86206897],0
a8,1,0.927939,0.008179,[ 3 49] ; [ 2 30],[ 3.0952381 48.9047619] ; [ 1.9047619 30.0952381],0
a5,1,0.968189,0.00159,[32 24] ; [19 14],[32.08988764 23.91011236] ; [18.91011236 14.08988764],0
