Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.048112,3.906079,[12 49] ; [38 74],[17.6300578 43.3699422] ; [32.3699422 79.6300578],0
v1,1,0.057541,3.606877,[32 30] ; [40 69],[26.10526316 35.89473684] ; [45.89473684 63.10526316],0
d1,1,0.058622,3.575938,[23 40] ; [58 55],[28.99431818 34.00568182] ; [52.00568182 60.99431818],0
p11,1,0.111261,2.536223,[50 13] ; [77 36],[45.46022727 17.53977273] ; [81.53977273 31.46022727],0
a7,1,0.114906,2.485413,[44 19] ; [90 22],[48.24 14.76] ; [85.76 26.24],0
p9,1,0.164473,1.932612,[54  8] ; [88 24],[50.59770115 11.40229885] ; [91.40229885 20.59770115],0
s7,1,0.171119,1.873116,[24 37] ; [32 78],[19.97660819 41.02339181] ; [36.02339181 73.97660819],0
n2,1,0.174062,1.847608,[19  4] ; [26 13],[16.69354839  6.30645161] ; [28.30645161 10.69354839],0
n6,1,0.180327,1.794925,[46 16] ; [72 40],[42.04597701 19.95402299] ; [75.95402299 36.04597701],0
d3,1,0.212786,1.552369,[41 21] ; [84 28],[44.54022989 17.45977011] ; [80.45977011 31.54022989],0
p10,1,0.223554,1.481412,[49 13] ; [79 33],[45.6091954 16.3908046] ; [82.3908046 29.6091954],0
a2,1,0.228454,1.450459,[10 53] ; [ 11 102],[ 7.51704545 55.48295455] ; [13.48295455 99.51704545],0
s4,1,0.237949,1.392705,[19 44] ; [25 88],[15.75 47.25] ; [28.25 84.75],0
n3,1,0.239368,1.384309,[14  9] ; [30 10],[16.06349206  6.93650794] ; [27.93650794 12.06349206],0
b2,1,0.24573,1.347417,[12 20] ; [13 38],[ 9.63855422 22.36144578] ; [15.36144578 35.63855422],0
b3,1,0.24573,1.347417,[12 20] ; [13 38],[ 9.63855422 22.36144578] ; [15.36144578 35.63855422],0
a6,1,0.248731,1.330415,[45 18] ; [71 42],[41.52272727 21.47727273] ; [74.47727273 38.52272727],0
d2,1,0.256297,1.288651,[16 47] ; [38 75],[19.32954545 43.67045455] ; [34.67045455 78.32954545],0
u3,1,0.312361,1.020665,[14 13] ; [30 17],[16.05405405 10.94594595] ; [27.94594595 19.05405405],0
