Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,74.406949,[473  53] ; [75 53],[440.74617737  85.25382263] ; [107.25382263  20.74617737],1
p9,1,0.0,45.96476,[474  50] ; [86 42],[450.06134969  73.93865031] ; [109.93865031  18.06134969],1
r3,1,0.0,40.323121,[513  16] ; [107  23],[497.69347496  31.30652504] ; [122.30652504   7.69347496],1
p8,1,0.0,28.154276,[309 208] ; [44 86],[282.07264297 234.92735703] ; [70.92735703 59.07264297],1
r4,1,0.0,25.539291,[504  27] ; [108  24],[490.15384615  40.84615385] ; [121.84615385  10.15384615],1
n6,1,0.0,25.266417,[490  38] ; [103  29],[474.4  53.6] ; [118.6  13.4],1
p2,1,1e-06,24.866947,[457  69] ; [90 41],[437.93302892  88.06697108] ; [109.06697108  21.93302892],1
v4,1,1e-06,24.430692,[519  11] ; [116  15],[509.15279879  20.84720121] ; [125.84720121   5.15279879],1
p7,1,7.4e-05,15.703837,[353 161] ; [64 64],[333.85981308 180.14018692] ; [83.14018692 44.85981308],1
p4,1,0.000132,14.617399,[348 178] ; [63 68],[329.05022831 196.94977169] ; [81.94977169 49.05022831],1
b1,1,0.000249,13.420416,[193 338] ; [71 61],[211.43891403 319.56108597] ; [52.56108597 79.43891403],1
p3,1,0.000675,11.557742,[292 234] ; [51 80],[274.60882801 251.39117199] ; [68.39117199 62.60882801],1
v2,1,0.001284,10.365738,[300 207] ; [56 73],[283.79245283 223.20754717] ; [72.20754717 56.79245283],0
u2,1,0.008171,6.995509,[79 58] ; [14 27],[71.57865169 65.42134831] ; [21.42134831 19.57865169],0
p12,1,0.010332,6.57671,[ 53 471] ; [  4 127],[ 45.6 478.4] ; [ 11.4 119.6],0
d1,1,0.013461,6.107455,[332 199] ; [67 65],[319.56108597 211.43891403] ; [79.43891403 52.56108597],0
a5,1,0.015496,5.859155,[411 119] ; [89 43],[400.3021148 129.6978852] ; [99.6978852 32.3021148],0
d4,1,0.024092,5.088003,[435  92] ; [96 34],[425.93150685 101.06849315] ; [105.06849315  24.93150685],0
v1,1,0.030818,4.663086,[311 204] ; [66 66],[300.08500773 214.91499227] ; [76.91499227 55.08500773],0
a6,1,0.033223,4.534229,[377 151] ; [81 50],[366.95599393 161.04400607] ; [91.04400607 39.95599393],0
r1,1,0.036072,4.39372,[445  85] ; [99 31],[436.84848485  93.15151515] ; [107.15151515  22.84848485],0
n1,1,0.073386,3.205617,[38 56] ; [27 21],[43.02816901 50.97183099] ; [21.97183099 26.02816901],0
v3,1,0.085934,2.948942,[229 282] ; [47 82],[220.36875 290.63125] ; [55.63125 73.36875],0
d5,1,0.08805,2.909665,[438  91] ; [100  31],[431.21515152  97.78484848] ; [106.78484848  24.21515152],0
b4,1,0.095883,2.772719,[316 215] ; [68 64],[307.54751131 223.45248869] ; [76.45248869 55.54751131],0
a1,1,0.099988,2.705729,[ 25 506] ; [ 11 121],[ 28.83257919 502.16742081] ; [  7.16742081 124.83257919],0
s1,1,0.116217,2.467581,[ 14 506] ; [  7 122],[ 16.82588598 503.17411402] ; [  4.17411402 124.82588598],0
s3,1,0.118213,2.440841,[313 207] ; [69 62],[305.13056836 214.86943164] ; [76.86943164 54.13056836],0
