Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,97.322378,[450  12] ; [69 32],[425.89342806  36.10657194] ; [93.10657194  7.89342806],1
r2,1,0.0,35.829484,[450   9] ; [81 15],[439.15135135  19.84864865] ; [91.84864865  4.15135135],1
v4,1,0.0,27.439783,[452   7] ; [88 12],[443.39892665  15.60107335] ; [96.60107335  3.39892665],1
a4,1,7e-06,20.328232,[232 228] ; [26 75],[211.55080214 248.44919786] ; [46.44919786 54.55080214],1
a5,1,7e-06,20.164718,[371  91] ; [60 41],[353.68028419 108.31971581] ; [77.31971581 23.68028419],1
d1,1,7e-06,20.070954,[311 151] ; [44 57],[291.31438721 170.68561279] ; [63.68561279 37.31438721],1
v2,1,1.1e-05,19.245533,[283 157] ; [40 59],[263.67346939 176.32653061] ; [59.32653061 39.67346939],1
u1,1,1.2e-05,19.148311,[120 342] ; [ 6 95],[103.39609236 358.60390764] ; [22.60390764 78.39609236],1
r3,1,2.6e-05,17.672301,[449  10] ; [89 11],[441.75670841  17.24329159] ; [96.24329159  3.75670841],1
a2,1,5.3e-05,16.339331,[153 309] ; [13 88],[136.22024867 325.77975133] ; [29.77975133 71.22024867],1
d2,1,8.3e-05,15.498915,[236 224] ; [30 71],[218.11051693 241.88948307] ; [47.88948307 53.11051693],1
p4,1,0.000561,11.89987,[303 157] ; [48 53],[287.80748663 172.19251337] ; [63.19251337 37.80748663],1
d3,1,0.000823,11.188352,[377  83] ; [67 33],[364.71428571  95.28571429] ; [79.28571429 20.71428571],1
a3,1,0.000975,10.875373,[343 116] ; [59 42],[329.49642857 129.50357143] ; [72.50357143 28.49642857],1
p7,1,0.001215,10.466648,[310 141] ; [50 47],[296.27737226 154.72262774] ; [63.72262774 33.27737226],0
s8,1,0.004421,8.102153,[221 237] ; [33 68],[208.10733453 249.89266547] ; [45.89266547 55.10733453],0
s7,1,0.005654,7.657449,[232 210] ; [35 60],[219.76536313 222.23463687] ; [47.23463687 47.76536313],0
s6,1,0.007245,7.211142,[328 128] ; [57 41],[316.89530686 139.10469314] ; [68.10469314 29.89530686],0
n4,1,0.018096,5.586818,[362 100] ; [68 33],[352.85968028 109.14031972] ; [77.14031972 23.85968028],0
v3,1,0.022729,5.189115,[185 255] ; [29 69],[175.01858736 264.98141264] ; [38.98141264 59.01858736],0
a6,1,0.025189,5.010854,[369  90] ; [71 30],[360.64285714  98.35714286] ; [79.35714286 21.64285714],0
n6,1,0.039902,4.222059,[399  59] ; [80 21],[392.45438283  65.54561717] ; [86.54561717 14.45438283],0
a1,1,0.044559,4.035262,[ 16 446] ; [ 8 93],[ 19.69449378 442.30550622] ; [ 4.30550622 96.69449378],0
d4,1,0.046844,3.950972,[396  64] ; [79 22],[389.48306595  70.51693405] ; [85.51693405 15.48306595],0
p8,1,0.046884,3.949541,[264 192] ; [47 53],[255.0647482 200.9352518] ; [55.9352518 44.0647482],0
u3,1,0.053906,3.715608,[77 40] ; [20 21],[71.82911392 45.17088608] ; [25.17088608 15.82911392],0
d5,1,0.056102,3.649034,[391  69] ; [78 23],[384.56327986  75.43672014] ; [84.43672014 16.56327986],0
v1,1,0.056899,3.625544,[261 189] ; [46 51],[252.55941499 197.44058501] ; [54.44058501 42.55941499],0
p2,1,0.067957,3.331683,[405  56] ; [81 19],[399.36898396  61.63101604] ; [86.63101604 13.36898396],0
n5,1,0.068535,3.317763,[352 107] ; [68 32],[344.86583184 114.13416816] ; [75.13416816 24.86583184],0
s2,1,0.12615,2.339256,[251 206] ; [47 54],[244.0609319 212.9390681] ; [53.9390681 47.0609319],0
s3,1,0.148294,2.089709,[265 189] ; [51 50],[258.49369369 195.50630631] ; [57.50630631 43.49369369],0
b4,1,0.150372,2.068476,[266 196] ; [66 35],[272.44049734 189.55950266] ; [59.55950266 41.44049734],0
p6,1,0.189159,1.724153,[186 274] ; [33 66],[180.21466905 279.78533095] ; [38.78533095 60.21466905],0
b5,1,0.233982,1.416492,[296 166] ; [71 30],[301.1616341 160.8383659] ; [65.8383659 35.1616341],0
s4,1,0.249443,1.326422,[ 73 382] ; [21 80],[ 76.92446043 378.07553957] ; [17.07553957 83.92446043],0
b2,1,0.280918,1.162645,[ 93 179] ; [23 32],[ 96.48929664 175.51070336] ; [19.51070336 35.48929664],0
b3,1,0.280918,1.162645,[ 93 179] ; [23 32],[ 96.48929664 175.51070336] ; [19.51070336 35.48929664],0
s5,1,0.297339,1.086091,[156 289] ; [28 67],[151.62962963 293.37037037] ; [32.37037037 62.62962963],0
p12,1,0.300988,1.069811,[ 48 414] ; [ 7 93],[ 45.21352313 416.78647687] ; [ 9.78647687 90.21352313],0
a8,1,0.43249,0.616128,[ 64 344] ; [12 84],[ 61.52380952 346.47619048] ; [14.47619048 81.52380952],0
u2,1,0.465978,0.531498,[71 45] ; [23 19],[69.01265823 46.98734177] ; [24.98734177 17.01265823],0
n2,1,0.556679,0.345486,[63 23] ; [19  5],[64.10909091 21.89090909] ; [17.89090909  6.10909091],0
p3,1,0.559045,0.341361,[243 218] ; [50 51],[240.34341637 220.65658363] ; [52.65658363 48.34341637],0
p11,1,0.590231,0.289984,[381  81] ; [81 20],[379.11900533  82.88099467] ; [82.88099467 18.11900533],0
p1,1,0.624997,0.238907,[ 44 416] ; [ 8 92],[ 42.71428571 417.28571429] ; [ 9.28571429 90.71428571],0
n3,1,0.636818,0.222927,[65 21] ; [17  7],[64.10909091 21.89090909] ; [17.89090909  6.10909091],0
p10,1,0.755919,0.096624,[424  38] ; [89  9],[423.225  38.775] ; [89.775  8.225],0
b1,1,0.825647,0.048527,[147 315] ; [31 70],[146.06749556 315.93250444] ; [31.93250444 69.06749556],0
p5,1,0.848477,0.036505,[ 59 401] ; [12 87],[ 58.42576029 401.57423971] ; [12.57423971 86.42576029],0
s1,1,0.866849,0.028111,[ 15 440] ; [ 3 98],[ 14.73021583 440.26978417] ; [ 3.26978417 97.73021583],0
u4,1,0.907516,0.013496,[ 10 452] ; [ 2 99],[  9.84724689 452.15275311] ; [ 2.15275311 98.84724689],0
n1,1,0.942876,0.005135,[29 56] ; [ 8 16],[28.85321101 56.14678899] ; [ 8.14678899 15.85321101],0
